A196001011805     99  3530   99  13846   99   0            8 2      詳細不明                  1N
4120970 011805578 2 // ///// ///// N///// E///// Z/////                                         
A196001012312     99  3133   99  13033   99   0            8 1      詳細不明                  1N
7700000 012312    1 // ///// ///// N///// E///// Z/////                                         
A1960010203564894 029 351265 104 1385784 161  2           1212  3 98静岡県東部                1K
4410100 020356508 2 // ///// ///// N///// E///// Z/////                                         
A196001030831     99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 030831000 1 // ///// ///// N///// E///// Z/////                                         
A1960010310130571 095 380762 243 1423586 402 13     48J   1211  2 65宮城県沖                  1K
2130470 031013    1 // ///// ///// N///// E///// Z/////                                         
A1960010313003292 073 333829 294 1402925 469 69           5211  8330八丈島東方沖              1K
3570000 031300000 1 // ///// ///// N///// E///// Z/////                                         
A1960010320451298 050 370850 125 1412742 319 51     44J   1211  2 69福島県沖                  1K
2510000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A1960010406201508 076 443558 285 1481946 450115     55D   1212  1 25択捉島南東沖              3K
1610000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
1670000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
2020000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A196001041947     99  2612   99  12741   99   0            8 1      詳細不明                  1N
8010000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A1960010610290311 062 353433 222 1360124 332  9           5212  5181福井県嶺南                1K
4010000 061029053 2 // ///// ///// N///// E///// Z/////                                         
A196001061522     99  3539   99  13604   99   0            8 1      詳細不明                  1N
4010000 061522314 1 // ///// ///// N///// E///// Z/////                                         
A196001061907     99  3539   99  13604   99   0            8 1      詳細不明                  1N
4010000 061907230 1 // ///// ///// N///// E///// Z/////                                         
A1960010811090651 019 412707 093 1420031 127 66     45D   5212  2 60青森県東方沖              3K
2030000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
1520000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
2020000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A19600108201843   99  3654   99  13942   99   0            8 2      詳細不明                  1N
3100072 082018    2 // ///// ///// N///// E///// Z/////                                         
A1960010907512580 032 420421 130 1422494 097 712137939d   1111  1 30浦河沖                    2K
1520000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
1570400 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A196001092201     99  4210   99  14247   99   0            8 1      詳細不明                  1N
1520000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A19600109223410   99  3029   99  14018   99   0            8 1      詳細不明                  1N
3580070 092234103 1 // ///// ///// N///// E///// Z/////                                         
A19600110093506   99  3654   99  13942   99   0            8 2      詳細不明                  1N
3100072 100935    2 // ///// ///// N///// E///// Z/////                                         
A1960011101404727 036 360475 107 1400577 119 642539942D   1111  3 87茨城県南部                4K
3100000 110140000 1 // ///// ///// N///// E///// Z/////                                         
3110000 110140000 1 // ///// ///// N///// E///// Z/////                                         
3300000 110141003 1 // ///// ///// N///// E///// Z/////                                         
3500000 110140597 1 // ///// ///// N///// E///// Z/////                                         
A196001110211     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 110211    1 // ///// ///// N///// E///// Z/////                                         
A1960011107512976 027 420059 148 1425502 108 488022950J   1112  1 30浦河沖                    3K
1520000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
1570400 ///////// 2 // ///// ///// N///// E///// Z/////                                         
1560000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A1960011116184194 028 431908 267 1441693 248109           1212  1  8釧路地方中南部            1K
1610000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
A1960011206141089 024 404805 090 1420358 240 68           1211  2 60青森県東方沖              1K
2020000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A196001120628     99  3144   99  13105   99   0            8 1      詳細不明                  1N
7630000 120628    1 // ///// ///// N///// E///// Z/////                                         
A196001120722     99  4031   99  14132   99   0            8 1      詳細不明                  1N
