A1931010114170671 048 371811 131 1410296 423  0     40J   1211  2 69福島県沖                  2K
2510000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
3010200 011417000 1 // ///// ///// N///// E///// Z/////                                         
A1931010208522879 034 240062 276 1223341 137 55     60J   1213  7289与那国島近海              1K
8050000 ///////// 3 // ///// ///// N///// E///// Z/////                                         
A193101030735     99  3506   99  13851   99   0            8 1      詳細不明                  2N
4410070 030735540 1 // ///// ///// N///// E///// Z/////                                         
4410100 030735558 1 // ///// ///// N///// E///// Z/////                                         
A1931010315202436 031 361402 252 1400602 229 70           1211  3 88茨城県南部                1K
3011170 031520350 1 // ///// ///// N///// E///// Z/////                                         
A193101040259     99  3244   99  12952   99   0            8 1      詳細不明                  1N
7310000 040259    1 // ///// ///// N///// E///// Z/////                                         
A1931010409035019 028 345650 136 1324589 197 59     37J   1211  6224広島県北部                1K
5630100 040904000 1 // ///// ///// N///// E///// Z/////                                         
A1931010416412248 041 361563 094 1360145 115  42240739J   1111  4168福井県沖                  5K
3910000 041641505 1 // ///// ///// N///// E///// Z/////                                         
4000000 041641164 1 // ///// ///// N///// E///// Z/////                                         
5000000 041641000 1 // ///// ///// N///// E///// Z/////                                         
5100370 041641410 1 // ///// ///// N///// E///// Z/////                                         
5300000 041641000 1 // ///// ///// N///// E///// Z/////                                         
A1931010508170331 286 350001 541 1385536 744 13     37J   1512  4155静岡県伊豆地方            2K
4410070 050818080 2 // ///// ///// N///// E///// Z/////                                         
4410100 050817070 2 // ///// ///// N///// E///// Z/////                                         
A1931010510331221 089 362224 261 1394562 320  0           1711  3 85栃木県南部                2S
3010200 051033000 1 // ///// ///// N///// E///// Z/////                                         
3011170 051033180 1 // ///// ///// N///// E///// Z/////                                         
A1931010517144053 054 345260 298 1394528 287101     38d   1211  3108千葉県南東沖              1K
3420200 051714000 1 // ///// ///// N///// E///// Z/////                                         
A193101051752     99  3507   99  13856   99   0            8 1      詳細不明                  1N
4410100 051752236 1 // ///// ///// N///// E///// Z/////                                         
A193101060508     99  3506   99  13851   99   0            8 1      詳細不明                  2N
4410070 060508540 1 // ///// ///// N///// E///// Z/////                                         
4410100 060508538 1 // ///// ///// N///// E///// Z/////                                         
A1931010605362902 194 355232 280 1410380 801  0     39J   1211  3110茨城県沖                  1K
3400000 060536325 1 // ///// ///// N///// E///// Z/////                                         
A1931010612224436 036 423437 270 1430076 273 99     56D   1213  1 11十勝地方南部             15K
2000000 ///////// 3 // ///// ///// N///// E///// Z/////                                         
1010000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
1060000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
1460000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
1520000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
1560000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
1610000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
1670000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
2100000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
2120000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
2220500 ///////// 1 // ///// ///// N///// E///// Z/////                                         
2510000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
3000000 061224170 1 // ///// ///// N///// E///// Z/////                                         
3010200 061224000 1 // ///// ///// N///// E///// Z/////                                         
3011170 061224204 1 // ///// ///// N///// E///// Z/////                                         
