A1949010108524862 063 350718 295 1355098 237  4     36J   1211  5183京都府南部                1K
5110300 010852000 1 // ///// ///// N///// E///// Z/////                                         
A1949010312191435 041 340424 251 1353602 313 69     40D   1211  5193奈良県                    2K
4610000 031220006 1 // ///// ///// N///// E///// Z/////                                         
5350000 031219000 1 // ///// ///// N///// E///// Z/////                                         
A1949010402553056 094 381396 330 1413995 593 63           1212  2 66宮城県沖                  1K
2220500 ///////// 2 // ///// ///// N///// E///// Z/////                                         
A1949010501263433 074 405595 236 1421114 435 35           1213  2 60青森県東方沖              1K
2020000 ///////// 3 // ///// ///// N///// E///// Z/////                                         
A1949010506523219 039 351358 151 1352994 191  9           1212  5183京都府南部                1K
5100100 050652000 2 // ///// ///// N///// E///// Z/////                                         
A194901050856     99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 050856000 1 // ///// ///// N///// E///// Z/////                                         
A1949010515180809 055 400449 070 1421769 266  3     52J   1212  2 61岩手県沖                  3K
2020000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
2100000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
2120000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A1949010521480075 142 364215 284 1411446 776 47     41J   1211  3111茨城県沖                  5K
2500000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
2500200 ///////// 1 // ///// ///// N///// E///// Z/////                                         
3000000 052148152 1 // ///// ///// N///// E///// Z/////                                         
3011170 052148179 1 // ///// ///// N///// E///// Z/////                                         
3320000 052148327 1 // ///// ///// N///// E///// Z/////                                         
A194901061145     99  3249   99  13043   99   0            8 1      詳細不明                  1N
7415370 061145    1 // ///// ///// N///// E///// Z/////                                         
A194901061244     99  3249   99  13043   99   0            8 1      詳細不明                  1N
7415370 061244    1 // ///// ///// N///// E///// Z/////                                         
A1949010623400832 014 334869 063 1352904 084 28     50J   1212  5191和歌山県南部              9K
4620000 062340206 2 // ///// ///// N///// E///// Z/////                                         
5350000 062340000 2 // ///// ///// N///// E///// Z/////                                         
5400000 062340000 2 // ///// ///// N///// E///// Z/////                                         
5500000 062340000 2 // ///// ///// N///// E///// Z/////                                         
5510800 062340000 2 // ///// ///// N///// E///// Z/////                                         
4610000 062340324 1 // ///// ///// N///// E///// Z/////                                         
5202300 062340000 1 // ///// ///// N///// E///// Z/////                                         
5310700 062340000 1 // ///// ///// N///// E///// Z/////                                         
6000000 062340000 1 // ///// ///// N///// E///// Z/////                                         
A1949010719401312 014 323851 076 1304833 179 142527139J   1112  7271熊本県熊本地方            2K
7415370 071940    2 // ///// ///// N///// E///// Z/////                                         
7420000 071940    2 // ///// ///// N///// E///// Z/////                                         
A1949010805595051 118 360010 468 1403577 449 34           1711  3 87茨城県南部                2S
3000000 080559593 1 // ///// ///// N///// E///// Z/////                                         
3011170 080559000 1 // ///// ///// N///// E///// Z/////                                         
A1949010819152015 073 381828 328 1412728 660 70           1212  2 66宮城県沖                  1K
2220500 ///////// 2 // ///// ///// N///// E///// Z/////                                         
A194901090210     99  3644   99  13930   99   0            8 1      詳細不明                  1N
3100000 090210000 1 // ///// ///// N///// E///// Z/////                                         
A194901090218     99  3644   99  13930   99   0            8 1      詳細不明                  1N
