A194101022016     99  3613   99  14006   99   0            8 1      詳細不明                  1N
3011170 022016155 1 // ///// ///// N///// E///// Z/////                                         
A1941010323151891 047 234717 123 1215095 259 45     51J   1211  8311台湾付近                  1K
8050000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A1941010506280637 051 415907 105 1424222 314 596449245J   1112  1 30浦河沖                    1K
1520000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
A194101052250     99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 052250000 1 // ///// ///// N///// E///// Z/////                                         
A1941010617073461 091 370058 187 1410466 575 25     39J   1213  2 69福島県沖                  3K
2500170 061708    3 // ///// ///// N///// E///// Z/////                                         
2510000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
3110000 061707000 1 // ///// ///// N///// E///// Z/////                                         
A1941010705271601 154 362783 663 1404649 759 52           1211  3111茨城県沖                  1K
3011170 070527270 1 // ///// ///// N///// E///// Z/////                                         
A1941010814003497 134 434666 719 1474044 788 95     51d   1211  1 26北海道東方沖              2K
1610000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
1670000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A1941010821052392 042 420082 173 1421729 318 36     49J   1211  1 30浦河沖                    3K
1010000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
1560000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
2020000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A1941011009224457 041 360460 096 1395504 157 4481441      1111  3 88茨城県南部                1K
3011170 100922517 1 // ///// ///// N///// E///// Z/////                                         
A1941011113131033 042 361644 124 1400647 139 521434538J   1112  3 88茨城県南部                2K
3010200 111313000 2 // ///// ///// N///// E///// Z/////                                         
3110000 111313000 1 // ///// ///// N///// E///// Z/////                                         
A1941011206381852 071 332017 124 1322659 589 32           1711  6235愛媛県南予                1S
6220000 120638000 1 // ///// ///// N///// E///// Z/////                                         
A1941011210200698 020 414949 102 1421294 157 69     48D   1212  1 30浦河沖                    4K
1520000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
1560000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
2020000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
2030000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A194101140043     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 140043    1 // ///// ///// N///// E///// Z/////                                         
A1941011511491539 029 360582 098 1395423 128 525734045J   1113  3 88茨城県南部               12K
3011170 151149228 3 // ///// ///// N///// E///// Z/////                                         
3000000 151149275 2 // ///// ///// N///// E///// Z/////                                         
3010200 151149253 2 // ///// ///// N///// E///// Z/////                                         
3110000 151149269 2 // ///// ///// N///// E///// Z/////                                         
3300000 151149254 2 // ///// ///// N///// E///// Z/////                                         
3320000 151150    2 // ///// ///// N///// E///// Z/////                                         
3200070 151150    1 // ///// ///// N///// E///// Z/////                                         
3210000 151149293 1 // ///// ///// N///// E///// Z/////                                         
3410000 151150    1 // ///// ///// N///// E///// Z/////                                         
3500000 151149253 1 // ///// ///// N///// E///// Z/////                                         
