interval_min_reg,prd_0_intercept,prd_0_slope,prd_0_rvalue,prd_0_factor,prd_1_intercept,prd_1_slope,prd_1_rvalue,prd_1_factor,prd_2_intercept,prd_2_slope,prd_2_rvalue,prd_2_factor,prd_3_intercept,prd_3_slope,prd_3_rvalue,prd_3_factor
5.0,-0.6419611798019405,-0.012029074987645888,-0.9660155913352463,0.22805459136127212,-0.07156913025254347,-0.010665592607840427,-0.9716995787111237,0.8480683776344802,-0.1058584128646447,-0.0077433192282946465,-0.9499208659475157,0.7836850953379364,-0.26688652639805277,-0.004776563642570035,-0.937868974844715,0.5408956311140579
10.0,-0.5913216762431519,-0.00664690935160016,-0.9524058953112365,0.2562585260015815,-0.13412003061247063,-0.005719389742846568,-0.9713073915492979,0.7343108907516355,-0.13619706468759724,-0.0038258809149316927,-0.9647544754081793,0.7308073983782715,-0.2319279050684433,-0.0024554963256084397,-0.9477410107199202,0.586235474289511
40.0,-0.3760581747064448,-0.002404943765484043,-0.9921280996265499,0.4206702748964096,0.13173997245158753,-0.002130595478751461,-0.989402415506691,1.3543782551223105,0.19503151894994675,-0.0015478335486181687,-0.9999999999999999,1.5668647812940437,-0.09863322672290287,-0.0007574087628354431,-0.9801015002415158,0.7968320122310025
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
