code,address,lat,lon,from,to,latitude,longitude,date_b,date_e,beginning,end,date_b_sub,date_e_sub,duration,ge1_raw,rge1_ras,ge1_raw_py,rge1_ras_py,ge2_raw,rge2_ras,ge2_raw_py,rge2_ras_py,ge3_raw,rge3_ras,ge3_raw_py,rge3_ras_py,ge4_raw,rge4_ras,ge4_raw_py,rge4_ras_py,ge5_raw,rge5_ras,ge5_raw_py,rge5_ras_py,ge6_raw,rge6_ras,ge6_raw_py,rge6_ras_py,ge7_raw,rge7_ras,ge7_raw_py,rge7_ras_py,est7,est6,est5,slope,intercept,rvalue
1000000,石狩市花川,4310,14119,199604011200,,43.166666666666664,141.31666666666666,1996-04-01,2019-12-31,1919-01-01,2019-12-31,1996-04-01,2019-12-31,23.748605378618315,190.0,125.0,8.000469794789025,8.000469794789025,75.0,52.0,3.1580801821535625,3.1580801821535625,17.0,11.0,0.7158315079548074,0.7158315079548074,5.0,4.0,0.2105386788102375,0.2105386788102375,1.0,1.0,0.0421077357620475,0.0421077357620475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004074651031433477,0.013514088622899472,0.04482116134576823,-0.5206963425791126,17.987251957079202,-0.995955178810686
1000001,石狩市聚富,4317,14125,201210021200,,43.28333333333333,141.41666666666666,2012-10-02,2019-12-31,1919-01-01,2019-12-31,2012-10-02,2019-12-31,7.244501940491591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000020,石狩市厚田＊,4324,14126,200603011200,,43.4,141.43333333333334,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000021,石狩市浜益＊,4336,14123,200603011200,,43.6,141.38333333333333,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000022,石狩市花畔＊,4310,14118,200606201200,,43.166666666666664,141.3,2006-06-20,2019-12-31,1919-01-01,2019-12-31,2006-06-20,2019-12-31,13.530736428537205,97.0,57.0,7.168863314447592,7.168863314447592,48.0,31.0,3.5474787535410766,3.5474787535410766,12.0,8.0,0.8868696883852691,0.8868696883852691,2.0,2.0,0.14781161473087817,0.14781161473087817,1.0,1.0,0.07390580736543909,0.07390580736543909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008230323630624578,0.023278870602298076,0.06584258904499658,-0.4515449934959717,11.918781748376606,-0.9819805060619655
1000120,当別町白樺＊,4313,14131,200603011200,,43.21666666666667,141.51666666666668,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000230,新篠津村第４７線（旧）＊,4314,14139,200207291200,201105121300.0,43.233333333333334,141.65,2002-07-29,2011-05-12,1919-01-01,2019-12-31,2002-07-29,2011-05-12,8.785943585426121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000231,新篠津村第４７線＊,4314,14139,201105121300,,43.233333333333334,141.65,2011-05-12,2019-12-31,1919-01-01,2019-12-31,2011-05-12,2019-12-31,8.638096607048741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010000,札幌中央区北２条,4304,14120,187699999999,,43.06666666666667,141.33333333333334,1919-01-01,2019-12-31,1919-01-01,2019-12-31,1919-01-01,2019-12-31,100.99865158079906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010040,札幌中央区南４条＊,4303,14121,201101061200,,43.05,141.35,2011-01-06,2019-12-31,1919-01-01,2019-12-31,2011-01-06,2019-12-31,8.983072889929293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010120,札幌北区太平＊,4308,14121,200603011200,,43.13333333333333,141.35,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,205.0,120.0,14.817873045715416,14.817873045715416,84.0,55.0,6.071713833366317,6.071713833366317,23.0,14.0,1.6624930734217296,1.6624930734217296,3.0,3.0,0.21684692262022562,0.21684692262022562,1.0,1.0,0.0722823075400752,0.0722823075400752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004796484571083362,0.017946801925941305,0.06715078399516702,-0.573064017839119,49.2460244847829,-0.9953608695598638
1010140,札幌北区篠路＊,4309,14121,201101061200,,43.15,141.35,2011-01-06,2019-12-31,1919-01-01,2019-12-31,2011-01-06,2019-12-31,8.983072889929293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010141,札幌北区新琴似＊,4307,14120,201101061200,,43.11666666666667,141.33333333333334,2011-01-06,2019-12-31,1919-01-01,2019-12-31,2011-01-06,2019-12-31,8.983072889929293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010241,札幌東区元町＊,4306,14122,201306111200,,43.1,141.36666666666667,2013-06-11,2019-12-31,1919-01-01,2019-12-31,2013-06-11,2019-12-31,6.554549374730487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010330,札幌白石区本郷通＊,4303,14124,200207291200,201105121300.0,43.05,141.4,2002-07-29,2011-05-12,1919-01-01,2019-12-31,2002-07-29,2011-05-12,8.785943585426121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010340,札幌白石区北郷（旧）＊,4303,14125,201101061200,202003301200.0,43.05,141.41666666666666,2011-01-06,2020-03-30,1919-01-01,2019-12-31,2011-01-06,2019-12-31,8.983072889929293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010440,札幌豊平区月寒東＊,4302,14124,201101061200,,43.03333333333333,141.4,2011-01-06,2019-12-31,1919-01-01,2019-12-31,2011-01-06,2019-12-31,8.983072889929293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010520,札幌南区定山渓温泉＊,4258,14110,200603011200,,42.96666666666667,141.16666666666666,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010540,札幌南区真駒内＊,4259,14121,201101061200,201802221200.0,42.983333333333334,141.35,2011-01-06,2018-02-22,1919-01-01,2019-12-31,2011-01-06,2018-02-22,7.129509846198074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010541,札幌南区簾舞＊,4258,14115,201101061200,201802211200.0,42.96666666666667,141.25,2011-01-06,2018-02-21,1919-01-01,2019-12-31,2011-01-06,2018-02-21,7.1267719391910855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010640,札幌西区琴似＊,4304,14118,201101061200,,43.06666666666667,141.3,2011-01-06,2019-12-31,1919-01-01,2019-12-31,2011-01-06,2019-12-31,8.983072889929293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010740,札幌厚別区もみじ台＊,4302,14130,201101061200,,43.03333333333333,141.5,2011-01-06,2019-12-31,1919-01-01,2019-12-31,2011-01-06,2019-12-31,8.983072889929293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010840,札幌手稲区前田＊,4307,14116,201101061200,,43.11666666666667,141.26666666666668,2011-01-06,2019-12-31,1919-01-01,2019-12-31,2011-01-06,2019-12-31,8.983072889929293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010900,江別市高砂町,4306,14132,199604011200,,43.1,141.53333333333333,1996-04-01,2019-12-31,1919-01-01,2019-12-31,1996-04-01,2019-12-31,23.748605378618315,271.0,176.0,11.411196391514872,11.411196391514872,81.0,57.0,3.4107265967258473,3.4107265967258473,19.0,13.0,0.8000469794789025,0.8000469794789025,5.0,4.0,0.2105386788102375,0.2105386788102375,1.0,1.0,0.0421077357620475,0.0421077357620475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003353111344841422,0.012089814886165767,0.043590447482938464,-0.5569716761534184,26.561323304906164,-0.9989095651167196
1010920,江別市緑町＊,4307,14133,200603011200,,43.11666666666667,141.55,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,326.0,173.0,23.564032258064515,23.564032258064515,106.0,70.0,7.661924599247971,7.661924599247971,26.0,16.0,1.8793399960419552,1.8793399960419552,4.0,4.0,0.2891292301603008,0.2891292301603008,1.0,1.0,0.0722823075400752,0.0722823075400752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004517644221254702,0.018070576885018813,0.0722823075400752,-0.6020599913279624,74.01708292103703,-1.0
1011040,札幌清田区平岡＊,4300,14127,201101061200,,43.0,141.45,2011-01-06,2019-12-31,1919-01-01,2019-12-31,2011-01-06,2019-12-31,8.983072889929293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1020000,千歳市北栄,4250,14138,199604011200,,42.833333333333336,141.63333333333333,1996-04-01,2019-12-31,1919-01-01,2019-12-31,1996-04-01,2019-12-31,23.748605378618315,498.0,267.0,20.969652409499655,20.969652409499655,166.0,112.0,6.989884136499885,6.989884136499885,37.0,26.0,1.5579862231957575,1.5579862231957575,7.0,5.0,0.2947541503343325,0.2947541503343325,2.0,2.0,0.084215471524095,0.084215471524095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005733739746207587,0.02067329265511734,0.07453861670069858,-0.5569716761534184,45.41922396329276,-0.9866829980272326
1020001,新千歳空港,4247,14141,200707021200,,42.78333333333333,141.68333333333334,2007-07-02,2019-12-31,1919-01-01,2019-12-31,2007-07-02,2019-12-31,12.498545486902538,432.0,165.0,34.564021905805035,34.564021905805035,135.0,70.0,10.801256845564074,10.801256845564074,34.0,19.0,2.7203165388828037,2.7203165388828037,7.0,4.0,0.560065169769989,0.560065169769989,1.0,1.0,0.08000930996714128,0.08000930996714128,1.0,1.0,0.08000930996714128,0.08000930996714128,0.0,0.0,0.0,0.0,0.004092116483500968,0.017837122216777745,0.07775021318651838,-0.6393768004764144,122.34482128487845,-0.9994327501994347
1020020,千歳市若草＊,4247,14136,200603011200,,42.78333333333333,141.6,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,477.0,207.0,34.47866069661587,34.47866069661587,179.0,97.0,12.938533049673461,12.938533049673461,52.0,34.0,3.7586799920839105,3.7586799920839105,12.0,8.0,0.8673876904809025,0.8673876904809025,2.0,2.0,0.1445646150801504,0.1445646150801504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00841831023215403,0.034709582276389005,0.14311127394661857,-0.615224460689137,170.52817772389938,-0.9999236975349777
1020021,千歳市支笏湖温泉＊,4247,14124,200606201200,,42.78333333333333,141.4,2006-06-20,2019-12-31,1919-01-01,2019-12-31,2006-06-20,2019-12-31,13.530736428537205,434.0,176.0,32.07512039660057,32.07512039660057,137.0,73.0,10.125095609065156,10.125095609065156,34.0,18.0,2.5127974504249293,2.5127974504249293,6.0,4.0,0.44343484419263457,0.44343484419263457,2.0,2.0,0.14781161473087817,0.14781161473087817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014347259898891488,0.04304177969667444,0.12912533909002324,-0.4771212547196624,31.37745739887564,-0.9780428052152144
1020100,恵庭市漁平,4251,14127,199407151200,,42.85,141.45,1994-07-15,2019-12-31,1919-01-01,2019-12-31,1994-07-15,2019-12-31,25.46253516499312,135.0,96.0,5.301907258064516,5.301907258064516,48.0,37.0,1.8851225806451612,1.8851225806451612,11.0,9.0,0.4320072580645161,0.4320072580645161,3.0,3.0,0.11782016129032258,0.11782016129032258,1.0,1.0,0.03927338709677419,0.03927338709677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0043637096774193605,0.013091129032258073,0.03927338709677419,-0.4771212547196624,9.543433064516128,-1.0
1020130,恵庭市京町＊,4253,14135,200207291200,,42.88333333333333,141.58333333333334,2002-07-29,2019-12-31,1919-01-01,2019-12-31,2002-07-29,2019-12-31,17.424040192474862,481.0,223.0,27.605537790697674,27.605537790697674,151.0,88.0,8.66618753928347,8.66618753928347,29.0,20.0,1.6643671433060967,1.6643671433060967,7.0,4.0,0.40174379321181647,0.40174379321181647,1.0,1.0,0.057391970458830925,0.057391970458830925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027648366089488012,0.012364725208579048,0.05529673217897603,-0.6505149978319906,98.91780166863242,-0.9990765581736215
1020220,北広島市共栄＊,4300,14133,200603011200,,43.0,141.55,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,177.0,111.0,12.79396843459331,12.79396843459331,69.0,43.0,4.987479220265189,4.987479220265189,22.0,15.0,1.5902107658816544,1.5902107658816544,3.0,3.0,0.21684692262022562,0.21684692262022562,1.0,1.0,0.0722823075400752,0.0722823075400752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004425536814733929,0.017140030381492328,0.06638305222100895,-0.5880456295278407,57.84760253753664,-0.9941218828200116
1050001,八雲町上の湯,4207,14022,199802091100,,42.11666666666667,140.36666666666667,1998-02-09,2019-12-31,1919-01-01,2019-12-31,1998-02-09,2019-12-31,21.889566520873117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050020,八雲町住初町＊,4216,14016,200603011200,,42.266666666666666,140.26666666666668,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050021,八雲町熊石雲石町＊,4208,13959,200603011200,,42.13333333333333,139.98333333333332,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050120,長万部町平里＊,4230,14021,200603011200,,42.5,140.35,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060000,函館市美原（旧）,4149,14045,187399999999,201903261200.0,41.81666666666667,140.75,1919-01-01,2019-03-26,1919-01-01,2019-12-31,1919-01-01,2019-03-26,100.23203761884227,1222.0,715.0,12.191710644923381,12.191710644923381,391.0,281.0,3.9009483323772844,3.9009483323772844,118.0,85.0,1.1772682946816357,1.1772682946816357,15.0,12.0,0.14965274932393674,0.14965274932393674,1.0,1.0,0.009976849954929116,0.009976849954929116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001281538849155362,0.0011815204393535825,0.010893080217820558,-0.9647094628571462,725.6012398180166,-0.9976615551779748
1060001,函館市尾札部町,4153,14102,199407151200,,41.88333333333333,141.03333333333333,1994-07-15,2019-12-31,1919-01-01,2019-12-31,1994-07-15,2019-12-31,25.46253516499312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060020,函館市大森町＊,4146,14044,200603011200,,41.766666666666666,140.73333333333332,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060021,函館市泊町＊,4143,14100,200603011200,,41.71666666666667,141.0,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,883.0,279.0,63.8252775578864,63.8252775578864,268.0,133.0,19.371658420740154,19.371658420740154,60.0,40.0,4.336938452404512,4.336938452404512,13.0,12.0,0.9396699980209776,0.9396699980209776,2.0,2.0,0.1445646150801504,0.1445646150801504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007972186060958812,0.03565269992316038,0.15944372121917627,-0.6505149978319906,285.2215993852831,-0.9936448358235254
1060022,函館市新浜町＊,4150,14108,200603011200,,41.833333333333336,141.13333333333333,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,710.0,257.0,51.3204383534534,51.3204383534534,290.0,143.0,20.961869186621808,20.961869186621808,67.0,38.0,4.8429146051850385,4.8429146051850385,12.0,11.0,0.8673876904809025,0.8673876904809025,2.0,2.0,0.1445646150801504,0.1445646150801504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008221865467520057,0.03583828070030672,0.15621544388288106,-0.6393768004764144,245.8147673234036,-0.9958680207029186
1060023,函館市川汲町＊,4154,14058,200603011200,,41.9,140.96666666666667,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,370.0,189.0,26.744453789827826,26.744453789827826,100.0,60.0,7.22823075400752,7.22823075400752,16.0,10.0,1.1565169206412031,1.1565169206412031,4.0,3.0,0.2891292301603008,0.2891292301603008,1.0,1.0,0.0722823075400752,0.0722823075400752,1.0,1.0,0.0722823075400752,0.0722823075400752,0.0,0.0,0.0,0.0,0.007102410342484484,0.02245979355938753,0.07102410342484484,-0.5,22.459793559387535,-0.9996512245609486
1060030,函館市日ノ浜町（旧）＊,4147,14106,200207291200,201105121300.0,41.78333333333333,141.1,2002-07-29,2011-05-12,1919-01-01,2019-12-31,2002-07-29,2011-05-12,8.785943585426121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060031,函館市日ノ浜町＊,4147,14106,201105121300,,41.78333333333333,141.1,2011-05-12,2019-12-31,1919-01-01,2019-12-31,2011-05-12,2019-12-31,8.638096607048741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060300,七飯町桜町（旧）,4154,14041,199604011200,201412171200.0,41.9,140.68333333333334,1996-04-01,2014-12-17,1919-01-01,2019-12-31,1996-04-01,2014-12-17,18.71085648575946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060301,七飯町桜町,4154,14041,201412171200,,41.9,140.68333333333334,2014-12-17,2019-12-31,1919-01-01,2019-12-31,2014-12-17,2019-12-31,5.037748892858854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060320,七飯町本町＊,4154,14042,200606201200,,41.9,140.7,2006-06-20,2019-12-31,1919-01-01,2019-12-31,2006-06-20,2019-12-31,13.530736428537205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060820,鹿部町宮浜＊,4203,14048,200603011200,,42.05,140.8,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061000,渡島森町上台町,4206,14034,193802999999,200203021200.0,42.1,140.56666666666666,1938-02-01,2002-03-02,1919-01-01,2019-12-31,1938-02-01,2002-03-02,64.08071349856603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061002,渡島森町御幸町（旧）,4206,14035,200403011200,201312041200.0,42.1,140.58333333333334,2004-03-01,2013-12-04,1919-01-01,2019-12-31,2004-03-01,2013-12-04,9.76063847991403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061003,渡島森町御幸町,4206,14035,201312041200,,42.1,140.58333333333334,2013-12-04,2019-12-31,1919-01-01,2019-12-31,2013-12-04,2019-12-31,6.0726777415005095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061020,渡島森町上台町＊,4206,14034,200603011200,,42.1,140.56666666666666,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061030,渡島森町砂原（旧）＊,4207,14040,200207291200,201105121300.0,42.11666666666667,140.66666666666666,2002-07-29,2011-05-12,1919-01-01,2019-12-31,2002-07-29,2011-05-12,8.785943585426121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061031,渡島森町砂原＊,4207,14040,201105121300,,42.11666666666667,140.66666666666666,2011-05-12,2019-12-31,1919-01-01,2019-12-31,2011-05-12,2019-12-31,8.638096607048741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061130,渡島北斗市中央（旧）＊,4149,14039,200207291200,201105121300.0,41.81666666666667,140.65,2002-07-29,2011-05-12,1919-01-01,2019-12-31,2002-07-29,2011-05-12,8.785943585426121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061131,渡島北斗市本町（旧）＊,4153,14039,200207291200,201105121300.0,41.88333333333333,140.65,2002-07-29,2011-05-12,1919-01-01,2019-12-31,2002-07-29,2011-05-12,8.785943585426121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061132,渡島北斗市中央＊,4149,14039,201105121300,,41.81666666666667,140.65,2011-05-12,2019-12-31,1919-01-01,2019-12-31,2011-05-12,2019-12-31,8.638096607048741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061133,渡島北斗市本町＊,4153,14039,201105121300,,41.88333333333333,140.65,2011-05-12,2019-12-31,1919-01-01,2019-12-31,2011-05-12,2019-12-31,8.638096607048741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070000,渡島松前町福山,4126,14007,199511251500,,41.43333333333333,140.11666666666667,1995-11-25,2019-12-31,1919-01-01,2019-12-31,1995-11-25,2019-12-31,24.099057475512843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070001,渡島松前町清部,4131,14000,201307301200,,41.516666666666666,140.0,2013-07-30,2019-12-31,1919-01-01,2019-12-31,2013-07-30,2019-12-31,6.420391931388051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070120,福島町福島＊,4129,14015,200603011200,,41.483333333333334,140.25,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070200,知内町小谷石,4132,14025,199802091100,,41.53333333333333,140.41666666666666,1998-02-09,2019-12-31,1919-01-01,2019-12-31,1998-02-09,2019-12-31,21.889566520873117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070230,知内町重内（旧）＊,4136,14025,200207291200,201105121300.0,41.6,140.41666666666666,2002-07-29,2011-05-12,1919-01-01,2019-12-31,2002-07-29,2011-05-12,8.785943585426121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070231,知内町重内＊,4136,14025,201105121300,,41.6,140.41666666666666,2011-05-12,2019-12-31,1919-01-01,2019-12-31,2011-05-12,2019-12-31,8.638096607048741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070320,木古内町木古内（旧）＊,4141,14026,200603011200,201810291200.0,41.68333333333333,140.43333333333334,2006-03-01,2018-10-29,1919-01-01,2019-12-31,2006-03-01,2018-10-29,12.662819907321849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100000,檜山江差町姥神（旧）,4152,14008,194199999999,202009121200.0,41.86666666666667,140.13333333333333,1941-01-01,2020-09-12,1919-01-01,2019-12-31,1941-01-01,2019-12-31,78.9968308726394,431.0,243.0,5.455915069490175,5.455915069490175,163.0,105.0,2.0633739125914117,2.0633739125914117,48.0,32.0,0.6076193116833605,0.6076193116833605,6.0,4.0,0.07595241396042006,0.07595241396042006,1.0,1.0,0.01265873566007001,0.01265873566007001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035242660540105543,0.0019936259403971353,0.01127765137283377,-0.752574989159953,65.32713481493333,-0.993399267798783
1100020,檜山江差町中歌町＊,4152,14008,200603011200,,41.86666666666667,140.13333333333333,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100120,上ノ国町湯ノ岱＊,4145,14015,200606201200,,41.75,140.25,2006-06-20,2019-12-31,1919-01-01,2019-12-31,2006-06-20,2019-12-31,13.530736428537205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100121,上ノ国町小砂子＊,4139,14000,200606201200,,41.65,140.0,2006-06-20,2019-12-31,1919-01-01,2019-12-31,2006-06-20,2019-12-31,13.530736428537205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100130,上ノ国町大留（旧）＊,4148,14007,200207291200,201105121300.0,41.8,140.11666666666667,2002-07-29,2011-05-12,1919-01-01,2019-12-31,2002-07-29,2011-05-12,8.785943585426121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100131,上ノ国町大留＊,4148,14007,201105121300,,41.8,140.11666666666667,2011-05-12,2019-12-31,1919-01-01,2019-12-31,2011-05-12,2019-12-31,8.638096607048741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100220,厚沢部町木間内＊,4156,14022,200606201200,,41.93333333333333,140.36666666666667,2006-06-20,2019-12-31,1919-01-01,2019-12-31,2006-06-20,2019-12-31,13.530736428537205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100230,厚沢部町新町（旧）＊,4155,14014,200207291200,201105121300.0,41.916666666666664,140.23333333333332,2002-07-29,2011-05-12,1919-01-01,2019-12-31,2002-07-29,2011-05-12,8.785943585426121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100231,厚沢部町新町＊,4155,14014,201105121300,,41.916666666666664,140.23333333333332,2011-05-12,2019-12-31,1919-01-01,2019-12-31,2011-05-12,2019-12-31,8.638096607048741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100330,乙部町緑町（旧）＊,4158,14008,200207291200,201105121300.0,41.96666666666667,140.13333333333333,2002-07-29,2011-05-12,1919-01-01,2019-12-31,2002-07-29,2011-05-12,8.785943585426121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100331,乙部町緑町＊,4158,14008,201105121300,,41.96666666666667,140.13333333333333,2011-05-12,2019-12-31,1919-01-01,2019-12-31,2011-05-12,2019-12-31,8.638096607048741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100820,今金町今金＊,4226,14001,200603011200,,42.43333333333333,140.01666666666668,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100900,せたな町北檜山区豊岡,4225,13953,201207031200,,42.416666666666664,139.88333333333333,2012-07-03,2019-12-31,1919-01-01,2019-12-31,2012-07-03,2019-12-31,7.493651478127545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100920,せたな町大成区都＊,4214,13949,200603011200,,42.233333333333334,139.81666666666666,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100921,せたな町瀬棚区本町＊,4227,13951,200603011200,,42.45,139.85,2006-03-01,2019-12-31,1919-01-01,2019-12-31,2006-03-01,2019-12-31,13.834644106312929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100922,せたな町瀬棚区北島歌＊,4236,13950,200606201200,,42.6,139.83333333333334,2006-06-20,2019-12-31,1919-01-01,2019-12-31,2006-06-20,2019-12-31,13.530736428537205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100930,せたな町北檜山区徳島（旧）＊,4225,13953,200207291200,201105121300.0,42.416666666666664,139.88333333333333,2002-07-29,2011-05-12,1919-01-01,2019-12-31,2002-07-29,2011-05-12,8.785943585426121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1100931,せたな町北檜山区徳島＊,4225,13953,201105121300,,42.416666666666664,139.88333333333333,2011-05-12,2019-12-31,1919-01-01,2019-12-31,2011-05-12,2019-12-31,8.638096607048741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
