station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
7790130,2,1998,12,20,11,54,19,00085
7790130,2,1999,12,07,03,51,15,00050
7790130,2,2000,06,06,23,58,21,00085
7790130,2,2000,08,07,14,24,18,00065
7790130,2,2000,12,04,10,22,22,00104
7790130,2,2001,03,05,20,08,24,00163
7790130,3,2001,05,07,23,33,32,00303
7790130,2,2001,10,31,06,04,23,00106
7790130,2,2002,07,15,17,24,23,00176
7790130,2,2002,08,24,21,05,18,00063
7790130,2,2003,03,13,03,05,16,00050
7790130,2,2003,04,17,00,28,15,00134
7790130,2,2003,07,10,02,16,21,00092
7790130,2,2003,09,28,07,12,15,00045
7790130,4,2004,05,20,06,04,35,00444
7790130,2,2004,09,14,16,42,15,00051
7790130,2,2004,10,03,00,55,16,00052
7790130,2,2004,10,03,03,14,20,00101
7790130,2,2004,10,04,10,40,16,00057
7790130,2,2004,10,21,19,09,16,00055
7790130,2,2005,12,04,01,11,15,00041
7790130,3,2006,03,02,03,40,28,00309
7790130,2,2006,03,21,18,54,17,00071
7790130,3,2006,09,14,00,51,27,00182
7790130,3,2006,11,18,03,01,25,00123
7790130,3,2007,01,16,16,46,25,00140
7790130,3,2007,04,21,04,37,34,00415
7790130,2,2007,04,30,05,41,16,00052
7790130,2,2007,05,14,14,39,17,00084
7790130,2,2007,09,07,23,36,21,00091
7790130,1,2008,05,02,00,11,09,00040
7790130,4,2008,07,08,16,42,44,01120
7790130,2,2008,07,16,11,12,18,00075
7790130,2,2008,09,14,05,22,16,00055
7790130,1,2008,10,16,14,53,13,00046
7790130,2,2008,12,11,14,35,20,00085
7790130,1,2008,12,15,14,32,14,00040
7790130,1,2009,02,01,16,09,14,00043
7790130,2,2009,03,13,11,02,16,00063
7790130,2,2009,03,27,04,20,24,00127
7790130,1,2009,04,20,16,23,11,00027
7790130,1,2009,06,18,19,58,13,00064
7790130,1,2009,06,24,10,32,13,00051
7790130,2,2009,09,01,02,37,20,00091
7790130,2,2009,09,03,22,27,17,00066
7790130,3,2009,09,29,04,23,26,00191
7790130,2,2009,09,30,07,36,18,00059
7790130,3,2009,10,30,16,04,28,00183
7790130,1,2009,12,08,04,48,13,00037
7790130,1,2009,12,12,22,50,10,00035
7790130,1,2009,12,17,11,14,13,00044
7790130,4,2010,01,07,16,11,40,00870
7790130,1,2010,01,07,17,07,12,00055
7790130,2,2010,01,15,16,14,18,00066
7790130,1,2010,01,15,21,54,11,00040
7790130,3,2010,02,27,05,31,33,00364
7790130,2,2010,03,05,21,52,17,00071
7790130,2,2010,05,26,17,54,19,00066
7790130,1,2010,06,06,09,07,10,00030
7790130,1,2010,08,02,08,26,08,00033
7790130,1,2010,08,08,01,05,09,00030
7790130,1,2010,10,16,14,54,10,00036
7790130,2,2010,12,13,14,20,16,00055
7790130,1,2010,12,15,08,50,10,00030
7790130,2,2010,12,15,23,20,16,00053
7790130,1,2011,03,07,19,13,12,00036
7790130,2,2011,03,16,01,18,15,00052
7790130,2,2011,03,24,07,27,17,00063
7790130,1,2011,04,09,21,59,13,00036
7790130,1,2011,04,19,14,05,14,00046
7790130,1,2011,04,19,22,06,11,00035
