station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
3725130,4,2007,07,16,10,13,43,00897
3725130,1,2007,07,16,10,20,10,00026
3725130,1,2007,07,16,10,22,05,00017
3725130,1,2007,07,16,10,34,08,00038
3725130,4,2007,07,16,15,37,39,00746
3725130,2,2007,07,16,21,08,16,00065
3725130,1,2007,07,16,23,18,10,00017
3725130,1,2007,07,18,16,53,07,00019
3725130,1,2007,07,25,06,52,14,00065
3725130,2,2008,04,17,04,20,20,00048
3725130,1,2008,05,08,01,03,13,00020
3725130,1,2008,05,08,01,04,12,00016
3725130,2,2008,05,08,01,46,23,00069
3725130,3,2008,06,14,08,44,31,00193
3725130,2,2008,06,14,09,21,15,00059
3725130,2,2008,07,19,11,40,21,00049
3725130,1,2008,07,19,13,10,05,00027
3725130,1,2008,07,21,20,31,11,00016
3725130,2,2008,07,24,00,27,21,00046
3725130,1,2008,12,20,19,31,14,00019
3725130,1,2009,02,01,06,53,09,00014
3725130,2,2009,08,02,00,57,16,00052
3725130,1,2009,08,02,02,54,13,00025
3725130,1,2009,08,09,19,57,14,00021
3725130,2,2009,08,11,05,09,15,00020
3725130,1,2010,03,13,21,47,14,00043
3725130,2,2010,03,14,17,08,23,00060
3725130,2,2010,04,16,16,38,17,00073
3725130,3,2010,05,01,18,20,27,00304
3725130,2,2010,06,13,12,33,20,00048
3725130,2,2010,07,05,06,57,15,00023
3725130,1,2010,08,10,14,52,09,00013
3725130,1,2010,09,29,17,00,14,00037
3725130,1,2010,10,03,06,38,11,00037
3725130,1,2010,10,03,06,53,06,00023
3725130,1,2010,11,30,12,28,09,00014
3725130,1,2011,01,03,13,46,12,00034
3725130,3,2011,03,09,11,47,25,00072
3725130,1,2011,03,09,11,58,06,00008
3725130,1,2011,03,09,11,59,13,00019
3725130,2,2011,03,10,03,17,15,00024
3725130,2,2011,03,10,06,25,20,00039
3725130,4,2011,03,11,14,48,41,00569
3725130,3,2011,03,11,14,52,27,00152
3725130,2,2011,03,11,14,55,21,00072
3725130,2,2011,03,11,14,57,16,00034
3725130,3,2011,03,11,14,59,25,00078
3725130,1,2011,03,11,15,05,11,00022
3725130,2,2011,03,11,15,07,20,00045
3725130,2,2011,03,11,15,08,18,00035
3725130,2,2011,03,11,15,10,22,00060
3725130,2,2011,03,11,15,12,18,00037
3725130,2,2011,03,11,15,14,18,00041
3725130,3,2011,03,11,15,17,29,00123
3725130,2,2011,03,11,15,20,21,00046
3725130,2,2011,03,11,15,22,15,00026
3725130,1,2011,03,11,15,23,12,00024
