station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
3320330,1,1997,11,29,09,40,14,00178
3320330,1,1998,01,14,02,17,08,00026
3320330,1,1998,02,21,09,56,10,00061
3320330,2,1998,03,08,13,47,16,00113
3320330,1,1998,03,23,18,37,09,00048
3320330,1,1998,06,08,08,02,06,00058
3320330,1,1998,06,24,23,52,10,00075
3320330,1,1998,07,15,07,09,11,00115
3320330,1,1998,08,20,15,44,07,00018
3320330,2,1998,08,29,08,47,15,00067
3320330,1,1998,11,08,21,41,08,00033
3320330,1,1999,03,26,08,31,12,00107
3320330,1,1999,04,25,21,27,10,00068
3320330,1,1999,06,27,19,50,12,00139
3320330,1,1999,08,09,06,39,07,00110
3320330,1,1999,09,13,07,57,08,00037
3320330,1,1999,12,04,14,06,06,00027
3320330,1,1999,12,27,00,06,12,00115
3320330,1,2000,04,10,06,30,12,00080
3320330,1,2000,05,16,19,41,13,00147
3320330,1,2000,06,03,17,55,08,00026
3320330,2,2000,07,21,03,39,22,00107
3320330,1,2000,08,06,16,30,07,00014
3320330,1,2000,09,09,20,48,08,00068
3320330,2,2001,01,04,13,18,15,00151
3320330,1,2001,04,20,01,45,07,00059
3320330,2,2001,05,31,08,59,15,00172
3320330,3,2001,07,20,06,02,29,00588
3320330,1,2001,07,26,03,33,11,00076
3320330,1,2001,09,25,04,35,09,00038
3320330,1,2001,10,18,06,30,07,00061
3320330,1,2001,12,07,12,04,08,00157
3320330,1,2002,02,05,19,57,09,00047
3320330,2,2002,02,12,22,45,15,00097
3320330,2,2002,06,14,11,43,16,00128
3320330,1,2002,07,13,21,46,06,00030
3320330,1,2002,07,24,05,06,06,00014
3320330,2,2003,03,13,12,13,17,00177
3320330,2,2003,04,08,04,17,16,00162
3320330,1,2003,05,12,00,57,14,00051
3320330,1,2003,05,12,00,59,08,00042
3320330,2,2003,05,26,18,26,15,00054
3320330,1,2003,05,31,02,47,09,00075
3320330,1,2003,08,04,20,57,08,00072
3320330,1,2003,08,18,19,00,05,00024
3320330,1,2003,09,20,12,55,14,00049
3320330,1,2003,10,15,16,30,12,00075
3320330,1,2003,11,12,17,28,13,00043
3320330,1,2003,11,15,03,44,10,00043
3320330,1,2004,03,07,03,41,05,00095
3320330,1,2004,03,11,11,35,07,00044
3320330,1,2004,04,04,08,02,11,00053
3320330,1,2004,07,10,20,07,12,00101
3320330,1,2004,07,17,15,11,06,00018
3320330,1,2004,09,01,11,50,05,00020
3320330,1,2004,09,05,19,08,06,00015
3320330,1,2004,09,05,23,59,09,00016
3320330,2,2004,10,06,23,40,17,00088
3320330,1,2004,10,17,03,55,05,00017
3320330,1,2004,10,23,18,00,12,00063
3320330,2,2004,10,23,18,03,22,00174
3320330,1,2004,10,23,18,08,09,00068
3320330,2,2004,10,23,18,12,21,00128
3320330,3,2004,10,23,18,34,27,00345
3320330,1,2004,10,23,18,37,09,00074
3320330,1,2004,10,23,18,58,12,00052
3320330,1,2004,10,23,19,46,13,00065
3320330,1,2004,10,23,23,35,10,00045
3320330,1,2004,10,24,09,28,07,00065
3320330,1,2004,10,25,00,28,12,00058
3320330,2,2004,10,25,06,05,17,00140
3320330,2,2004,10,27,10,41,21,00254
3320330,1,2004,11,08,11,16,13,00044
3320330,1,2005,01,01,05,14,12,00052
3320330,2,2005,02,08,11,29,15,00117
3320330,2,2005,02,16,04,46,17,00160
3320330,1,2005,02,23,21,59,12,00111
3320330,1,2005,04,11,07,22,05,00013
3320330,1,2005,06,20,01,15,05,00018
3320330,2,2005,07,23,16,35,18,00093
3320330,3,2005,07,28,19,15,25,00438
3320330,1,2005,08,08,00,07,07,00023
3320330,2,2005,08,16,11,47,20,00078
3320330,1,2005,08,21,11,30,10,00029
3320330,1,2005,09,07,13,23,05,00046
3320330,2,2005,10,16,16,05,16,00174
3320330,2,2005,10,19,20,45,17,00101
3320330,1,2005,10,31,02,32,14,00127
3320330,1,2005,11,15,06,41,10,00047
3320330,1,2005,12,02,21,54,14,00141
3320330,2,2005,12,28,18,46,17,00160
3320330,1,2006,01,14,15,30,07,00042
3320330,1,2006,02,01,20,36,14,00073
3320330,1,2006,04,02,20,47,05,00056
3320330,1,2006,04,07,20,48,13,00177
3320330,1,2006,04,20,12,40,09,00082
3320330,1,2006,05,01,16,00,14,00141
3320330,1,2006,05,10,10,23,07,00080
3320330,1,2006,08,31,17,18,08,00033
3320330,1,2007,01,08,19,00,07,00043
3320330,2,2007,01,09,13,18,15,00080
3320330,1,2007,05,08,21,01,08,00078
3320330,1,2007,05,09,08,52,08,00071
3320330,1,2007,06,01,07,29,12,00153
3320330,1,2007,06,02,14,43,13,00110
3320330,2,2007,06,04,13,34,15,00191
3320330,1,2007,06,09,20,28,08,00086
3320330,1,2007,06,28,18,26,06,00090
3320330,2,2007,07,16,10,13,19,00071
3320330,1,2007,07,16,15,38,10,00042
3320330,1,2007,10,17,22,33,09,00094
3320330,1,2007,11,11,19,49,09,00099
3320330,1,2008,03,08,01,55,09,00055
3320330,1,2008,03,09,06,14,09,00124
3320330,2,2008,04,04,19,02,24,00262
3320330,1,2008,05,08,01,03,06,00019
3320330,2,2008,05,08,01,45,19,00078
3320330,1,2008,06,14,08,45,08,00016
3320330,1,2008,07,05,16,49,12,00099
3320330,1,2008,07,19,11,40,09,00019
3320330,1,2008,07,24,00,28,09,00036
3320330,1,2008,08,08,12,57,05,00027
3320330,1,2008,08,20,15,13,07,00044
3320330,1,2008,08,22,20,00,13,00114
3320330,1,2008,09,21,07,17,07,00035
3320330,1,2009,02,01,06,52,11,00042
