station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
3411530,2,2000,04,10,06,30,24,00240
3411530,1,2000,05,16,19,40,09,00030
3411530,3,2000,06,03,17,55,28,00147
3411530,2,2000,07,15,10,31,16,00045
3411530,1,2000,07,21,14,17,14,00028
3411530,1,2000,07,30,21,26,14,00031
3411530,2,2000,08,14,16,34,16,00058
3411530,1,2000,08,18,04,53,10,00076
3411530,1,2000,08,19,21,42,12,00023
3411530,1,2000,08,27,08,42,10,00032
3411530,1,2000,09,09,20,49,14,00051
3411530,2,2000,10,24,08,11,15,00046
3411530,2,2000,12,05,01,48,16,00034
3411530,1,2001,02,25,06,55,13,00025
3411530,1,2001,04,10,10,04,12,00046
3411530,1,2001,04,17,09,40,13,00030
3411530,1,2001,04,20,01,45,11,00044
3411530,1,2001,05,24,13,23,10,00038
3411530,1,2001,05,31,08,59,13,00053
3411530,1,2001,09,18,04,24,14,00046
3411530,1,2001,09,25,04,35,14,00050
3411530,1,2001,09,25,04,57,10,00037
3411530,1,2001,10,18,06,30,10,00055
3411530,2,2001,11,17,01,32,18,00062
3411530,1,2001,12,02,22,03,14,00036
3411530,2,2002,02,05,19,57,17,00070
3411530,1,2002,02,11,10,10,13,00030
3411530,2,2002,02,12,22,45,21,00101
3411530,2,2002,05,04,20,35,17,00062
3411530,2,2002,05,19,05,00,16,00049
3411530,3,2002,06,14,11,43,25,00162
3411530,2,2002,07,13,21,46,21,00120
3411530,2,2002,07,24,05,06,17,00046
3411530,1,2002,09,07,06,57,12,00056
3411530,2,2002,10,21,01,06,15,00037
3411530,2,2002,11,03,12,39,17,00041
3411530,2,2003,01,31,17,54,15,00048
3411530,1,2003,02,01,03,15,08,00076
3411530,2,2003,03,13,12,13,19,00149
3411530,1,2003,04,08,03,29,14,00026
3411530,2,2003,04,08,04,17,16,00081
3411530,2,2003,05,06,23,48,16,00143
3411530,2,2003,05,10,11,46,19,00072
3411530,3,2003,05,12,00,57,27,00243
3411530,2,2003,05,12,00,59,20,00080
3411530,2,2003,05,17,23,33,18,00055
3411530,3,2003,05,26,18,26,28,00131
3411530,2,2003,07,26,07,15,20,00047
3411530,1,2003,08,04,20,57,12,00054
3411530,2,2003,08,18,19,00,21,00093
3411530,3,2003,09,20,12,55,32,00252
3411530,1,2003,09,26,04,53,14,00032
3411530,3,2003,10,15,16,30,30,00231
3411530,2,2003,10,31,10,08,16,00033
3411530,2,2003,11,12,17,28,24,00119
3411530,2,2003,11,15,03,44,21,00090
3411530,1,2003,11,23,07,00,14,00032
3411530,1,2004,02,04,04,11,14,00057
3411530,2,2004,03,11,11,35,15,00055
3411530,2,2004,04,04,08,02,22,00097
3411530,2,2004,07,10,20,06,15,00067
3411530,2,2004,07,17,15,09,19,00065
3411530,2,2004,08,06,03,22,24,00154
3411530,1,2004,08,25,01,49,07,00037
3411530,1,2004,09,01,11,50,13,00030
3411530,2,2004,09,05,23,59,15,00032
3411530,4,2004,10,06,23,40,35,00469
3411530,2,2004,10,17,02,20,16,00037
3411530,2,2004,10,17,03,55,18,00049
3411530,3,2004,10,23,17,56,32,00317
3411530,2,2004,10,23,18,00,20,00054
3411530,2,2004,10,23,18,04,20,00064
3411530,2,2004,10,23,18,12,22,00108
3411530,4,2004,10,23,18,34,35,00370
3411530,1,2004,10,23,18,37,12,00026
3411530,1,2004,10,23,18,58,12,00029
3411530,2,2004,10,23,19,37,17,00042
3411530,2,2004,10,23,19,46,17,00054
3411530,2,2004,10,23,23,35,22,00099
3411530,2,2004,10,25,00,29,17,00053
3411530,2,2004,10,25,06,05,19,00071
3411530,2,2004,10,27,10,41,23,00088
3411530,1,2004,11,08,11,16,13,00030
3411530,2,2005,02,08,11,29,19,00115
3411530,4,2005,02,16,04,46,38,01582
3411530,1,2005,02,23,21,59,09,00039
3411530,3,2005,04,11,07,22,28,00149
3411530,1,2005,04,11,15,35,14,00042
3411530,1,2005,05,19,10,15,14,00031
3411530,2,2005,06,09,09,29,15,00046
3411530,2,2005,06,20,01,15,21,00075
3411530,4,2005,07,23,16,35,43,00925
3411530,2,2005,07,23,16,37,17,00053
3411530,2,2005,07,23,16,42,15,00051
3411530,2,2005,07,28,19,15,21,00111
3411530,2,2005,08,07,01,05,24,00159
3411530,2,2005,08,08,00,07,16,00046
3411530,3,2005,08,16,11,47,33,00217
3411530,1,2005,08,21,11,30,13,00040
3411530,1,2005,09,20,20,40,14,00038
3411530,3,2005,10,16,16,05,31,00442
3411530,3,2005,10,19,20,45,29,00201
3411530,2,2005,11,15,06,40,16,00043
3411530,1,2005,12,02,21,54,06,00046
3411530,1,2005,12,02,22,14,14,00025
3411530,2,2005,12,17,03,33,15,00035
3411530,1,2005,12,28,18,46,11,00045
3411530,1,2005,12,28,23,03,13,00041
3411530,1,2006,01,14,15,30,12,00056
3411530,3,2006,02,01,20,36,25,00131
3411530,2,2006,02,03,13,38,17,00035
3411530,1,2006,03,28,22,35,14,00037
3411530,1,2006,04,20,12,40,10,00036
3411530,1,2006,05,20,13,58,12,00030
3411530,2,2006,06,20,06,47,15,00053
3411530,3,2006,08,31,17,18,31,00287
3411530,2,2006,09,07,10,58,16,00059
3411530,2,2006,10,14,06,38,18,00064
3411530,1,2006,10,18,07,53,12,00032
3411530,1,2006,12,09,12,29,14,00044
3411530,2,2007,01,08,19,00,15,00061
3411530,1,2007,01,09,13,18,09,00027
3411530,2,2007,01,16,03,18,17,00056
3411530,1,2007,01,24,10,30,09,00073
3411530,1,2007,03,22,10,29,10,00040
3411530,1,2007,05,08,21,01,12,00095
3411530,1,2007,06,01,07,29,13,00082
3411530,2,2007,06,02,14,43,20,00139
3411530,3,2007,07,16,10,14,30,00247
3411530,2,2007,07,16,23,19,17,00052
3411530,3,2007,08,16,04,15,26,00143
3411530,1,2007,08,18,04,15,11,00036
3411530,2,2007,08,18,16,55,19,00058
3411530,1,2007,11,11,19,49,13,00158
3411530,2,2008,03,08,01,55,15,00055
3411530,1,2008,03,09,06,14,13,00057
3411530,1,2008,03,24,12,40,12,00029
3411530,2,2008,04,04,19,02,23,00149
3411530,1,2008,04,06,21,56,09,00055
3411530,1,2008,05,01,07,34,11,00056
3411530,2,2008,05,08,01,02,22,00084
3411530,1,2008,05,08,01,04,14,00026
3411530,2,2008,05,08,01,17,15,00032
3411530,3,2008,05,08,01,45,33,00367
3411530,2,2008,05,09,07,43,15,00051
3411530,3,2008,06,14,08,45,28,00109
3411530,1,2008,06,22,12,48,13,00029
3411530,1,2008,07,05,16,49,10,00033
3411530,2,2008,07,19,11,40,20,00047
3411530,1,2008,07,21,20,31,14,00025
3411530,2,2008,07,24,00,28,21,00083
3411530,2,2008,08,20,15,13,20,00192
3411530,2,2008,08,22,20,00,15,00086
3411530,2,2008,09,21,07,17,23,00117
3411530,1,2008,10,08,15,08,13,00052
3411530,1,2008,11,22,21,13,13,00049
3411530,2,2009,02,01,06,52,18,00064
3411530,1,2009,02,17,04,54,12,00026
3411530,1,2009,02,20,18,17,11,00050
3411530,1,2009,03,25,15,26,10,00044
3411530,2,2009,06,06,14,53,16,00036
3411530,3,2009,08,09,19,56,30,00231
3411530,3,2009,08,11,05,07,26,00106
3411530,2,2009,08,13,07,50,16,00039
3411530,1,2009,08,21,08,51,11,00037
3411530,2,2009,09,04,11,30,17,00062
3411530,2,2009,12,18,05,41,24,00129
3411530,1,2010,03,12,16,08,07,00058
3411530,1,2010,03,13,21,47,12,00030
3411530,2,2010,03,14,17,09,21,00068
3411530,1,2010,03,16,07,30,11,00026
3411530,1,2010,03,29,10,29,10,00083
3411530,1,2010,03,31,06,19,05,00033
3411530,1,2010,06,06,07,19,11,00037
3411530,2,2010,06,13,12,33,18,00062
3411530,2,2010,07,23,06,06,20,00101
3411530,1,2010,09,27,02,55,10,00026
3411530,1,2010,10,24,13,50,10,00062
3411530,1,2010,11,05,19,14,14,00086
3411530,2,2010,11,24,20,09,15,00048
3411530,2,2010,11,30,12,27,24,00089
3411530,1,2010,12,06,03,20,10,00029
3411530,2,2011,02,05,10,56,15,00031
3411530,2,2011,03,09,11,47,20,00044
3411530,2,2011,03,10,03,18,15,00027
3411530,2,2011,03,10,06,25,15,00027
3411530,A,2011,03,11,14,48,47,01462
3411530,3,2011,03,11,14,52,30,00162
3411530,3,2011,03,11,14,55,26,00119
3411530,2,2011,03,11,14,56,19,00057
3411530,2,2011,03,11,14,57,16,00037
3411530,2,2011,03,11,14,59,18,00056
3411530,2,2011,03,11,15,04,16,00036
3411530,1,2011,03,11,15,05,13,00039
3411530,2,2011,03,11,15,07,24,00079
3411530,2,2011,03,11,15,08,23,00073
3411530,2,2011,03,11,15,09,22,00075
3411530,3,2011,03,11,15,11,25,00125
3411530,2,2011,03,11,15,13,16,00044
3411530,1,2011,03,11,15,14,14,00029
3411530,4,2011,03,11,15,16,42,00749
3411530,3,2011,03,11,15,18,28,00166
3411530,2,2011,03,11,15,19,23,00079
3411530,2,2011,03,11,15,20,23,00099
3411530,2,2011,03,11,15,21,21,00055
3411530,2,2011,03,11,15,22,18,00050
3411530,3,2011,03,11,15,28,25,00117
3411530,2,2011,03,11,15,29,18,00043
3411530,1,2011,03,11,15,34,13,00028
3411530,2,2011,03,11,15,35,17,00050
3411530,1,2011,03,11,15,39,13,00028
3411530,1,2011,03,11,15,45,11,00045
3411530,2,2011,03,11,15,57,21,00061
3411530,2,2011,03,11,16,15,23,00085
3411530,2,2011,03,11,16,18,16,00039
3411530,1,2011,03,11,16,27,12,00029
3411530,2,2011,03,11,16,29,19,00049
3411530,2,2011,03,11,16,31,18,00046
3411530,2,2011,03,11,16,43,15,00045
3411530,2,2011,03,11,16,45,15,00036
3411530,2,2011,03,11,17,12,24,00093
3411530,3,2011,03,11,17,20,27,00143
3411530,1,2011,03,11,17,32,14,00040
3411530,2,2011,03,11,17,35,16,00055
3411530,2,2011,03,11,17,41,18,00061
3411530,1,2011,03,11,19,22,11,00029
3411530,2,2011,03,11,20,21,16,00047
3411530,2,2011,03,11,20,47,15,00033
3411530,2,2011,03,11,21,14,15,00032
3411530,2,2011,03,11,22,17,19,00061
3411530,2,2011,03,11,23,01,17,00047
3411530,2,2011,03,11,23,56,16,00051
3411530,3,2011,03,12,00,13,25,00102
3411530,2,2011,03,12,00,14,17,00040
3411530,2,2011,03,12,00,20,20,00049
3411530,2,2011,03,12,00,42,16,00042
3411530,2,2011,03,12,03,12,16,00034
3411530,3,2011,03,12,04,00,25,00122
3411530,2,2011,03,12,04,02,15,00034
3411530,1,2011,03,12,04,09,13,00045
3411530,2,2011,03,12,04,25,19,00053
3411530,2,2011,03,12,05,35,15,00040
3411530,1,2011,03,12,07,36,12,00036
3411530,1,2011,03,12,10,12,13,00033
3411530,2,2011,03,12,10,49,15,00029
3411530,1,2011,03,12,20,46,13,00026
3411530,2,2011,03,12,22,16,16,00044
3411530,2,2011,03,12,23,15,19,00047
3411530,1,2011,03,13,07,14,11,00026
3411530,2,2011,03,13,08,26,15,00033
3411530,2,2011,03,13,10,26,22,00094
3411530,3,2011,03,14,10,03,27,00129
3411530,1,2011,03,15,03,41,14,00035
3411530,2,2011,03,15,05,00,16,00093
3411530,2,2011,03,15,22,32,22,00068
3411530,3,2011,03,16,12,52,30,00173
3411530,2,2011,03,16,12,53,18,00036
3411530,3,2011,03,16,22,39,26,00124
3411530,3,2011,03,17,21,32,27,00120
3411530,1,2011,03,17,21,33,13,00033
3411530,2,2011,03,17,21,55,19,00063
3411530,2,2011,03,18,17,02,16,00043
3411530,2,2011,03,19,08,50,15,00035
3411530,3,2011,03,19,18,57,33,00308
3411530,2,2011,03,22,12,39,21,00060
3411530,2,2011,03,22,16,19,16,00038
3411530,2,2011,03,22,18,20,19,00069
3411530,2,2011,03,22,21,04,17,00039
3411530,2,2011,03,22,22,51,18,00047
3411530,2,2011,03,23,07,13,20,00068
3411530,2,2011,03,23,07,35,19,00067
3411530,2,2011,03,23,07,37,21,00069
3411530,1,2011,03,24,05,33,12,00053
3411530,1,2011,03,24,05,43,14,00049
3411530,3,2011,03,24,08,57,25,00235
3411530,1,2011,03,28,07,25,14,00025
3411530,2,2011,03,29,19,55,15,00038
3411530,2,2011,04,02,16,56,23,00128
3411530,1,2011,04,03,11,49,06,00038
3411530,1,2011,04,06,21,57,10,00030
3411530,3,2011,04,07,23,34,29,00181
3411530,1,2011,04,09,17,02,12,00063
3411530,1,2011,04,10,06,23,14,00046
3411530,1,2011,04,11,06,36,10,00034
3411530,4,2011,04,11,17,16,38,00496
3411530,3,2011,04,11,17,17,28,00124
3411530,2,2011,04,11,17,19,16,00030
3411530,2,2011,04,11,17,27,15,00041
3411530,1,2011,04,11,17,58,11,00034
3411530,2,2011,04,11,18,06,18,00056
3411530,3,2011,04,11,20,43,25,00109
3411530,3,2011,04,12,08,08,34,00384
3411530,3,2011,04,12,14,08,29,00166
3411530,1,2011,04,12,17,49,11,00027
3411530,2,2011,04,13,08,36,16,00053
3411530,3,2011,04,13,10,08,26,00149
3411530,2,2011,04,14,07,36,17,00059
3411530,2,2011,04,14,12,09,17,00040
3411530,3,2011,04,16,11,19,34,00489
3411530,1,2011,04,17,05,22,12,00029
3411530,1,2011,04,18,03,09,11,00042
3411530,2,2011,04,19,23,10,21,00123
3411530,3,2011,04,21,22,37,26,00125
3411530,1,2011,04,22,01,12,14,00031
3411530,2,2011,04,24,12,25,15,00115
3411530,2,2011,04,25,18,00,15,00061
3411530,2,2011,04,26,21,12,18,00113
3411530,1,2011,05,01,02,12,14,00038
3411530,1,2011,05,01,10,45,12,00043
3411530,1,2011,05,14,08,36,13,00033
3411530,2,2011,05,20,09,46,19,00043
3411530,2,2011,05,20,17,53,19,00112
3411530,2,2011,05,22,07,06,24,00089
3411530,2,2011,05,25,09,19,15,00055
3411530,1,2011,05,26,19,57,12,00039
3411530,1,2011,06,03,10,33,14,00071
3411530,1,2011,06,04,01,01,12,00032
3411530,2,2011,06,09,19,39,16,00043
3411530,1,2011,06,18,18,58,11,00027
3411530,2,2011,06,23,06,53,15,00022
3411530,2,2011,07,07,00,15,15,00032
3411530,1,2011,07,08,03,36,12,00033
3411530,2,2011,07,10,09,59,21,00059
3411530,3,2011,07,15,21,01,28,00297
3411530,2,2011,07,25,03,52,19,00059
3411530,2,2011,07,25,20,55,16,00026
3411530,3,2011,07,31,03,54,25,00141
3411530,2,2011,08,01,23,59,17,00037
3411530,1,2011,08,02,12,38,11,00038
3411530,1,2011,08,03,04,26,09,00030
3411530,2,2011,08,12,03,22,19,00069
3411530,1,2011,08,15,15,27,14,00053
3411530,1,2011,08,17,09,23,11,00049
3411530,1,2011,08,19,00,40,07,00051
3411530,2,2011,08,19,14,37,18,00059
3411530,2,2011,08,22,17,36,16,00066
3411530,2,2011,08,31,18,33,22,00136
3411530,2,2011,09,04,05,53,21,00116
3411530,1,2011,09,10,15,01,12,00042
3411530,2,2011,09,11,19,09,16,00072
3411530,2,2011,09,15,17,00,24,00104
3411530,1,2011,09,29,19,05,12,00027
3411530,1,2011,10,10,11,47,11,00028
3411530,1,2011,10,14,18,27,11,00036
3411530,3,2011,11,03,19,34,25,00188
3411530,2,2011,11,20,10,24,18,00070
3411530,1,2011,11,24,04,25,13,00032
3411530,3,2011,12,03,05,55,25,00117
3411530,1,2011,12,22,17,41,12,00034
3411530,3,2012,01,01,14,30,33,00305
3411530,1,2012,01,17,12,30,10,00051
3411530,1,2012,01,18,10,25,11,00031
3411530,1,2012,01,27,13,20,14,00032
3411530,2,2012,01,28,07,43,19,00081
3411530,2,2012,02,07,22,38,17,00060
3411530,2,2012,02,11,10,27,19,00078
3411530,1,2012,02,14,12,28,12,00026
3411530,2,2012,02,14,15,22,17,00042
3411530,2,2012,02,19,14,55,23,00095
3411530,1,2012,02,24,13,10,14,00057
3411530,2,2012,02,28,14,21,15,00050
3411530,1,2012,02,29,18,01,13,00026
3411530,2,2012,02,29,23,33,19,00050
3411530,2,2012,03,01,07,33,18,00096
3411530,1,2012,03,08,03,51,11,00088
3411530,2,2012,03,10,02,26,18,00057
3411530,3,2012,03,14,21,05,28,00250
3411530,2,2012,03,16,04,20,21,00093
3411530,2,2012,04,01,23,05,16,00042
3411530,1,2012,04,12,20,20,14,00030
3411530,2,2012,04,13,19,10,16,00036
3411530,2,2012,04,25,05,22,21,00072
3411530,2,2012,04,29,19,29,22,00076
3411530,1,2012,05,04,11,54,13,00034
3411530,2,2012,05,18,17,19,20,00171
3411530,3,2012,05,29,01,36,26,00217
3411530,3,2012,06,01,17,48,28,00317
3411530,2,2012,06,06,04,32,17,00034
3411530,1,2012,06,17,16,13,10,00040
3411530,2,2012,07,03,11,31,20,00077
3411530,1,2012,07,12,13,55,08,00041
3411530,1,2012,07,16,04,31,14,00081
3411530,1,2012,07,26,19,30,10,00042
3411530,2,2012,08,03,22,19,19,00214
3411530,2,2012,08,20,20,42,21,00071
3411530,1,2012,08,30,04,17,05,00079
3411530,3,2012,09,14,02,22,25,00134
3411530,1,2012,10,09,05,56,10,00041
3411530,2,2012,10,12,13,57,16,00057
3411530,1,2012,10,31,15,50,10,00067
3411530,1,2012,11,09,12,52,14,00032
3411530,1,2012,11,16,17,26,13,00030
3411530,3,2012,11,24,18,00,30,00366
3411530,1,2012,12,07,05,32,12,00031
3411530,3,2012,12,07,17,20,33,00296
3411530,2,2013,01,22,04,47,18,00061
3411530,1,2013,01,28,03,42,12,00033
3411530,1,2013,02,01,01,05,10,00042
3411530,2,2013,02,01,23,07,17,00068
3411530,1,2013,02,02,23,21,13,00029
3411530,1,2013,02,06,18,32,09,00039
3411530,1,2013,02,19,21,28,14,00027
3411530,1,2013,02,25,16,24,14,00029
3411530,2,2013,03,14,05,03,16,00067
3411530,2,2013,04,04,13,42,17,00055
3411530,2,2013,04,14,10,22,18,00063
3411530,2,2013,04,21,12,25,15,00040
3411530,2,2013,04,29,22,02,15,00029
3411530,2,2013,05,18,14,49,15,00032
3411530,3,2013,09,04,09,21,31,00238
3411530,2,2013,09,20,02,25,22,00087
3411530,1,2013,10,12,02,43,11,00035
3411530,2,2013,10,26,02,11,22,00084
3411530,2,2013,11,03,14,25,21,00110
