station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
3311230,1,1997,11,29,09,39,12,00107
3311230,2,1997,12,06,15,40,21,00090
3311230,1,1997,12,07,08,02,14,00035
3311230,1,1997,12,07,12,51,07,00019
3311230,2,1998,01,14,02,17,22,00103
3311230,1,1998,01,16,10,58,09,00035
3311230,1,1998,02,07,10,22,11,00018
3311230,1,1998,02,21,09,56,08,00021
3311230,1,1998,03,08,13,46,12,00093
3311230,2,1998,03,23,18,37,15,00037
3311230,1,1998,04,26,07,38,08,00018
3311230,1,1998,04,27,07,06,13,00146
3311230,1,1998,05,03,11,09,12,00029
3311230,2,1998,05,16,03,45,20,00120
3311230,2,1998,06,14,22,17,21,00057
3311230,1,1998,06,24,23,52,12,00053
3311230,1,1998,07,15,07,09,13,00196
3311230,1,1998,07,20,10,43,06,00021
3311230,1,1998,08,16,23,06,08,00015
3311230,2,1998,08,20,15,44,17,00043
3311230,3,1998,08,29,08,46,31,00239
3311230,1,1998,09,15,16,25,05,00014
3311230,2,1998,11,08,21,40,22,00126
3311230,1,1998,11,24,04,49,09,00023
3311230,2,1998,11,28,00,23,20,00099
3311230,2,1998,12,03,05,15,15,00049
3311230,1,1998,12,17,21,50,06,00012
3311230,1,1999,03,26,08,31,14,00091
3311230,1,1999,04,25,18,13,10,00031
3311230,2,1999,04,25,21,27,16,00060
3311230,1,1999,05,13,03,02,06,00011
3311230,1,1999,05,22,09,48,05,00012
3311230,2,1999,07,15,07,56,18,00063
3311230,1,1999,08,09,06,39,09,00025
3311230,3,1999,09,13,07,57,29,00220
3311230,1,1999,12,04,14,06,11,00029
3311230,1,1999,12,06,07,03,11,00030
3311230,1,1999,12,16,22,29,08,00029
3311230,1,1999,12,16,22,47,11,00049
3311230,2,2000,04,10,06,30,21,00179
3311230,1,2000,05,16,19,40,08,00045
3311230,2,2000,06,03,17,55,24,00090
3311230,1,2000,06,10,08,34,11,00025
3311230,1,2000,06,29,15,31,06,00015
3311230,1,2000,07,01,16,02,12,00022
3311230,1,2000,07,03,05,04,09,00017
3311230,1,2000,07,09,03,58,07,00013
3311230,2,2000,07,15,10,31,18,00043
3311230,1,2000,07,16,01,33,07,00016
3311230,3,2000,07,21,03,39,25,00096
3311230,1,2000,07,21,14,17,12,00021
3311230,2,2000,07,30,21,26,16,00036
3311230,2,2000,08,06,16,30,18,00044
3311230,1,2000,08,14,16,34,12,00031
3311230,1,2000,08,18,04,53,10,00101
3311230,1,2000,08,19,21,42,09,00017
3311230,1,2000,08,27,08,42,12,00036
3311230,1,2000,09,09,20,48,09,00041
3311230,1,2000,09,29,08,56,12,00037
3311230,1,2000,10,06,13,33,10,00014
3311230,1,2000,10,11,15,15,07,00022
3311230,1,2000,10,14,20,20,11,00030
3311230,1,2000,10,18,12,58,12,00059
3311230,1,2000,10,19,16,25,06,00032
3311230,1,2000,10,24,08,11,13,00045
3311230,1,2000,11,14,04,13,07,00023
3311230,2,2000,12,05,01,48,15,00031
3311230,1,2001,01,04,13,19,10,00019
3311230,1,2001,02,25,06,55,12,00022
3311230,1,2001,03,31,06,10,07,00021
3311230,1,2001,04,03,23,58,12,00021
3311230,1,2001,04,10,10,04,12,00033
3311230,1,2001,04,17,09,40,10,00020
3311230,1,2001,04,20,01,45,09,00049
3311230,1,2001,05,24,13,23,12,00032
3311230,1,2001,05,25,15,55,05,00013
3311230,1,2001,05,31,08,59,08,00067
3311230,1,2001,06,01,00,42,08,00019
3311230,1,2001,06,25,01,27,05,00034
3311230,1,2001,07,20,06,02,13,00150
3311230,1,2001,07,26,03,33,06,00030
3311230,1,2001,09,04,23,55,08,00021
3311230,2,2001,09,18,04,24,16,00105
3311230,1,2001,09,25,04,35,09,00031
3311230,1,2001,09,25,04,57,07,00020
3311230,1,2001,10,02,17,21,07,00017
3311230,1,2001,10,18,06,30,12,00091
3311230,2,2001,11,17,01,32,19,00072
3311230,1,2001,12,02,22,03,12,00032
3311230,1,2001,12,08,04,08,09,00027
3311230,1,2002,01,10,00,41,05,00015
3311230,1,2002,02,05,19,57,11,00041
3311230,1,2002,02,11,10,10,11,00021
3311230,2,2002,02,12,22,45,20,00084
3311230,1,2002,05,04,20,35,14,00037
3311230,1,2002,05,19,05,00,12,00034
3311230,2,2002,06,14,11,43,24,00173
3311230,1,2002,06,20,08,34,06,00013
3311230,2,2002,07,13,21,46,21,00113
3311230,1,2002,07,24,05,06,13,00024
3311230,1,2002,08,03,08,14,09,00017
3311230,1,2002,10,21,01,06,12,00027
3311230,1,2003,01,31,17,53,08,00032
3311230,1,2003,02,16,12,04,06,00019
3311230,2,2003,03,13,12,13,20,00198
3311230,1,2003,04,08,03,29,09,00018
3311230,1,2003,05,06,23,48,10,00090
3311230,1,2003,05,10,11,46,13,00045
3311230,3,2003,05,12,00,57,26,00143
3311230,2,2003,05,12,00,59,16,00125
3311230,2,2003,05,17,23,33,16,00049
3311230,3,2003,05,26,18,26,26,00113
3311230,1,2003,07,26,00,14,07,00016
3311230,2,2003,07,26,07,14,18,00038
3311230,1,2003,08,04,20,57,08,00068
3311230,2,2003,08,18,18,59,22,00110
3311230,3,2003,09,20,12,55,34,00312
3311230,1,2003,09,26,04,53,11,00019
3311230,3,2003,10,15,16,30,28,00178
3311230,1,2003,10,31,10,07,14,00027
3311230,1,2003,11,12,17,27,06,00031
3311230,2,2003,11,15,03,44,18,00050
3311230,1,2003,11,23,07,00,11,00019
3311230,1,2004,01,23,18,02,06,00036
3311230,1,2004,02,04,04,11,10,00033
3311230,1,2004,03,11,11,35,11,00039
3311230,2,2004,04,04,08,02,18,00082
3311230,1,2004,05,29,12,48,09,00016
3311230,1,2004,06,29,16,05,08,00019
3311230,2,2004,07,10,20,07,16,00121
3311230,2,2004,07,17,15,10,20,00068
3311230,2,2004,08,06,03,23,22,00090
3311230,1,2004,08,25,01,49,10,00042
3311230,1,2004,09,01,11,50,09,00024
3311230,1,2004,09,05,19,08,10,00021
3311230,3,2004,10,06,23,40,34,00339
3311230,1,2004,10,17,02,19,14,00027
3311230,2,2004,10,17,03,55,15,00038
3311230,4,2004,10,23,17,56,35,00410
3311230,2,2004,10,23,18,00,17,00049
3311230,2,2004,10,23,18,03,22,00075
3311230,1,2004,10,23,18,08,12,00028
3311230,2,2004,10,23,18,12,22,00096
3311230,4,2004,10,23,18,34,36,00495
3311230,2,2004,10,23,18,37,15,00055
3311230,2,2004,10,23,18,58,15,00047
3311230,2,2004,10,23,19,37,18,00062
3311230,2,2004,10,23,19,46,17,00054
3311230,1,2004,10,23,21,45,05,00016
3311230,2,2004,10,23,23,35,21,00120
3311230,1,2004,10,24,14,22,09,00027
3311230,2,2004,10,25,00,28,21,00088
3311230,2,2004,10,25,06,05,19,00078
3311230,3,2004,10,27,10,41,26,00133
3311230,1,2004,11,01,04,36,14,00045
3311230,1,2004,11,08,11,16,14,00041
3311230,1,2004,11,09,04,16,09,00025
3311230,1,2005,01,01,05,14,07,00041
3311230,1,2005,02,08,11,29,14,00078
3311230,3,2005,02,16,04,46,30,00408
3311230,1,2005,02,23,21,59,09,00106
3311230,1,2005,03,12,12,20,07,00021
3311230,1,2005,04,04,02,58,09,00023
3311230,3,2005,04,11,07,22,25,00087
3311230,1,2005,04,11,15,35,12,00039
3311230,1,2005,04,17,20,09,09,00037
3311230,1,2005,04,19,10,49,05,00013
3311230,1,2005,05,07,04,52,11,00045
3311230,1,2005,05,08,15,05,13,00071
3311230,1,2005,05,15,15,55,12,00049
3311230,1,2005,05,19,10,15,12,00023
3311230,1,2005,06,09,09,29,12,00038
3311230,2,2005,06,20,01,15,21,00075
