station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
7030733,1,2011,01,16,20,34,05,00019
7030733,1,2011,02,21,15,47,06,00015
7030733,1,2011,03,27,03,38,05,00047
7030733,2,2011,06,04,01,57,15,00071
7030733,1,2011,06,08,06,37,09,00053
7030733,1,2011,07,05,19,19,14,00035
7030733,1,2011,09,28,09,21,10,00053
7030733,2,2011,11,21,19,16,18,00116
7030733,2,2011,11,25,04,35,18,00078
7030733,1,2011,11,25,04,52,06,00027
7030733,1,2011,12,05,01,02,07,00027
7030733,1,2012,01,01,14,29,06,00012
7030733,1,2012,01,30,03,18,06,00015
7030733,1,2012,03,25,13,52,11,00080
7030733,2,2012,04,02,16,39,24,00143
7030733,2,2012,05,25,04,43,18,00083
7030733,1,2012,06,20,02,32,10,00057
7030733,3,2012,09,08,10,41,31,00582
7030733,1,2012,10,27,04,45,11,00033
7030733,1,2012,12,02,16,29,08,00050
7030733,2,2012,12,22,15,15,19,00105
7030733,1,2013,02,22,09,26,08,00060
7030733,2,2013,04,13,05,33,19,00058
7030733,1,2013,07,26,10,33,13,00119
7030733,4,2014,03,14,02,07,41,01010
7030733,1,2014,03,14,03,47,09,00067
7030733,1,2014,03,22,20,05,08,00044
7030733,1,2014,08,03,01,10,09,00066
7030733,2,2014,08,14,07,51,21,00117
7030733,1,2014,08,29,04,15,12,00024
7030733,1,2014,09,23,12,32,12,00144
7030733,1,2014,10,16,04,39,12,00072
7030733,1,2014,11,01,19,36,11,00050
7030733,1,2014,12,29,18,34,11,00153
7030733,2,2015,02,03,14,07,15,00092
7030733,1,2015,02,06,10,25,05,00014
7030733,1,2015,04,08,08,51,13,00093
7030733,1,2015,05,30,20,25,14,00029
7030733,1,2015,07,03,04,55,08,00040
7030733,2,2015,07,04,00,43,16,00071
7030733,3,2015,07,13,02,52,27,00134
7030733,2,2015,07,24,17,53,19,00073
7030733,1,2015,08,21,16,54,13,00061
7030733,1,2015,08,26,07,52,12,00026
7030733,1,2016,01,05,11,22,06,00018
7030733,1,2016,02,12,11,47,07,00023
7030733,2,2016,04,14,21,27,22,00071
7030733,1,2016,04,14,22,08,10,00027
7030733,2,2016,04,15,00,04,15,00036
7030733,1,2016,04,15,00,07,05,00012
7030733,3,2016,04,16,01,25,34,00268
7030733,1,2016,04,16,01,31,09,00018
7030733,1,2016,04,16,01,45,05,00011
7030733,2,2016,04,16,01,46,17,00050
7030733,1,2016,04,16,03,03,12,00025
7030733,2,2016,04,16,03,56,15,00039
7030733,1,2016,04,16,07,12,06,00013
7030733,1,2016,04,16,09,49,07,00016
7030733,1,2016,04,16,14,04,11,00025
7030733,2,2016,04,17,12,09,15,00077
7030733,2,2016,04,18,20,42,18,00057
7030733,1,2016,05,05,10,40,06,00017
7030733,2,2016,07,01,14,40,16,00075
7030733,3,2016,08,15,13,37,27,00430
7030733,1,2016,08,31,19,47,12,00023
7030733,3,2016,10,21,14,07,26,00140
7030733,1,2016,10,22,03,34,07,00019
7030733,1,2017,03,02,23,54,13,00034
7030733,1,2017,06,14,19,24,05,00019
7030733,1,2017,06,20,23,28,12,00031
7030733,1,2017,07,02,00,59,06,00016
7030733,1,2017,08,16,04,39,12,00043
7030733,2,2017,09,01,16,30,17,00105
7030733,1,2017,09,19,18,33,10,00042
7030733,3,2018,01,09,05,52,27,00267
7030733,2,2018,02,19,03,31,18,00066
7030733,1,2018,03,10,20,15,13,00121
7030733,3,2018,04,09,01,32,26,00162
7030733,1,2018,04,09,01,57,11,00027
7030733,2,2018,04,09,02,11,15,00050
7030733,1,2018,04,09,05,06,10,00025
7030733,1,2018,06,18,08,00,08,00014
7030733,1,2018,06,26,17,00,14,00057
7030733,1,2018,08,31,21,24,06,00036
7030733,1,2018,09,03,06,48,12,00040
7030733,1,2018,11,02,16,54,05,00021
7030733,1,2019,01,03,18,11,07,00018
7030733,3,2019,03,11,15,38,26,00168
7030733,1,2019,03,13,13,49,08,00019
7030733,1,2019,03,27,09,12,06,00013
7030733,1,2019,03,27,15,38,14,00036
7030733,2,2019,05,10,08,49,17,00038
7030733,1,2019,05,11,09,00,09,00020
7030733,1,2019,07,01,10,10,05,00039
7030733,1,2019,07,13,10,00,05,00013
7030733,1,2019,08,07,18,22,11,00113
7030733,1,2019,08,08,19,39,11,00082
7030733,2,2019,10,07,08,02,20,00155
7030733,1,2019,10,31,09,27,07,00039
7030733,1,2019,11,26,07,58,05,00042
7030733,1,2019,11,26,15,09,10,00045
7030733,1,2019,12,01,07,35,08,00022
