station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
3600042,1,2006,04,11,17,46,12,00042
3600042,2,2006,04,21,02,51,18,00055
3600042,2,2006,05,02,18,24,21,00093
3600042,2,2006,06,20,06,47,24,00168
3600042,3,2006,08,31,17,18,34,00680
3600042,2,2006,09,07,10,58,18,00094
3600042,2,2006,10,14,06,38,24,00266
3600042,2,2006,10,18,07,53,17,00105
3600042,2,2006,12,09,12,11,16,00076
3600042,1,2006,12,09,12,29,14,00065
3600042,2,2007,01,16,03,18,16,00055
3600042,2,2007,02,04,20,59,19,00113
3600042,2,2007,07,16,10,14,19,00046
3600042,2,2007,08,16,04,15,23,00097
3600042,1,2008,03,30,10,49,14,00061
3600042,2,2008,04,04,19,02,15,00049
3600042,1,2008,04,10,09,54,14,00046
3600042,2,2008,05,08,01,46,23,00082
3600042,2,2008,05,09,07,43,19,00112
3600042,2,2008,05,09,07,48,16,00073
3600042,2,2008,06,14,08,45,15,00031
3600042,2,2008,06,22,12,48,16,00051
3600042,2,2008,07,19,11,41,16,00030
3600042,2,2008,07,24,00,28,20,00071
3600042,2,2008,08,08,12,57,24,00166
3600042,3,2008,09,21,07,17,30,00420
3600042,2,2008,10,08,15,08,19,00109
3600042,3,2009,08,09,19,57,27,00171
3600042,3,2009,08,11,05,07,31,00246
3600042,2,2009,08,13,07,50,17,00053
3600042,2,2009,09,04,11,30,24,00167
3600042,2,2009,11,14,04,23,20,00160
3600042,2,2009,12,18,05,42,18,00066
3600042,2,2010,02,17,04,59,21,00131
3600042,2,2010,03,14,17,09,16,00044
3600042,2,2010,03,16,07,30,16,00092
3600042,2,2010,06,06,07,19,16,00075
3600042,1,2010,06,13,12,34,14,00037
3600042,2,2010,09,27,02,55,17,00088
3600042,2,2010,11,30,12,27,18,00062
3600042,2,2010,12,06,03,20,17,00083
3600042,2,2011,02,05,10,56,19,00092
3600042,2,2011,03,09,11,47,15,00029
3600042,4,2011,03,11,14,47,44,00904
3600042,2,2011,03,11,14,53,21,00072
3600042,1,2011,03,11,14,57,14,00031
3600042,1,2011,03,11,14,59,13,00030
3600042,2,2011,03,11,15,08,20,00063
3600042,2,2011,03,11,15,12,15,00036
3600042,4,2011,03,11,15,16,36,/////
3600042,2,2011,03,11,15,18,22,00062
3600042,2,2011,03,11,15,28,22,00131
3600042,2,2011,03,11,15,58,15,00029
3600042,2,2011,03,11,16,16,15,00038
3600042,1,2011,03,11,17,13,14,00041
3600042,2,2011,03,11,17,20,20,00057
3600042,2,2011,03,12,04,00,16,00035
3600042,1,2011,03,12,04,25,14,00038
3600042,2,2011,03,13,10,27,15,00034
3600042,2,2011,03,14,10,03,18,00053
3600042,3,2011,03,15,04,59,27,00356
3600042,3,2011,03,15,22,32,28,00205
3600042,2,2011,03,16,12,52,17,00048
3600042,2,2011,03,16,22,39,24,00133
3600042,2,2011,03,17,21,32,19,00054
3600042,2,2011,03,19,18,57,23,00105
3600042,2,2011,03,22,12,39,16,00032
3600042,2,2011,03,23,07,35,15,00056
3600042,1,2011,03,23,07,37,14,00038
3600042,2,2011,04,02,16,56,16,00049
3600042,1,2011,04,05,04,30,14,00044
3600042,2,2011,04,07,23,34,21,00097
3600042,2,2011,04,10,06,23,19,00081
3600042,3,2011,04,11,17,16,29,/////
3600042,2,2011,04,11,20,43,17,00038
3600042,3,2011,04,12,08,08,27,00131
3600042,2,2011,04,12,14,08,19,00062
3600042,1,2011,04,13,10,08,14,00045
3600042,3,2011,04,16,11,20,25,00199
3600042,2,2011,04,18,03,09,23,00213
3600042,2,2011,04,21,22,37,24,00123
