station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
6313300,2,1997,06,25,18,51,13. ,15,00036
6313300,1,1997,07,01,08,05,23. ,09,00090
6313300,1,1998,05,23,04,50,08. ,14,00051
6313300,1,1998,11,18,23,02,41. ,08,00057
6313300,1,1998,11,22,09,15,07. ,12,00112
6313300,1,1999,08,21,05,33,55. ,13,00048
6313300,1,1999,10,30,06,26,01. ,09,00048
6313300,1,2000,02,12,12,01,41. ,10,00057
6313300,1,2000,07,03,14,37,41. ,11,00062
6313300,2,2000,07,26,16,24,19. ,16,00136
6313300,3,2000,10,06,13,30,52. ,27,00137
6313300,1,2000,11,10,20,27,31. ,07,00096
6313300,1,2001,01,25,19,45,49. ,11,00035
6313300,4,2001,03,24,15,28,12. ,36,00628
6313300,1,2001,03,26,05,41,12. ,13,00047
6313300,1,2001,04,25,23,40,38. ,11,00027
6313300,1,2002,03,25,22,58,40. ,12,00043
6313300,2,2003,08,14,23,46,01. ,18,00246
6313300,1,2004,09,05,19,07,51. ,14,00043
6313300,1,2004,09,05,23,58,16. ,14,00051
6313300,1,2004,11,11,02,22,45. ,06,00037
6313300,2,2005,03,20,10,55,17. ,15,00030
6313300,2,2005,05,27,03,17,30. ,19,00108
6313300,3,2006,06,12,05,02,02. ,26,00146
6313300,3,2007,04,26,09,03,05. ,31,00415
6313300,1,2009,01,08,21,48,35. ,10,00503
6313300,1,2009,07,22,23,51,29. ,11,00030
6313300,1,2009,09,03,22,28,00. ,12,00035
6313300,2,2009,12,16,14,13,04. ,23,00133
6313300,2,2010,07,23,14,25,57. ,19,00087
6313300,1,2010,08,03,03,05,03. ,07,00033
6313300,3,2010,10,06,13,51,50. ,29,00667
6313300,1,2010,10,07,11,41,18. ,08,00198
6313300,1,2011,01,16,20,33,35. ,12,00074
6313300,1,2011,02,21,15,46,50. ,08,00038
6313300,1,2011,03,11,14,51,26. ,07,00013
6313300,1,2011,06,04,01,58,27. ,05,00017
6313300,2,2011,07,05,19,19,12. ,15,00063
6313300,1,2011,10,04,19,19,50. ,11,00063
6313300,2,2011,11,21,19,17,15. ,16,00042
6313300,1,2012,09,08,10,42,03. ,05,00019
6313300,3,2012,10,27,04,44,45. ,26,00258
6313300,1,2013,03,27,06,23,09. ,09,00062
6313300,3,2013,04,13,05,33,43. ,25,00170
6313300,1,2013,04,29,21,19,01. ,14,00591
6313300,3,2014,03,14,02,07,18. ,25,00175
6313300,1,2015,02,06,10,25,24. ,13,00076
6313300,2,2015,07,13,02,52,50. ,15,00036
6313300,1,2015,07,24,17,54,12. ,08,00020
6313300,1,2015,09,02,16,08,18. ,06,00017
6313300,1,2016,04,14,21,28,03. ,07,00018
6313300,2,2016,04,16,01,26,01. ,24,00063
6313300,2,2016,10,21,14,07,57. ,22,00076
6313300,1,2016,11,19,11,48,29. ,10,00036
6313300,1,2016,12,26,09,49,41. ,07,00049
6313300,1,2017,01,28,05,02,16. ,07,00047
6313300,2,2017,06,14,19,24,44. ,19,00164
6313300,1,2018,02,19,03,32,24. ,05,00015
6313300,1,2018,04,09,01,33,30. ,13,00036
6313300,1,2018,06,18,07,59,39. ,10,00022
6313300,1,2018,11,02,16,54,26. ,14,00057
6313300,1,2019,01,21,23,17,54. ,06,00018
6313300,1,2019,01,29,03,23,09. ,07,00058
6313300,1,2019,03,13,13,49,08. ,07,00051
6313300,1,2019,11,26,15,09,28. ,10,00053
6313300,1,2020,03,09,04,29,26. ,08,00034
6313300,2,2020,06,10,00,22,49. ,19,00164
6313300,1,2021,06,19,07,39,46. ,07,00025
6313300,1,2021,07,18,14,36,04. ,14,00087
6313300,1,2021,07,31,13,10,11. ,08,00052
6313300,1,2021,12,03,09,28,56. ,14,00077
