station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
3502251,1,1999,11,15,10,36,04. ,05,00012
3502251,1,1999,12,04,02,37,24. ,11,00044
3502251,1,1999,12,04,14,06,33. ,10,00025
3502251,1,1999,12,16,22,47,43. ,05,00024
3502251,1,1999,12,27,00,06,04. ,07,00041
3502251,1,2000,01,12,11,10,18. ,08,00035
3502251,1,2000,01,28,23,24,51. ,06,00013
3502251,2,2000,04,10,06,30,51. ,23,00178
3502251,3,2000,06,03,17,55,04. ,26,00144
3502251,1,2000,06,10,08,34,30. ,06,00024
3502251,2,2000,07,15,10,31,17. ,18,00042
3502251,2,2000,07,21,03,39,45. ,23,00109
3502251,1,2000,07,21,14,17,10. ,11,00019
3502251,2,2000,08,14,16,34,03. ,16,00072
3502251,1,2000,08,18,04,53,21. ,11,00137
3502251,1,2000,08,19,21,42,13. ,08,00020
3502251,2,2000,08,27,08,42,33. ,16,00050
3502251,1,2000,09,01,06,13,40. ,07,00018
3502251,1,2000,09,09,20,49,07. ,07,00026
3502251,1,2000,09,29,08,56,24. ,14,00055
3502251,1,2000,09,29,09,56,23. ,10,00042
3502251,1,2000,10,11,15,15,55. ,14,00077
3502251,1,2000,10,18,12,59,04. ,08,00034
3502251,2,2000,10,24,08,11,19. ,24,00152
3502251,1,2000,10,24,08,40,06. ,10,00030
3502251,2,2000,11,12,14,15,03. ,15,00083
3502251,2,2000,11,14,04,13,44. ,16,00065
3502251,2,2000,12,05,01,48,00. ,15,00043
3502251,1,2001,01,04,13,19,13. ,06,00012
3502251,1,2001,03,06,14,32,54. ,05,00022
3502251,1,2001,04,03,23,58,05. ,08,00014
3502251,1,2001,04,10,10,04,29. ,11,00047
3502251,1,2001,04,17,09,40,19. ,10,00021
3502251,2,2001,04,20,01,45,10. ,15,00062
3502251,1,2001,05,24,13,23,11. ,11,00037
3502251,1,2001,05,31,08,59,35. ,14,00074
3502251,2,2001,07,20,06,01,50. ,17,00116
3502251,2,2001,09,18,04,24,06. ,21,00163
3502251,1,2001,10,02,17,21,02. ,07,00018
3502251,1,2001,10,18,06,30,42. ,11,00040
3502251,2,2001,11,17,01,32,11. ,19,00123
3502251,1,2001,12,01,11,27,18. ,09,00025
3502251,1,2001,12,02,14,24,24. ,07,00030
3502251,1,2001,12,02,22,03,34. ,14,00042
3502251,1,2001,12,08,04,08,03. ,13,00053
3502251,1,2001,12,19,00,07,45. ,06,00028
3502251,1,2002,02,11,10,09,21. ,11,00033
3502251,2,2002,02,12,22,44,05. ,19,00091
3502251,2,2002,05,04,20,34,25. ,19,00108
3502251,1,2002,05,04,23,29,05. ,08,00028
3502251,1,2002,05,20,15,37,58. ,06,00017
3502251,2,2002,07,13,21,45,03. ,23,00153
3502251,1,2002,08,03,08,13,36. ,06,00016
3502251,1,2002,09,07,06,56,55. ,06,00020
3502251,1,2002,10,16,13,05,01. ,06,00016
3502251,1,2002,10,21,01,06,30. ,12,00031
3502251,1,2002,11,03,12,39,23. ,14,00029
3502251,1,2003,01,09,13,14,59. ,06,00021
3502251,1,2003,01,21,13,20,00. ,05,00014
3502251,1,2003,01,31,17,54,00. ,11,00044
3502251,1,2003,02,16,12,04,45. ,06,00062
3502251,2,2003,05,10,11,46,07. ,23,00138
3502251,3,2003,05,12,00,57,16. ,30,00228
3502251,2,2003,05,17,23,33,26. ,19,00071
3502251,3,2003,05,26,18,26,30. ,26,00115
3502251,1,2003,08,04,20,57,42. ,10,00056
3502251,3,2003,08,18,18,59,53. ,27,00174
