station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
3111400,1,1996,10,//,//,//,//. ,//,/////
3111400,3,1996,10,//,//,//,//. ,//,/////
3111400,2,1996,10,//,//,//,//. ,//,/////
3111400,1,1996,10,//,//,//,//. ,//,/////
3111400,2,1996,10,//,//,//,//. ,//,/////
3111400,1,1996,11,//,//,//,//. ,//,/////
3111400,1,1996,11,//,//,//,//. ,//,/////
3111400,2,1996,11,//,//,//,//. ,//,/////
3111400,1,1996,11,//,//,//,//. ,//,/////
3111400,2,1996,12,//,//,//,//. ,//,/////
3111400,A,1996,12,//,//,//,//. ,//,/////
3111400,1,1996,12,//,//,//,//. ,//,/////
3111400,2,1997,01,06,08,22,11. ,15,00119
3111400,1,1997,01,27,00,26,57. ,13,00039
3111400,1,1997,01,29,11,36,55. ,07,00020
3111400,1,1997,02,06,17,11,51. ,06,00028
3111400,1,1997,02,11,03,33,30. ,12,00041
3111400,1,1997,02,//,//,//,//. ,//,/////
3111400,1,1997,02,//,//,//,//. ,//,/////
3111400,1,1997,02,//,//,//,//. ,//,/////
3111400,2,1997,02,20,05,22,16. ,17,00057
3111400,1,1997,03,03,22,40,00. ,11,00063
3111400,1,1997,03,04,00,31,13. ,09,00022
3111400,1,1997,03,04,12,52,19. ,07,00018
3111400,1,1997,03,09,21,07,55. ,12,00034
3111400,3,1997,03,23,14,59,08. ,27,00252
3111400,1,1997,03,28,09,55,00. ,05,00051
3111400,1,1997,04,02,02,09,52. ,07,00033
3111400,2,1997,04,11,08,30,24. ,16,00108
3111400,1,1997,04,28,20,07,57. ,05,00015
3111400,2,1997,04,29,01,23,06. ,16,00074
3111400,1,1997,05,//,//,//,//. ,//,/////
3111400,2,1997,05,12,07,59,59. ,22,00108
3111400,1,1997,05,20,13,22,00. ,09,00022
3111400,1,1997,05,//,//,//,//. ,//,/////
3111400,2,1997,06,06,18,09,49. ,20,00121
3111400,1,1997,06,11,05,22,28. ,09,00041
3111400,1,1997,06,12,09,38,23. ,10,00035
3111400,2,1997,06,25,08,53,37. ,18,00123
3111400,2,1997,07,01,18,00,35. ,22,00169
3111400,2,1997,07,09,18,36,30. ,19,00081
3111400,1,1997,07,20,23,42,20. ,05,00049
3111400,3,1997,08,09,05,35,04. ,25,00162
3111400,1,1997,08,22,17,11,36. ,14,00062
3111400,2,1997,09,08,08,40,59. ,24,00136
3111400,1,1997,09,29,23,46,52. ,06,00016
3111400,1,1997,10,20,23,12,29. ,13,00043
