station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
3902101,4,2020,03,13,02,18,52. ,37,00469
3902101,1,2020,04,06,05,00,19. ,07,00026
3902101,1,2020,05,19,13,13,33. ,06,00013
3902101,2,2021,02,13,23,09,50. ,18,00038
3902101,1,2021,03,13,23,25,41. ,05,00030
3902101,1,2021,03,20,18,11,50. ,08,00013
3902101,2,2021,06,03,10,31,55. ,22,00250
3902101,2,2021,06,26,01,25,03. ,18,00167
3902101,1,2021,07,11,09,16,49. ,13,00060
3902101,1,2021,08,04,22,13,18. ,09,00049
3902101,1,2021,08,31,15,29,15. ,06,00026
3902101,1,2021,09,07,14,07,15. ,11,00053
3902101,3,2021,09,16,18,42,35. ,29,00287
3902101,1,2021,09,19,17,19,09. ,05,00011
3902101,1,2021,09,29,17,38,10. ,06,00011
3902101,2,2021,10,03,11,11,07. ,20,00159
3902101,1,2021,11,05,00,21,57. ,12,00065
3902101,1,2021,11,15,10,04,48. ,05,00027
3902101,1,2021,12,31,14,52,51. ,14,00058
