station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
5312330,2,1999,02,12,03,16,49. ,17,00252
5312330,1,1999,03,12,23,24,32. ,09,00078
5312330,1,1999,05,14,02,19,54. ,05,00088
5312330,1,1999,08,21,05,33,40. ,13,00036
5312330,2,2000,05,16,04,09,29. ,21,00317
5312330,1,2000,05,16,05,43,14. ,10,00107
5312330,1,2000,05,20,23,39,20. ,11,00094
5312330,1,2000,08,27,13,13,28. ,05,00025
5312330,3,2000,10,06,13,30,52. ,25,00126
5312330,2,2000,10,31,01,43,24. ,15,00064
5312330,1,2001,01,12,08,00,34. ,08,00048
5312330,1,2001,01,26,08,42,34. ,07,00053
5312330,1,2001,01,30,10,36,18. ,09,00192
5312330,1,2001,02,07,16,00,03. ,05,00090
5312330,1,2001,03,24,15,28,39. ,08,00020
5312330,1,2001,07,12,07,02,05. ,13,00496
5312330,1,2001,07,12,10,07,54. ,07,00229
5312330,3,2001,08,25,22,21,32. ,26,00342
5312330,1,2001,12,04,08,10,15. ,14,00291
5312330,1,2001,12,04,08,25,23. ,05,00130
5312330,1,2002,02,23,05,57,20. ,05,00089
5312330,1,2002,02,26,23,04,27. ,08,00075
5312330,2,2003,02,06,02,37,09. ,18,00382
5312330,1,2003,06,14,08,38,13. ,06,00143
5312330,1,2003,09,29,14,09,38. ,05,00065
5312330,1,2003,12,13,12,33,04. ,06,00063
5312330,2,2004,09,05,19,07,44. ,19,00065
5312330,2,2004,09,05,23,58,09. ,19,00071
5312330,1,2004,09,07,08,30,41. ,12,00048
5312330,1,2004,12,01,23,30,31. ,06,00041
5312330,1,2005,02,14,00,22,15. ,06,00043
5312330,2,2006,11,03,06,24,32. ,15,00188
5312330,1,2007,01,22,02,16,44. ,07,00036
5312330,1,2007,03,25,09,43,20. ,07,00015
5312330,1,2007,04,15,12,19,47. ,14,00058
5312330,1,2007,07,30,11,41,34. ,07,00103
5312330,2,2007,09,05,00,19,54. ,16,00248
5312330,2,2007,09,21,23,57,54. ,15,00270
5312330,1,2008,06,03,03,57,26. ,06,00161
5312330,1,2008,08,06,06,26,03. ,14,00231
5312330,1,2008,09,07,02,27,51. ,05,00072
5312330,1,2009,02,18,06,47,42. ,09,00048
5312330,1,2009,03,08,06,02,26. ,10,00149
5312330,1,2009,05,13,16,48,31. ,05,00075
5312330,1,2009,05,28,12,01,24. ,14,00317
5312330,1,2009,08,11,05,08,27. ,07,00011
5312330,1,2009,10,25,05,50,06. ,09,00130
5312330,1,2009,11,18,13,13,34. ,08,00072
5312330,2,2010,01,21,04,18,42. ,15,00234
5312330,1,2010,02,16,07,34,04. ,07,00062
5312330,1,2010,07,21,06,19,45. ,11,00034
5312330,1,2011,07,05,19,19,17. ,09,00020
5312330,1,2012,05,10,00,20,13. ,05,00057
5312330,3,2013,04,13,05,33,32. ,26,00332
5312330,1,2013,09,06,16,27,48. ,07,00085
5312330,1,2013,10,06,12,02,37. ,08,00098
5312330,1,2014,03,14,02,08,18. ,08,00021
5312330,1,2014,06,11,19,52,40. ,08,00068
5312330,2,2014,08,06,01,17,28. ,15,00155
5312330,1,2015,01,14,21,02,29. ,07,00107
5312330,1,2015,04,13,07,21,28. ,06,00087
5312330,1,2015,06,01,19,16,13. ,06,00057
5312330,2,2016,04,10,01,22,38. ,17,00244
5312330,2,2016,04,10,01,53,40. ,16,00218
5312330,2,2016,10,21,14,07,49. ,19,00090
5312330,1,2016,11,19,11,48,34. ,10,00032
5312330,1,2017,09,15,07,43,02. ,08,00159
5312330,1,2017,11,02,19,41,54. ,05,00165
5312330,4,2018,06,18,07,58,40. ,40,01857
5312330,1,2018,06,19,00,31,29. ,11,00101
5312330,1,2018,06,19,04,53,15. ,11,00226
5312330,1,2018,06,19,07,52,05. ,06,00061
5312330,1,2018,06,23,23,08,51. ,06,00062
5312330,1,2018,07,01,12,42,14. ,05,00075
5312330,1,2018,08,28,19,53,21. ,06,00081
5312330,1,2021,02,28,11,20,10. ,11,00291
5312330,1,2021,08,16,05,03,44. ,05,00026
5312330,1,2021,10,16,21,48,43. ,05,00053
5312330,1,2021,12,03,09,29,06. ,11,00034
