station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
4201130,1,1999,10,29,14,59,06. ,13,00074
4201130,1,2000,06,07,06,17,42. ,10,00026
4201130,1,2001,01,04,13,18,46. ,07,00018
4201130,2,2001,02,07,22,06,54. ,18,00318
4201130,1,2001,10,28,10,09,47. ,05,00042
4201130,1,2001,12,10,00,13,22. ,09,00076
4201130,1,2001,12,28,10,32,00. ,07,00031
4201130,1,2004,03,15,07,38,35. ,07,00036
4201130,3,2004,10,23,17,56,23. ,25,00124
4201130,1,2004,10,23,18,00,16. ,08,00016
4201130,2,2004,10,23,18,03,38. ,16,00048
4201130,1,2004,10,23,18,12,26. ,14,00031
4201130,2,2004,10,23,18,34,27. ,24,00145
4201130,1,2004,10,23,19,37,20. ,05,00010
4201130,1,2004,10,23,19,46,29. ,13,00028
4201130,1,2004,10,23,23,35,20. ,06,00025
4201130,1,2004,10,25,00,28,42. ,05,00012
4201130,1,2004,10,25,06,05,32. ,14,00050
4201130,2,2004,10,27,10,41,18. ,18,00059
4201130,1,2004,11,01,04,36,23. ,05,00013
4201130,1,2004,11,04,08,58,06. ,07,00020
4201130,1,2004,11,08,11,16,36. ,07,00015
4201130,1,2005,08,16,11,48,23. ,08,00011
4201130,1,2005,08,21,11,29,59. ,06,00017
4201130,1,2006,12,26,05,17,52. ,06,00025
4201130,1,2007,01,13,17,20,43. ,09,00114
4201130,3,2007,03,25,09,42,19. ,30,00292
4201130,2,2007,03,25,18,12,10. ,18,00089
4201130,1,2007,03,26,07,17,17. ,06,00017
4201130,1,2007,06,11,03,45,53. ,05,00014
4201130,1,2007,06,27,11,34,34. ,05,00041
4201130,2,2007,06,27,16,06,32. ,17,00143
4201130,1,2007,06,27,18,03,30. ,08,00179
4201130,3,2007,07,16,10,13,43. ,29,00175
4201130,2,2007,07,16,15,38,11. ,15,00050
4201130,1,2009,05,12,19,40,39. ,07,00018
4201130,1,2009,05,26,00,28,36. ,06,00149
4201130,1,2009,08,09,19,57,01. ,10,00017
4201130,3,2009,08,11,05,07,47. ,29,00129
4201130,1,2010,04,06,22,13,43. ,06,00057
4201130,2,2011,03,11,14,49,00. ,22,00064
4201130,1,2011,03,11,14,53,30. ,07,00012
4201130,1,2011,03,11,15,16,43. ,13,00021
4201130,1,2011,03,11,15,32,36. ,07,00029
4201130,2,2011,03,12,03,59,33. ,24,00098
4201130,1,2011,03,12,04,32,16. ,10,00023
4201130,1,2011,03,15,22,32,20. ,14,00034
4201130,1,2011,04,07,23,34,18. ,08,00012
4201130,1,2011,04,11,17,17,25. ,13,00020
4201130,2,2011,04,12,07,26,35. ,22,00109
4201130,1,2011,04,12,16,15,18. ,06,00018
4201130,1,2011,04,27,19,27,44. ,09,00024
4201130,1,2011,06,30,08,16,59. ,11,00021
4201130,2,2011,08,01,23,58,54. ,22,00064
4201130,1,2011,10,05,19,06,23. ,14,00049
4201130,1,2011,12,01,22,24,04. ,08,00022
4201130,1,2012,01,01,14,30,33. ,07,00011
4201130,1,2012,02,08,21,02,13. ,11,00053
4201130,2,2012,07,10,12,49,11. ,22,00089
4201130,1,2012,12,07,17,20,58. ,09,00013
4201130,1,2014,11,18,21,29,53. ,08,00061
4201130,C,2014,11,22,22,08,20. ,56,04984
