station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
6112438,2,2011,06,04,01,58,11. ,20,00128
6112438,1,2011,06,08,06,37,17. ,06,00034
6112438,3,2011,07,05,19,19,22. ,25,00116
6112438,3,2011,09,08,19,58,05. ,25,01013
6112438,3,2011,10,04,19,19,39. ,28,00573
6112438,2,2011,11,21,19,16,48. ,24,00182
6112438,1,2011,11,25,04,35,58. ,13,00054
6112438,1,2011,11,25,04,52,55. ,10,00053
6112438,1,2012,04,11,03,41,32. ,05,00043
6112438,3,2013,04,13,05,33,37. ,30,00290
6112438,1,2013,05,10,01,56,40. ,07,00049
6112438,2,2014,05,01,11,21,40. ,15,00185
6112438,1,2014,07,13,00,38,06. ,12,00062
6112438,2,2015,02,06,10,25,28. ,19,00175
6112438,2,2015,02,14,23,17,23. ,20,00471
6112438,2,2015,07,13,02,52,58. ,22,00077
6112438,2,2015,08,14,18,48,53. ,20,00312
6112438,3,2016,04,16,01,26,06. ,26,00104
6112438,1,2016,04,21,23,21,06. ,10,00054
6112438,1,2016,08,14,05,04,52. ,11,00094
6112438,3,2016,10,21,14,07,47. ,33,00276
6112438,1,2016,11,19,11,48,45. ,13,00041
6112438,2,2017,01,28,05,02,14. ,21,00419
6112438,2,2017,06,14,19,24,44. ,22,00275
6112438,1,2018,02,19,03,32,39. ,12,00032
6112438,3,2018,04,09,01,32,59. ,28,00176
6112438,1,2018,04,09,01,57,35. ,11,00025
6112438,2,2018,04,09,02,11,40. ,17,00050
6112438,2,2018,06,18,07,59,27. ,18,00051
6112438,2,2018,06,26,17,00,42. ,17,00065
6112438,2,2018,11,02,16,54,32. ,20,00146
6112438,1,2018,11,05,08,19,56. ,12,00071
6112438,1,2018,11,25,18,19,29. ,08,00069
6112438,1,2019,01,29,03,23,14. ,10,00073
6112438,1,2019,03,11,15,38,33. ,14,00049
6112438,2,2019,03,13,13,49,20. ,22,00197
6112438,3,2019,11,26,15,09,22. ,27,00315
6112438,1,2020,04,03,14,30,44. ,10,00093
6112438,1,2020,05,17,20,38,58. ,11,00063
6112438,1,2021,06,19,07,39,54. ,11,00037
6112438,1,2021,07,08,01,25,20. ,06,00029
6112438,1,2021,07,17,20,50,49. ,07,00035
6112438,2,2021,07,18,14,35,59. ,20,00252
6112438,2,2021,07,31,13,10,11. ,16,00100
6112438,2,2021,08,20,05,00,18. ,21,01087
6112438,1,2021,09,11,11,52,43. ,07,00089
6112438,2,2021,12,03,09,28,58. ,23,00219
