station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
3500830,2,1999,09,13,07,57,03. ,23,00171
3500830,1,1999,12,04,14,06,46. ,06,00025
3500830,2,2000,04,10,06,30,59. ,19,00114
3500830,2,2000,06,03,17,55,03. ,21,00071
3500830,1,2000,06,10,08,34,27. ,08,00019
3500830,1,2000,07,01,16,02,43. ,11,00019
3500830,2,2000,07,15,10,31,12. ,16,00037
3500830,2,2000,07,21,03,39,58. ,20,00049
3500830,1,2000,07,21,14,17,22. ,10,00014
3500830,1,2000,07,30,21,26,37. ,14,00030
3500830,1,2000,08,14,16,34,07. ,10,00046
3500830,1,2000,08,18,04,53,24. ,09,00086
3500830,1,2000,08,27,08,42,34. ,11,00037
3500830,2,2000,09,29,08,56,31. ,18,00092
3500830,1,2000,09,29,09,56,21. ,09,00040
3500830,2,2000,10,11,15,16,02. ,15,00082
3500830,1,2000,10,18,12,59,07. ,06,00020
3500830,1,2000,10,24,08,11,23. ,14,00073
3500830,1,2000,11,12,14,15,06. ,08,00028
3500830,1,2000,11,14,04,13,42. ,12,00050
3500830,1,2000,12,05,01,48,15. ,08,00015
3500830,1,2001,02,25,06,55,12. ,08,00014
3500830,2,2001,04,03,23,57,58. ,15,00034
3500830,1,2001,04,10,10,04,27. ,11,00035
3500830,1,2001,05,31,08,59,44. ,07,00024
3500830,1,2001,06,01,00,42,33. ,06,00014
3500830,1,2001,06,25,01,27,46. ,12,00123
3500830,1,2001,07,20,06,02,58. ,14,00039
3500830,1,2001,09,18,04,24,08. ,14,00104
3500830,1,2001,10,18,06,30,48. ,09,00027
3500830,1,2001,11,17,01,32,20. ,14,00062
3500830,1,2001,12,02,22,03,37. ,08,00018
3500830,1,2001,12,08,04,07,55. ,11,00039
3500830,1,2001,12,19,00,07,42. ,06,00024
3500830,1,2002,01,10,00,41,48. ,06,00018
3500830,1,2002,02,12,22,45,18. ,13,00033
3500830,1,2002,05,04,20,35,26. ,11,00050
3500830,1,2002,05,19,05,00,39. ,14,00074
3500830,2,2002,06,14,11,43,03. ,19,00103
3500830,1,2002,06,29,02,24,04. ,06,00011
3500830,2,2002,07,13,21,46,10. ,15,00064
3500830,1,2002,07,24,05,06,49. ,10,00018
3500830,1,2002,08,23,12,53,12. ,07,00033
3500830,1,2002,11,03,12,39,37. ,10,00021
3500830,2,2003,03,13,12,13,09. ,17,00075
3500830,1,2003,04,08,04,17,44. ,11,00031
3500830,2,2003,05,10,11,46,11. ,15,00064
3500830,2,2003,05,12,00,57,16. ,24,00107
3500830,1,2003,05,17,23,33,36. ,12,00034
3500830,2,2003,05,26,18,25,44. ,23,00068
3500830,1,2003,07,26,07,15,07. ,12,00019
3500830,2,2003,08,18,19,00,01. ,21,00124
3500830,3,2003,09,20,12,55,07. ,27,00170
3500830,1,2003,09,26,04,53,27. ,10,00018
3500830,1,2003,09,26,06,11,43. ,07,00009
3500830,3,2003,10,15,16,30,47. ,25,00210
3500830,1,2003,10,31,10,08,10. ,13,00021
3500830,2,2003,11,12,17,28,37. ,19,00077
3500830,1,2003,11,15,03,44,33. ,13,00037
3500830,1,2004,03,11,11,35,41. ,07,00021
3500830,1,2004,04,04,08,02,43. ,13,00029
3500830,1,2004,04,06,22,05,32. ,08,00041
3500830,1,2004,04,07,22,47,42. ,07,00031
3500830,1,2004,05,29,12,48,32. ,09,00017
3500830,1,2004,07,10,20,07,25. ,11,00028
3500830,2,2004,07,17,15,10,50. ,18,00075
3500830,2,2004,08,06,03,23,47. ,21,00190
3500830,1,2004,08,25,01,49,47. ,10,00058
3500830,1,2004,09,05,19,08,53. ,10,00017
