station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
4410335,1,2011,11,03,19,35,10. ,11,00020
4410335,2,2011,11,24,04,26,06. ,15,00029
4410335,1,2011,12,03,05,56,09. ,12,00019
4410335,3,2011,12,14,13,01,32. ,26,00134
4410335,1,2011,12,21,15,04,48. ,10,00035
4410335,2,2012,01,01,14,30,10. ,20,00048
4410335,1,2012,01,17,12,31,05. ,06,00010
4410335,1,2012,01,23,20,47,07. ,09,00016
4410335,3,2012,01,28,07,39,52. ,27,00228
4410335,4,2012,01,28,07,43,22. ,40,00897
4410335,2,2012,01,28,07,46,49. ,17,00132
4410335,1,2012,01,28,08,05,01. ,14,00050
4410335,2,2012,01,29,16,46,52. ,19,00093
4410335,2,2012,02,11,10,27,40. ,15,00032
4410335,1,2012,02,14,15,23,25. ,13,00019
4410335,1,2012,02,19,14,56,02. ,09,00014
4410335,1,2012,02,29,18,01,42. ,12,00021
4410335,1,2012,02,29,23,33,43. ,13,00020
4410335,2,2012,03,01,07,33,34. ,16,00036
4410335,1,2012,03,10,02,26,54. ,08,00012
4410335,1,2012,03,14,18,11,55. ,08,00016
4410335,2,2012,03,14,21,05,49. ,19,00052
4410335,2,2012,03,16,04,20,52. ,22,00089
4410335,1,2012,03,27,20,03,16. ,08,00011
4410335,2,2012,04,01,23,05,43. ,15,00028
4410335,1,2012,04,12,20,21,42. ,07,00010
4410335,1,2012,04,12,23,52,44. ,10,00016
4410335,1,2012,04,13,19,11,41. ,10,00014
4410335,2,2012,04,25,05,23,01. ,16,00031
4410335,2,2012,04,29,19,29,35. ,17,00034
4410335,2,2012,05,18,17,19,42. ,18,00060
4410335,1,2012,05,24,00,05,57. ,09,00012
4410335,2,2012,05,29,01,37,25. ,16,00048
4410335,2,2012,06,01,17,48,47. ,22,00075
4410335,1,2012,06,06,04,32,35. ,13,00023
4410335,1,2012,06,09,04,07,50. ,11,00083
4410335,1,2012,06,18,05,34,38. ,11,00016
4410335,1,2012,06,23,23,42,13. ,06,00026
4410335,3,2012,07,03,11,31,37. ,25,00086
4410335,1,2012,07,03,22,21,10. ,05,00022
4410335,1,2012,07,10,12,50,09. ,06,00009
