station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
1610620,1,2006,03,07,19,15,31. ,12,00137
1610620,1,2006,04,02,18,53,12. ,09,00062
1610620,1,2006,04,10,20,26,33. ,10,00042
1610620,1,2006,04,18,19,38,58. ,09,00040
1610620,1,2006,05,03,22,07,44. ,14,00085
1610620,2,2006,05,12,01,10,05. ,17,00132
1610620,1,2006,06,13,11,40,51. ,14,00096
1610620,1,2006,06,22,19,55,04. ,11,00047
1610620,1,2006,07,26,12,16,39. ,09,00083
1610620,2,2006,08,02,09,32,35. ,17,00149
1610620,1,2006,08,28,12,38,20. ,07,00050
1610620,2,2006,08,31,03,38,31. ,15,00120
1610620,2,2006,09,24,07,19,15. ,17,00128
1610620,2,2006,09,30,00,37,59. ,17,00114
1610620,1,2006,10,12,10,27,08. ,05,00034
1610620,1,2006,11,03,21,41,10. ,06,00037
1610620,1,2006,11,11,19,46,13. ,08,00044
1610620,1,2006,11,15,20,18,15. ,11,00017
1610620,2,2006,11,22,20,15,47. ,23,00167
1610620,1,2006,12,06,23,05,25. ,09,00034
1610620,1,2006,12,31,07,35,05. ,10,00045
1610620,1,2007,01,12,05,35,51. ,08,00039
1610620,2,2007,01,13,13,27,20. ,23,00094
1610620,1,2007,02,05,23,08,15. ,09,00061
1610620,2,2007,02,17,09,03,43. ,20,00040
1610620,1,2007,03,11,16,10,40. ,11,00048
1610620,1,2007,03,18,10,26,00. ,14,00037
1610620,1,2007,03,30,05,22,08. ,06,00032
1610620,1,2007,03,30,18,05,36. ,14,00065
1610620,1,2007,04,19,00,08,27. ,13,00053
1610620,2,2007,04,27,01,38,28. ,18,00087
1610620,3,2007,07,01,13,12,28. ,28,00353
1610620,1,2007,07,04,07,16,14. ,11,00061
1610620,2,2007,07,16,23,21,31. ,19,00088
1610620,1,2007,08,22,16,27,43. ,06,00048
1610620,2,2007,08,26,14,32,10. ,16,00062
1610620,1,2007,09,04,01,17,02. ,08,00028
1610620,2,2007,10,09,02,11,06. ,22,00163
1610620,1,2007,10,30,13,05,24. ,07,00057
1610620,1,2008,02,06,02,09,24. ,09,00073
1610620,1,2008,03,03,17,07,08. ,06,00040
1610620,1,2008,03,13,17,41,35. ,14,00085
1610620,1,2008,04,12,09,47,35. ,11,00048
1610620,1,2008,04,17,04,21,48. ,10,00041
1610620,2,2008,05,11,03,24,25. ,18,00156
1610620,1,2008,05,31,15,24,34. ,14,00080
1610620,1,2008,06,05,02,04,57. ,09,00036
1610620,1,2008,06,26,08,38,06. ,10,00030
1610620,2,2008,07,24,00,27,21. ,23,00233
1610620,1,2008,08,14,20,11,16. ,13,00071
1610620,1,2008,08,29,23,41,20. ,12,00092
1610620,1,2008,09,11,01,35,31. ,10,00102
1610620,3,2008,09,11,09,21,25. ,27,00129
1610620,2,2008,09,12,07,35,01. ,18,00083
1610620,1,2008,09,17,11,31,37. ,06,00055
1610620,1,2008,10,23,13,40,44. ,06,00028
1610620,1,2008,11,22,00,45,09. ,13,00061
1610620,1,2008,12,15,05,31,17. ,05,00029
1610620,1,2008,12,25,05,32,39. ,09,00029
1610620,2,2009,01,11,14,57,39. ,17,00123
1610620,1,2009,01,11,21,54,11. ,11,00058
1610620,1,2009,01,16,02,53,14. ,13,00041
1610620,1,2009,02,28,09,36,48. ,12,00043
1610620,1,2009,03,07,23,34,09. ,08,00012
1610620,3,2009,03,20,15,52,29. ,26,00352
1610620,1,2009,04,07,13,26,14. ,13,00023
1610620,1,2009,04,19,04,20,49. ,11,00018
1610620,2,2009,04,28,20,21,39. ,22,00148
1610620,1,2009,08,09,20,00,37. ,06,00019
1610620,1,2009,08,15,19,46,23. ,11,00063
1610620,1,2009,09,10,18,30,01. ,10,00053
1610620,1,2009,09,29,21,03,28. ,08,00042
1610620,1,2009,10,10,17,43,49. ,07,00034
1610620,1,2009,10,11,10,13,11. ,08,00026
1610620,1,2009,11,24,14,26,39. ,10,00048
1610620,1,2009,12,24,09,26,38. ,08,00024
1610620,3,2009,12,28,09,13,02. ,31,00609
1610620,2,2010,01,09,23,01,15. ,17,00227
1610620,1,2010,01,15,03,47,06. ,06,00025
1610620,1,2010,01,16,00,45,43. ,10,00044
1610620,1,2010,03,06,22,32,26. ,10,00039
1610620,1,2010,03,17,19,29,27. ,07,00041
1610620,1,2010,04,03,15,19,18. ,06,00049
1610620,3,2010,04,09,03,42,00. ,31,00596
1610620,2,2010,06,05,14,22,34. ,18,00138
1610620,2,2010,06,18,11,24,43. ,18,00044
1610620,2,2010,07,08,21,23,41. ,24,00306
1610620,1,2010,07,16,06,19,07. ,10,00077
1610620,1,2010,07,28,08,07,13. ,08,00044
1610620,1,2010,08,07,14,31,39. ,11,00099
1610620,1,2010,08,14,13,25,56. ,08,00034
1610620,2,2010,09,04,06,15,49. ,19,00215
1610620,1,2010,09,13,14,48,55. ,06,00029
1610620,1,2010,09,24,12,19,47. ,05,00039
1610620,2,2010,09,28,01,14,17. ,23,00173
1610620,1,2010,10,14,22,59,36. ,14,00102
1610620,1,2010,11,13,14,17,52. ,05,00045
1610620,2,2010,11,19,13,02,16. ,23,00296
1610620,1,2010,12,15,14,44,29. ,05,00018
1610620,1,2011,01,09,21,43,03. ,05,00024
1610620,2,2011,03,09,11,48,30. ,17,00028
1610620,3,2011,03,11,14,50,10. ,30,00164
