station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
7210038,1,2011,01,03,08,22,40. ,11,00046
7210038,1,2011,04,25,02,48,40. ,11,00037
7210038,1,2011,06,28,21,18,45. ,09,00040
7210038,1,2011,10,05,23,33,51. ,07,00025
7210038,1,2012,03,12,07,58,32. ,09,00023
7210038,1,2012,08,17,08,47,30. ,12,00041
7210038,2,2014,03,14,02,07,18. ,20,00073
7210038,2,2014,12,08,14,37,54. ,22,00135
7210038,2,2015,05,27,16,11,18. ,16,00078
7210038,1,2015,07,13,02,52,47. ,11,00032
7210038,1,2015,11,14,05,52,32. ,11,00022
7210038,2,2015,12,28,20,07,54. ,23,00145
7210038,1,2016,03,05,20,02,12. ,08,00040
7210038,4,2016,04,14,21,26,51. ,35,00488
7210038,1,2016,04,14,21,28,40. ,07,00022
7210038,1,2016,04,14,21,41,34. ,07,00020
7210038,1,2016,04,14,21,42,51. ,12,00051
7210038,3,2016,04,14,22,08,10. ,25,00164
7210038,1,2016,04,14,22,10,01. ,11,00033
7210038,2,2016,04,14,22,22,46. ,19,00100
7210038,2,2016,04,14,22,39,10. ,16,00059
7210038,1,2016,04,14,23,28,40. ,10,00028
7210038,1,2016,04,14,23,30,14. ,14,00055
7210038,2,2016,04,14,23,43,57. ,18,00102
7210038,1,2016,04,14,23,46,20. ,08,00033
7210038,3,2016,04,15,00,04,04. ,27,00179
7210038,2,2016,04,15,00,06,48. ,17,00073
7210038,1,2016,04,15,00,34,44. ,09,00031
7210038,1,2016,04,15,00,51,01. ,07,00039
7210038,1,2016,04,15,01,53,19. ,10,00032
7210038,1,2016,04,15,02,15,03. ,07,00023
7210038,1,2016,04,15,05,11,03. ,13,00048
7210038,2,2016,04,15,07,30,21. ,16,00063
7210038,1,2016,04,15,13,50,26. ,09,00036
7210038,1,2016,04,15,15,28,17. ,13,00052
7210038,1,2016,04,15,23,17,57. ,06,00020
7210038,4,2016,04,16,01,25,20. ,42,00963
7210038,1,2016,04,16,01,27,20. ,13,00039
7210038,1,2016,04,16,01,28,28. ,09,00027
7210038,1,2016,04,16,01,29,38. ,09,00029
7210038,2,2016,04,16,01,30,52. ,20,00112
7210038,2,2016,04,16,01,33,35. ,17,00057
7210038,2,2016,04,16,01,34,50. ,15,00048
7210038,1,2016,04,16,01,38,47. ,10,00037
