station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
5500131,1,1997,11,22,10,55,16. ,08,00071
5500131,1,1997,12,07,04,40,17. ,08,00081
5500131,1,1997,12,14,12,22,50. ,05,00049
5500131,2,1997,12,27,10,08,19. ,20,00218
5500131,3,1998,01,01,07,27,44. ,34,01466
5500131,1,1998,01,12,07,48,41. ,12,00124
5500131,3,1998,01,17,01,57,41. ,26,00562
5500131,2,1998,01,24,06,32,43. ,19,00159
5500131,1,1998,02,01,20,10,57. ,14,00271
5500131,1,1998,02,02,08,18,49. ,05,00133
5500131,1,1998,02,03,21,34,36. ,08,00066
5500131,1,1998,02,07,12,45,19. ,08,00051
5500131,1,1998,05,06,07,58,32. ,05,00025
5500131,2,1998,05,06,20,19,16. ,23,00275
5500131,1,1998,05,23,04,50,52. ,05,00024
5500131,2,1998,06,10,16,17,40. ,19,00135
5500131,1,1998,06,20,02,19,30. ,09,00199
5500131,1,1998,06,23,22,54,50. ,05,00021
5500131,1,1998,06,28,06,37,33. ,11,00316
5500131,1,1998,06,30,16,25,57. ,05,00061
5500131,1,1998,07,02,05,13,28. ,12,00201
5500131,1,1998,08,20,19,06,57. ,08,00081
5500131,1,1998,09,24,17,03,47. ,08,00030
5500131,1,1998,10,09,09,54,28. ,08,00071
5500131,1,1998,10,24,16,48,19. ,11,00095
5500131,1,1998,11,09,21,30,39. ,13,00196
5500131,1,1998,11,25,02,46,04. ,12,00182
5500131,2,1998,12,02,15,51,08. ,20,00460
5500131,1,1998,12,31,12,30,55. ,08,00072
5500131,1,1998,12,31,13,09,50. ,14,00131
5500131,1,1999,01,13,12,06,24. ,05,00135
5500131,2,1999,01,20,07,53,55. ,18,00487
5500131,1,1999,02,04,13,03,31. ,05,00072
5500131,1,1999,02,14,13,36,43. ,10,00113
5500131,1,1999,03,12,15,32,06. ,13,00136
5500131,1,1999,03,16,16,44,19. ,07,00025
5500131,2,1999,03,25,00,07,57. ,16,00133
5500131,1,1999,06,06,16,49,22. ,06,00038
5500131,2,1999,06,07,23,06,48. ,20,00271
5500131,1,1999,06,13,23,25,25. ,05,00050
5500131,1,1999,07,06,15,22,48. ,07,00072
5500131,1,1999,07,15,19,26,05. ,07,00031
5500131,2,1999,08,02,04,58,27. ,15,00089
5500131,1,1999,08,12,05,10,09. ,08,00051
5500131,1,1999,08,12,05,11,24. ,07,00051
5500131,3,1999,08,21,05,33,23. ,30,00338
5500131,1,1999,08,31,16,34,54. ,05,00045
5500131,1,1999,09,24,19,43,18. ,06,00028
5500131,2,1999,10,14,03,09,17. ,20,00341
5500131,1,1999,10,30,06,26,42. ,05,00024
5500131,1,1999,11,01,01,52,52. ,06,00044
5500131,1,1999,11,02,14,55,42. ,10,00068
5500131,2,1999,11,03,12,54,02. ,18,00205
5500131,1,1999,11,03,13,07,32. ,09,00060
5500131,1,1999,11,22,19,10,25. ,06,00029
5500131,1,2000,01,25,08,22,19. ,10,00082
