station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
7400720,1,2007,03,22,18,27,37. ,12,00040
7400720,1,2007,03,23,22,37,17. ,13,00048
7400720,2,2007,04,26,09,04,09. ,19,00069
7400720,2,2007,06,06,23,43,12. ,20,00086
7400720,1,2007,06,07,11,19,41. ,07,00026
7400720,2,2007,06,07,17,22,39. ,16,00074
7400720,1,2007,06,07,20,51,02. ,14,00055
7400720,1,2007,10,03,20,57,31. ,08,00033
7400720,2,2007,11,29,20,18,04. ,22,00139
7400720,2,2008,03,10,10,45,10. ,17,00068
7400720,1,2008,05,01,05,52,21. ,10,00034
7400720,1,2008,05,28,23,53,28. ,07,00050
7400720,1,2009,01,25,02,34,11. ,12,00055
7400720,1,2009,03,19,08,12,01. ,10,00036
7400720,1,2009,03,25,19,46,20. ,07,00044
7400720,2,2009,04,05,18,36,50. ,21,00096
7400720,1,2009,06,14,19,18,24. ,14,00055
7400720,1,2009,06,25,23,04,09. ,11,00037
7400720,2,2009,07,18,05,17,03. ,18,00091
7400720,2,2009,08,03,20,18,31. ,19,00115
7400720,2,2009,08,05,12,51,31. ,22,00120
7400720,1,2009,08,06,11,22,24. ,13,00045
7400720,2,2009,09,03,22,27,19. ,17,00055
7400720,2,2009,10,29,02,37,27. ,19,00082
7400720,1,2009,10,31,11,52,14. ,13,00040
7400720,1,2009,12,16,14,13,52. ,11,00028
7400720,2,2010,05,13,20,01,45. ,16,00064
7400720,2,2010,08,10,21,24,45. ,18,00066
7400720,1,2010,11,22,17,20,21. ,09,00028
7400720,1,2010,12,07,09,37,15. ,12,00037
7400720,1,2011,01,07,18,05,55. ,10,00044
7400720,1,2011,04,18,13,07,37. ,14,00077
7400720,1,2011,06,17,21,09,38. ,09,00034
7400720,2,2011,06,28,21,18,39. ,15,00092
7400720,1,2011,06,29,23,36,41. ,13,00050
7400720,2,2011,07,01,14,22,44. ,17,00068
7400720,2,2011,10,05,23,33,36. ,20,00096
7400720,1,2011,10,19,11,37,17. ,12,00059
7400720,1,2011,12,05,01,03,10. ,14,00050
7400720,3,2012,01,30,03,18,39. ,27,00239
7400720,1,2012,02,29,01,23,45. ,11,00031
7400720,1,2012,04,03,18,10,58. ,10,00030
7400720,2,2012,05,14,12,37,28. ,17,00062
7400720,1,2012,06,04,15,51,28. ,09,00046
7400720,1,2012,07,30,02,33,37. ,11,00034
7400720,1,2012,08,17,08,47,27. ,13,00045
7400720,1,2012,09,08,10,42,09. ,12,00047
7400720,2,2012,10,14,00,14,57. ,15,00071
7400720,1,2013,02,10,00,28,34. ,12,00063
7400720,2,2013,03,11,18,35,43. ,15,00042
7400720,2,2013,03,28,19,17,15. ,23,00152
7400720,2,2013,04,25,08,47,32. ,22,00146
7400720,2,2014,02,02,20,09,00. ,19,00150
7400720,4,2014,03,14,02,07,12. ,43,01215
7400720,2,2014,04,04,00,47,00. ,22,00129
7400720,3,2014,08,29,04,14,58. ,33,00354
7400720,1,2014,08,29,04,32,40. ,14,00045
7400720,2,2014,10,03,22,13,01. ,16,00053
7400720,1,2014,11,01,19,36,48. ,12,00053
7400720,4,2015,07,13,02,52,19. ,39,00881
7400720,1,2015,08,21,16,55,10. ,10,00041
7400720,3,2015,08,26,07,51,57. ,25,00157
7400720,1,2016,03,03,16,11,54. ,12,00040
7400720,A,2016,04,14,21,26,40. ,45,02146
7400720,2,2016,04,14,21,27,40. ,18,00075
7400720,1,2016,04,14,21,28,40. ,10,00060
7400720,1,2016,04,14,21,29,40. ,06,00039
7400720,1,2016,04,14,21,30,40. ,07,00042
7400720,1,2016,04,14,21,31,41. ,06,00044
7400720,1,2016,04,14,21,34,17. ,07,00035
7400720,1,2016,04,14,21,36,33. ,08,00034
7400720,2,2016,04,14,21,37,51. ,17,00076
7400720,2,2016,04,14,21,41,11. ,16,00091
7400720,2,2016,04,14,21,42,10. ,23,00185
7400720,2,2016,04,14,21,43,17. ,17,00124
7400720,1,2016,04,14,21,53,32. ,12,00062
7400720,2,2016,04,14,21,55,11. ,17,00144
7400720,1,2016,04,14,22,03,32. ,14,00079
7400720,2,2016,04,14,22,06,58. ,21,00202
7400720,4,2016,04,14,22,07,50. ,41,01278
7400720,2,2016,04,14,22,08,50. ,17,00087
7400720,3,2016,04,14,22,09,50. ,27,00258
7400720,1,2016,04,14,22,15,22. ,13,00061
7400720,1,2016,04,14,22,16,20. ,14,00057
7400720,2,2016,04,14,22,17,36. ,15,00103
7400720,2,2016,04,14,22,19,46. ,15,00098
7400720,2,2016,04,14,22,22,26. ,19,00111
7400720,1,2016,04,14,22,26,49. ,09,00056
7400720,1,2016,04,14,22,32,49. ,09,00047
7400720,3,2016,04,14,22,38,51. ,26,00255
7400720,1,2016,04,14,22,39,50. ,10,00053
7400720,2,2016,04,14,22,43,22. ,21,00145
7400720,1,2016,04,14,22,47,28. ,09,00030
7400720,1,2016,04,14,22,51,51. ,13,00058
7400720,1,2016,04,14,23,00,22. ,06,00032
