station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
5503633,2,1997,11,19,03,28,15,00571
5503633,1,1998,01,01,07,27,10,00049
5503633,3,1998,01,17,01,57,27,01256
5503633,1,1998,01,24,06,32,11,00054
5503633,2,1998,05,06,20,19,22,00459
5503633,1,1998,06,10,16,17,05,00043
5503633,1,1998,08,29,11,04,06,00118
5503633,1,1999,03,12,15,32,10,00103
5503633,1,1999,03,16,16,44,11,00048
5503633,1,1999,03,25,00,08,13,00092
5503633,1,1999,06,13,23,25,06,00082
5503633,1,1999,07,15,19,26,07,00061
5503633,1,1999,08,02,04,58,10,00083
5503633,3,1999,08,21,05,33,25,00273
5503633,1,1999,10,26,12,06,05,00055
5503633,2,1999,11,03,12,54,23,00359
5503633,1,1999,11,03,13,07,08,00130
5503633,1,1999,11,22,19,10,14,00278
5503633,1,2000,01,27,16,53,06,00081
5503633,1,2000,02,17,08,28,06,00074
5503633,2,2000,03,01,05,11,16,00256
5503633,2,2000,04,11,11,32,15,00117
5503633,2,2000,04,15,02,41,21,00141
5503633,1,2000,06,02,15,06,08,00040
5503633,1,2000,10,06,13,24,06,00059
5503633,2,2000,10,06,13,31,22,00069
5503633,1,2000,10,22,10,41,05,00061
5503633,1,2000,10,22,20,19,05,00072
5503633,1,2000,10,31,01,43,13,00048
5503633,3,2000,12,20,01,32,25,01356
5503633,1,2001,01,25,19,45,07,00031
5503633,1,2001,01,25,21,33,07,00046
5503633,2,2001,02,05,03,34,17,00247
5503633,1,2001,02,08,14,12,07,00034
5503633,2,2001,03,24,15,28,16,00054
5503633,1,2001,08,02,14,16,05,00034
5503633,2,2001,08,10,15,42,19,00117
5503633,1,2001,08,25,22,21,14,00068
5503633,1,2001,10,02,21,14,11,00041
5503633,2,2001,10,15,01,53,19,00178
5503633,1,2002,01,04,12,09,06,00074
5503633,1,2002,01,04,13,19,06,00067
5503633,1,2002,02,04,06,02,07,00051
5503633,1,2002,03,09,08,41,08,00093
