station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
4400100,2,1995,09,//,//,//,//,/////
4400100,2,1995,09,//,//,//,//,/////
4400100,2,1995,09,//,//,//,//,/////
4400100,3,1995,09,//,//,//,//,/////
4400100,3,1995,09,//,//,//,//,/////
4400100,1,1995,09,//,//,//,//,/////
4400100,2,1995,09,//,//,//,//,/////
4400100,2,1995,09,//,//,//,//,/////
4400100,2,1995,09,//,//,//,//,/////
4400100,2,1995,09,//,//,//,//,/////
4400100,2,1995,09,//,//,//,//,/////
4400100,2,1995,09,//,//,//,//,/////
4400100,2,1995,09,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,3,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,1,1995,10,//,//,//,//,/////
4400100,1,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,4,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,1,1995,10,//,//,//,//,/////
4400100,3,1995,10,//,//,//,//,/////
4400100,3,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,3,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,3,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,1,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,1,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,1,1995,10,//,//,//,//,/////
4400100,3,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,3,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,3,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,1,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,4,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,3,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,3,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,4,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,1,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,3,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,1,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,1,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,3,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,1,1995,10,//,//,//,//,/////
4400100,1,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,3,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,1,1995,10,//,//,//,//,/////
4400100,3,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,4,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,3,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,1,1995,10,//,//,//,//,/////
4400100,1,1995,10,//,//,//,//,/////
4400100,4,1995,10,//,//,//,//,/////
4400100,2,1995,10,//,//,//,//,/////
4400100,1,1995,10,//,//,//,//,/////
4400100,2,1995,12,//,//,//,//,/////
4400100,2,1996,02,//,//,//,//,/////
4400100,3,1996,03,//,//,//,//,/////
4400100,1,1996,05,//,//,//,//,/////
4400100,1,1996,08,//,//,//,//,/////
4400100,1,1996,08,//,//,//,//,/////
4400100,1,1996,09,//,//,//,//,/////
4400100,2,1996,09,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,2,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,2,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,2,1996,10,//,//,//,//,/////
4400100,2,1996,10,//,//,//,//,/////
4400100,4,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,2,1996,10,//,//,//,//,/////
4400100,2,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,2,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,3,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,2,1996,10,//,//,//,//,/////
4400100,2,1996,10,//,//,//,//,/////
4400100,2,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,1,1996,10,//,//,//,//,/////
4400100,1,1996,11,//,//,//,//,/////
4400100,1,1996,11,//,//,//,//,/////
4400100,1,1996,11,//,//,//,//,/////
4400100,2,1996,11,//,//,//,//,/////
4400100,1,1996,12,//,//,//,//,/////
4400100,1,1996,12,//,//,//,//,/////
4400100,1,1996,12,//,//,//,//,/////
4400100,1,1996,12,//,//,//,//,/////
4400100,1,1996,12,//,//,//,//,/////
4400100,1,1997,02,08,17,28,10,00044
4400100,2,1997,03,03,11,28,16,00106
4400100,3,1997,03,03,12,13,25,00220
4400100,1,1997,03,03,13,04,10,00042
4400100,1,1997,03,03,13,08,11,00051
4400100,1,1997,03,03,13,09,09,00051
4400100,3,1997,03,03,13,27,25,00272
4400100,3,1997,03,03,14,20,32,00570
4400100,1,1997,03,03,15,05,08,00042
4400100,2,1997,03,03,15,17,17,00085
4400100,2,1997,03,03,16,08,16,00091
4400100,3,1997,03,03,17,45,28,00384
4400100,1,1997,03,03,17,58,08,00042
4400100,1,1997,03,03,18,00,10,00093
4400100,1,1997,03,03,18,01,10,00050
4400100,1,1997,03,03,18,06,14,00079
4400100,1,1997,03,03,18,14,06,00038
4400100,1,1997,03,03,18,47,08,00074
4400100,1,1997,03,03,19,08,11,00091
4400100,2,1997,03,03,19,11,18,00102
4400100,4,1997,03,03,20,11,36,00806
4400100,2,1997,03,03,20,14,17,00123
4400100,2,1997,03,03,20,34,24,00352
4400100,2,1997,03,03,20,42,16,00101
4400100,1,1997,03,03,21,01,10,00069
4400100,1,1997,03,03,21,23,11,00060
4400100,1,1997,03,03,22,00,13,00109
4400100,1,1997,03,03,22,02,13,00144
4400100,1,1997,03,03,22,04,05,00046
4400100,2,1997,03,03,22,15,19,00166
