station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
7530031,2,2001,03,24,15,28,23,00105
7530031,2,2001,10,22,02,58,17,00079
7530031,3,2002,11,04,13,36,27,00231
7530031,3,2005,03,20,10,53,34,00409
7530031,3,2005,04,20,06,11,26,00220
7530031,2,2005,04,20,09,10,18,00076
7530031,2,2005,06,03,04,17,18,00101
7530031,2,2006,03,27,11,50,15,00047
7530031,2,2006,06,12,05,01,16,00045
7530031,3,2008,09,03,23,32,25,00241
7530031,3,2009,06,25,23,04,31,00442
7530031,2,2009,08,03,20,18,15,00066
7530031,2,2009,08,31,21,11,18,00097
7530031,2,2011,03,23,20,16,17,00141
7530031,2,2011,04,22,03,44,15,00151
7530031,2,2011,04,25,02,48,18,00127
7530031,1,2011,05,23,01,18,09,00064
7530031,2,2011,06,28,21,18,21,00198
7530031,2,2011,10,05,23,33,19,00148
7530031,1,2012,01,30,03,18,14,00049
7530031,1,2012,03,12,07,58,08,00046
7530031,1,2012,08,17,08,47,10,00025
7530031,1,2013,02,27,12,46,06,00048
7530031,3,2014,03,14,02,07,25,00139
7530031,1,2014,06,07,02,43,06,00038
7530031,2,2014,08,29,04,15,20,00087
7530031,1,2014,12,02,20,08,07,00052
7530031,1,2015,05,27,16,11,11,00058
7530031,2,2015,07,13,02,52,20,00072
7530031,4,2016,04,14,21,26,40,00975
7530031,1,2016,04,14,21,42,13,00046
7530031,1,2016,04,14,21,55,09,00041
7530031,3,2016,04,14,22,07,29,00358
7530031,2,2016,04,14,22,09,17,00063
7530031,1,2016,04,14,22,18,14,00081
7530031,2,2016,04,14,22,22,21,00110
7530031,2,2016,04,14,22,38,18,00077
7530031,1,2016,04,14,22,43,10,00030
7530031,2,2016,04,14,23,28,17,00093
7530031,2,2016,04,14,23,30,24,00241
7530031,3,2016,04,14,23,43,25,00173
7530031,1,2016,04,14,23,46,08,00034
7530031,3,2016,04,15,00,03,29,00327
7530031,2,2016,04,15,00,06,19,00087
7530031,2,2016,04,15,00,34,16,00061
7530031,1,2016,04,15,00,50,08,00044
7530031,2,2016,04,15,01,53,21,00091
7530031,1,2016,04,15,02,14,11,00041
7530031,2,2016,04,15,05,10,18,00087
7530031,2,2016,04,15,07,30,18,00081
7530031,1,2016,04,15,07,47,12,00042
7530031,2,2016,04,15,15,28,17,00085
7530031,B,2016,04,16,01,25,50,02391
7530031,2,2016,04,16,01,27,21,00105
