station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
2100000,1,1919,09,12,23,53,//,/////
2100000,2,1919,09,17,21,30,//,/////
2100000,1,1919,09,22,18,40,//,/////
2100000,1,1919,09,28,16,33,//,/////
2100000,1,1919,10,06,10,50,//,/////
2100000,1,1919,10,11,22,09,//,/////
2100000,1,1919,10,21,12,03,//,/////
2100000,1,1919,10,31,18,48,//,/////
2100000,1,1919,11,04,02,40,//,/////
2100000,1,1919,11,05,09,07,//,/////
2100000,1,1919,11,24,05,06,//,/////
2100000,1,1919,12,09,13,24,//,/////
2100000,1,1919,12,11,15,43,//,/////
2100000,1,1919,12,20,09,29,//,/////
2100000,1,1920,01,05,17,50,//,/////
2100000,2,1920,01,06,12,49,//,/////
2100000,1,1920,01,10,18,05,//,/////
2100000,1,1920,01,11,21,31,//,/////
2100000,2,1920,01,14,03,31,//,/////
2100000,1,1920,01,14,03,48,//,/////
2100000,1,1920,01,14,16,02,//,/////
2100000,2,1920,01,18,03,42,//,/////
2100000,2,1920,02,08,00,07,//,/////
2100000,3,1920,02,10,21,59,//,/////
2100000,1,1920,02,12,21,29,//,/////
2100000,2,1920,02,23,02,33,//,/////
2100000,1,1920,02,25,08,18,//,/////
2100000,2,1920,02,29,07,26,//,/////
2100000,3,1920,03,03,11,44,//,/////
2100000,1,1920,03,14,14,15,//,/////
2100000,1,1920,03,14,21,31,//,/////
2100000,1,1920,03,14,22,13,//,/////
2100000,1,1920,04,23,11,49,//,/////
2100000,1,1920,04,26,11,12,//,/////
2100000,1,1920,05,13,06,53,//,/////
2100000,1,1920,06,05,10,09,//,/////
2100000,1,1920,06,14,23,57,//,/////
2100000,1,1920,06,20,22,20,//,/////
2100000,1,1920,06,25,23,44,//,/////
2100000,1,1920,06,28,21,49,//,/////
2100000,1,1920,07,14,16,57,//,/////
2100000,1,1920,07,18,21,09,//,/////
2100000,1,1920,08,23,19,27,//,/////
2100000,3,1920,09,17,00,08,//,/////
2100000,1,1920,09,21,04,56,//,/////
2100000,1,1920,09,27,14,31,//,/////
2100000,1,1920,09,28,06,28,//,/////
2100000,1,1920,10,13,08,23,//,/////
2100000,2,1920,10,18,17,14,//,/////
2100000,3,1920,10,24,21,57,//,/////
2100000,1,1921,12,08,21,30,//,/////
2100000,1,1921,12,12,19,59,//,/////
2100000,1,1921,12,20,17,01,//,/////
2100000,1,1922,01,19,02,27,//,/////
2100000,1,1922,01,23,07,05,//,/////
2100000,1,1922,02,15,10,10,//,/////
2100000,3,1922,06,12,11,58,//,/////
2100000,1,1922,06,12,12,13,//,/////
2100000,2,1922,06,12,12,34,//,/////
2100000,1,1922,06,23,03,15,//,/////
2100000,1,1923,01,05,19,50,//,/////
2100000,1,1923,01,13,09,38,//,/////
2100000,1,1923,01,14,10,44,//,/////
2100000,1,1923,01,25,11,43,//,/////
2100000,1,1923,02,04,22,46,//,/////
2100000,1,1923,09,19,18,25,//,/////
2100000,1,1924,01,27,17,39,//,/////
2100000,1,1924,03,02,22,25,//,/////
2100000,1,1925,01,04,15,53,//,/////
2100000,1,1925,01,06,00,02,//,/////
2100000,1,1925,01,18,00,44,//,/////
2100000,1,1925,01,22,05,00,//,/////
2100000,1,1925,01,27,15,53,//,/////
2100000,1,1925,02,14,03,16,//,/////
2100000,3,1925,02,18,17,09,//,/////
2100000,1,1925,03,22,11,38,//,/////
2100000,3,1925,04,20,05,41,//,/////
2100000,3,1925,04,20,11,00,//,/////
2100000,1,1925,05,10,15,58,//,/////
2100000,1,1925,05,27,11,32,//,/////
2100000,1,1925,05,30,02,51,//,/////
2100000,1,1925,06, 2,12,44,//,/////
2100000,1,1925,06, 2,14,18,//,/////
2100000,1,1925,06,16,16,26,//,/////
2100000,1,1925,06,23,13,44,//,/////
2100000,1,1925,07,29,05,49,//,/////
2100000,1,1925,07,29,17,49,//,/////
2100000,1,1925,09,11,07,58,//,/////
2100000,1,1925,09,12,19,21,//,/////
2100000,1,1925,10,05,20,10,//,/////
2100000,1,1925,10,13,12,10,//,/////
2100000,1,1925,10,27,14,23,//,/////
2100000,2,1925,11,10,23,44,//,/////
2100000,2,1925,12,12,12,29,//,/////
2100000,1,1925,12,13,22,34,//,/////
2100000,1,1925,12,28,11,08,//,/////
2100000,1,1926,01,//,//,//,//,/////
2100000,1,1926,01,//,//,//,//,/////
2100000,1,1926,01,//,//,//,//,/////
2100000,1,1926,01,//,//,//,//,/////
2100000,1,1926,02,//,//,//,//,/////
2100000,3,1926,02,//,//,//,//,/////
2100000,1,1926,02,//,//,//,//,/////
2100000,1,1926,02,//,//,//,//,/////
2100000,1,1926,03,//,//,//,//,/////
2100000,1,1926,03,//,//,//,//,/////
2100000,1,1926,04,//,//,//,//,/////
2100000,1,1926,04,//,//,//,//,/////
2100000,1,1926,04,//,//,//,//,/////
2100000,2,1926,05,//,//,//,//,/////
2100000,1,1926,06,//,//,//,//,/////
2100000,1,1926,06,//,//,//,//,/////
2100000,2,1926,07,//,//,//,//,/////
2100000,1,1926,07,//,//,//,//,/////
2100000,1,1926,07,//,//,//,//,/////
2100000,2,1926,09,//,//,//,//,/////
2100000,2,1926,09,//,//,//,//,/////
2100000,1,1926,09,//,//,//,//,/////
2100000,2,1926,09,//,//,//,//,/////
2100000,1,1926,10,//,//,//,//,/////
2100000,1,1926,10,//,//,//,//,/////
2100000,1,1926,10,//,//,//,//,/////
2100000,1,1926,11,//,//,//,//,/////
2100000,1,1926,11,//,//,//,//,/////
2100000,2,1926,11,//,//,//,//,/////
2100000,1,1926,12,//,//,//,//,/////
2100000,1,1926,12,//,//,//,//,/////
2100000,1,1927,01,//,//,//,//,/////
2100000,1,1927,01,//,//,//,//,/////
2100000,3,1927,01,//,//,//,//,/////
2100000,1,1927,01,//,//,//,//,/////
2100000,1,1927,02,//,//,//,//,/////
2100000,2,1927,03,//,//,//,//,/////
2100000,1,1927,03,//,//,//,//,/////
2100000,1,1927,03,//,//,//,//,/////
2100000,2,1927,04,//,//,//,//,/////
2100000,1,1927,04,//,//,//,//,/////
2100000,1,1927,04,//,//,//,//,/////
2100000,1,1927,05,//,//,//,//,/////
2100000,2,1927,05,//,//,//,//,/////
2100000,2,1927,05,//,//,//,//,/////
2100000,2,1927,05,//,//,//,//,/////
2100000,2,1927,05,//,//,//,//,/////
2100000,1,1927,05,//,//,//,//,/////
2100000,1,1927,05,//,//,//,//,/////
2100000,2,1927,06,//,//,//,//,/////
2100000,2,1927,06,//,//,//,//,/////
2100000,2,1927,07,//,//,//,//,/////
2100000,2,1927,07,//,//,//,//,/////
2100000,4,1927,08,//,//,//,//,/////
2100000,1,1927,08,//,//,//,//,/////
2100000,1,1927,09,//,//,//,//,/////
2100000,1,1927,09,//,//,//,//,/////
2100000,1,1927,10,//,//,//,//,/////
2100000,2,1927,10,//,//,//,//,/////
2100000,3,1927,11,//,//,//,//,/////
2100000,1,1927,11,//,//,//,//,/////
2100000,1,1927,11,//,//,//,//,/////
2100000,1,1927,12,//,//,//,//,/////
2100000,1,1927,12,//,//,//,//,/////
2100000,1,1927,12,//,//,//,//,/////
2100000,1,1927,12,//,//,//,//,/////
2100000,1,1928,01,//,//,//,//,/////
2100000,1,1928,01,//,//,//,//,/////
2100000,2,1928,01,//,//,//,//,/////
2100000,1,1928,02,//,//,//,//,/////
2100000,1,1928,03,//,//,//,//,/////
2100000,1,1928,04,//,//,//,//,/////
2100000,1,1928,05,//,//,//,//,/////
