station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
5404730,2,1998,04,22,20,33,20,00087
5404730,3,1998,06,23,22,54,30,00734
5404730,2,1998,06,24,03,37,15,00184
5404730,2,1999,03,16,16,43,19,00109
5404730,3,1999,08,21,05,33,30,00561
5404730,2,2000,04,15,02,41,15,00043
5404730,3,2000,08,27,13,13,34,01078
5404730,3,2000,10,06,13,31,28,00134
5404730,3,2000,10,31,01,43,33,00478
5404730,2,2001,03,24,15,28,17,00043
5404730,2,2001,08,25,22,21,22,00123
5404730,1,2002,08,11,23,00,07,00039
5404730,1,2002,08,12,22,37,12,00142
5404730,1,2003,01,19,04,51,08,00022
5404730,1,2003,01,23,21,43,09,00033
5404730,1,2003,02,06,02,37,05,00052
5404730,1,2003,03,17,02,22,05,00113
5404730,1,2003,04,01,12,12,06,00046
5404730,1,2003,07,06,08,31,09,00024
5404730,1,2003,07,27,01,55,08,00101
5404730,1,2003,10,08,23,35,07,00175
5404730,3,2004,01,06,14,51,27,00237
5404730,4,2004,09,05,19,07,37,00563
5404730,1,2004,09,05,19,18,05,00033
5404730,4,2004,09,05,23,57,35,00491
5404730,1,2004,09,06,05,31,10,00023
5404730,3,2004,09,07,08,30,27,00206
5404730,2,2004,09,08,03,36,17,00057
5404730,2,2004,09,08,23,58,15,00049
5404730,1,2004,10,05,08,34,06,00021
5404730,1,2005,03,20,10,56,14,00019
5404730,1,2005,12,24,11,02,10,00043
5404730,1,2006,05,15,01,42,14,00087
5404730,2,2006,06,12,05,03,15,00024
5404730,2,2007,03,25,09,43,22,00051
5404730,2,2007,04,15,12,19,24,00220
5404730,1,2007,04,15,18,34,11,00064
5404730,1,2007,04,26,09,03,12,00017
5404730,1,2007,07,16,10,15,12,00019
5404730,2,2007,07,16,17,24,22,00214
5404730,3,2007,11,06,10,02,27,01760
5404730,1,2008,04,17,00,58,06,00022
5404730,1,2008,11,10,10,31,06,00051
5404730,1,2009,02,18,06,47,12,00060
5404730,2,2009,08,09,19,56,16,00032
5404730,2,2009,08,11,05,08,16,00038
5404730,3,2010,07,21,06,19,28,00283
5404730,1,2010,11,29,15,52,12,00091
5404730,2,2011,02,21,15,46,17,00088
5404730,2,2011,03,11,14,50,21,00046
5404730,1,2011,03,11,15,18,12,00016
5404730,1,2011,03,15,22,33,13,00022
5404730,1,2011,05,10,23,02,07,00034
5404730,1,2011,07,04,11,07,06,00040
5404730,2,2011,07,05,19,18,19,00079
5404730,1,2011,07,05,19,35,08,00023
5404730,2,2011,07,24,23,32,20,00170
5404730,1,2011,08,01,23,59,10,00015
5404730,2,2011,08,10,08,13,16,00121
5404730,1,2011,09,03,06,57,06,00074
5404730,2,2011,09,16,07,15,15,00119
5404730,2,2011,10,09,16,18,17,00260
5404730,1,2011,12,14,13,01,08,00026
5404730,2,2012,01,09,00,37,17,00178
5404730,1,2012,12,03,17,46,05,00047
5404730,1,2013,03,18,00,22,06,00058
5404730,3,2013,04,13,05,33,34,00701
5404730,1,2013,10,06,12,02,06,00086
5404730,2,2014,03,14,02,07,15,00040
5404730,1,2014,08,06,01,17,10,00054
5404730,1,2014,08,26,03,42,12,00111
5404730,1,2014,11,12,10,14,10,00059
5404730,1,2015,02,06,10,25,09,00017
5404730,1,2015,05,28,02,42,09,00248
5404730,1,2015,06,01,19,16,07,00030
5404730,1,2015,10,06,02,18,05,00087
5404730,1,2015,10,31,01,31,11,00094
5404730,1,2015,11,30,06,04,10,00122
5404730,2,2016,04,01,11,39,23,00099
5404730,2,2016,04,16,01,27,18,00036
5404730,1,2016,05,03,14,25,13,00230
5404730,2,2016,10,21,14,07,23,00072
5404730,3,2016,11,19,11,48,30,00354
5404730,1,2017,05,27,22,50,11,00037
5404730,1,2017,06,25,07,03,10,00021
5404730,1,2017,09,17,08,28,10,00098
5404730,1,2018,04,09,01,33,10,00014
5404730,1,2018,04,14,15,14,09,00027
5404730,4,2018,06,18,07,58,41,01023
5404730,1,2018,06,19,00,31,05,00052
5404730,1,2018,06,19,04,53,07,00040
5404730,1,2018,06,19,07,52,05,00053
5404730,1,2018,06,23,23,08,10,00066
5404730,1,2018,08,28,19,53,12,00074
5404730,1,2018,10,27,20,52,10,00070
5404730,2,2018,11,02,16,54,20,00142
5404730,1,2018,11,05,08,19,10,00047
5404730,1,2018,12,03,17,08,06,00034
5404730,2,2019,03,13,13,49,21,00108
5404730,1,2019,05,24,13,25,06,00044
