station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
8012735,2,2011,07,21,04,18,18,00075
8012735,1,2011,09,30,03,27,13,00077
8012735,1,2011,11,08,10,37,07,00043
8012735,4,2011,11,08,11,59,36,00544
8012735,1,2012,05,21,12,19,14,00072
8012735,2,2013,06,13,22,25,15,00058
8012735,1,2013,12,19,22,56,14,00066
8012735,1,2014,02,19,19,30,08,00034
8012735,3,2014,03,03,05,11,28,00329
8012735,2,2014,03,03,11,27,17,00082
8012735,2,2014,10,15,07,52,15,00060
8012735,2,2014,10,22,09,16,18,00054
8012735,1,2015,01,14,10,16,12,00054
8012735,1,2015,03,16,23,24,10,00043
8012735,1,2015,07,12,03,40,10,00034
8012735,1,2015,08,07,01,01,11,00081
8012735,1,2015,10,01,22,43,10,00040
8012735,2,2015,10,04,00,51,16,00092
8012735,1,2016,05,27,12,45,11,00035
8012735,1,2016,07,26,00,12,12,00034
8012735,2,2016,09,26,14,20,21,00078
8012735,1,2016,10,09,03,28,12,00058
8012735,1,2017,01,13,21,28,09,00045
8012735,1,2017,03,04,11,02,11,00096
8012735,3,2017,03,25,01,43,25,00273
8012735,1,2017,08,16,21,52,14,00051
8012735,1,2017,09,03,06,26,07,00053
8012735,1,2017,09,05,15,57,09,00056
8012735,1,2018,03,06,21,19,10,00059
8012735,1,2019,04,08,13,13,10,00035
8012735,1,2019,07,13,09,59,11,00036
