station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
7790100,4,1995,01,//,//,//,//,/////
7790100,1,1995,06,04,04,08,//,/////
7790100,2,1995,07,30,20,51,//,/////
7790100,1,1995,08,17,05,58,//,/////
7790100,1,1995,08,27,01,06,//,/////
7790100,3,1995,10,18,19,37,//,/////
7790100,2,1995,10,19,08,26,//,/////
7790100,2,1995,10,19,09,32,//,/////
7790100,2,1995,10,19,11,42,//,/////
7790100,1,1995,11,01,18,37,//,/////
7790100,2,1995,12,20,20,39,//,/////
7790100,2,1996,04,22,15,22,//,/////
7790100,2,1996,05,03,11,23,//,/////
7790100,3,1996,06,02,18,37,//,/////
7790100,1,1996,06,02,18,41,//,/////
7790100,1,1997,01,18,00,37,05,00019
7790100,1,1997,01,18,00,53,12,00034
7790100,1,1997,05,//,//,//,//,/////
7790100,1,1997,11,23,19,30,05,00037
7790100,1,1998,02,16,04,49,06,00038
7790100,1,1998,02,21,04,53,06,00048
7790100,2,1998,06,22,16,07,20,00127
7790100,1,1998,08,26,08,44,09,00023
7790100,1,1998,09,28,15,11,06,00021
7790100,1,1998,10,03,20,16,14,00091
7790100,1,1999,03,01,15,04,07,00023
7790100,1,2000,06,06,23,58,10,00029
7790100,1,2000,08,07,14,24,06,00017
7790100,1,2000,12,04,10,22,06,00029
7790100,1,2001,03,05,20,08,14,00086
7790100,2,2001,05,07,23,33,17,00058
7790100,1,2001,10,31,06,04,10,00042
7790100,3,2001,12,09,05,29,27,00181
7790100,1,2002,07,15,17,24,13,00039
7790100,1,2003,03,13,03,05,05,00019
7790100,1,2003,04,17,00,28,06,00049
7790100,2,2004,05,20,06,04,18,00105
7790100,1,2004,07,22,18,45,14,00052
7790100,1,2004,09,14,16,42,08,00031
7790100,1,2004,10,03,03,14,05,00022
7790100,1,2005,11,22,00,38,06,00025
7790100,2,2006,03,02,03,40,20,00247
7790100,1,2006,03,21,18,54,08,00051
7790100,2,2006,09,14,00,51,18,00112
7790100,2,2006,11,18,03,03,15,00035
7790100,1,2007,02,03,14,06,08,00100
7790100,1,2007,04,16,18,05,05,00054
7790100,2,2007,04,21,04,38,22,00164
7790100,1,2007,05,14,14,40,06,00072
7790100,2,2007,08,09,00,19,18,00072
7790100,1,2007,09,07,23,36,09,00044
7790100,3,2008,07,08,16,42,28,00278
7790100,1,2009,03,27,04,20,08,00033
7790100,1,2009,06,24,10,32,05,00026
7790100,1,2009,09,01,02,37,08,00060
7790100,1,2009,09,03,22,27,08,00020
7790100,2,2009,09,29,04,23,18,00073
7790100,1,2009,09,30,07,36,10,00026
7790100,2,2009,10,30,16,04,18,00042
7790100,1,2009,12,28,13,13,07,00033
7790100,3,2010,01,07,16,11,25,00318
7790100,2,2010,02,27,05,31,23,00136
7790100,1,2010,03,05,21,52,10,00093
7790100,1,2010,05,26,17,53,09,00030
7790100,1,2010,12,15,23,20,07,00025
7790100,1,2011,01,20,20,37,09,00030
7790100,1,2011,03,24,07,27,07,00051
7790100,1,2011,07,21,04,18,14,00071
7790100,2,2011,11,08,12,00,18,00118
7790100,2,2011,12,11,10,22,19,00095
7790100,1,2011,12,11,10,24,05,00027
7790100,2,2013,01,28,05,57,16,00068
7790100,2,2013,03,06,05,33,19,00074
7790100,2,2013,06,21,16,31,21,00209
7790100,1,2014,01,17,07,56,08,00032
7790100,2,2014,02,02,15,05,19,00283
7790100,2,2014,03,03,05,11,20,00114
7790100,1,2014,03,26,17,50,07,00014
7790100,1,2014,04,24,07,25,05,00015
7790100,1,2014,06,11,16,31,08,00060
7790100,1,2014,08,02,23,18,05,00026
7790100,1,2014,08,03,02,35,14,00052
7790100,2,2014,08,03,13,06,18,00066
7790100,1,2014,08,06,02,42,05,00022
7790100,1,2014,08,15,02,10,13,00047
7790100,1,2014,09,19,10,54,09,00072
7790100,2,2014,10,22,09,15,22,00156
7790100,1,2015,01,14,09,41,05,00022
7790100,1,2015,05,22,22,29,10,00032
7790100,3,2016,01,09,23,12,27,00209
7790100,1,2016,03,14,16,04,05,00028
7790100,2,2016,09,26,14,20,23,00170
7790100,1,2017,07,13,21,35,06,00037
7790100,1,2017,08,16,21,51,06,00029
7790100,1,2017,11,06,14,09,08,00096
7790100,1,2018,03,12,19,21,07,00025
7790100,1,2019,02,10,14,34,14,00063
7790100,1,2019,05,23,14,14,06,00063
7790100,1,2019,07,13,09,58,10,00039
7790100,1,2019,10,06,05,18,10,00049
7790100,2,2019,12,18,08,35,19,00089
