station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
3400230,2,2001,09,18,04,24,21,00172
3400230,3,2002,05,04,20,35,27,00322
3400230,1,2002,05,10,05,27,10,00057
3400230,2,2002,05,19,05,00,17,00086
3400230,2,2002,06,14,11,43,20,00087
3400230,1,2002,06,20,08,34,10,00031
3400230,1,2002,07,13,21,46,12,00036
3400230,1,2002,10,21,01,06,10,00028
3400230,1,2002,10,31,12,51,08,00054
3400230,1,2003,01,31,09,29,14,00090
3400230,1,2003,02,13,01,50,09,00051
3400230,1,2003,03,13,12,13,10,00037
3400230,2,2003,05,10,11,46,16,00076
3400230,2,2003,05,12,00,57,20,00118
3400230,1,2003,05,12,00,59,11,00042
3400230,2,2003,05,17,23,33,21,00117
3400230,2,2003,05,26,18,26,23,00073
3400230,1,2003,06,10,07,29,11,00044
3400230,1,2003,08,18,19,00,13,00047
3400230,3,2003,09,20,12,54,28,00266
3400230,3,2003,10,15,16,30,33,00523
3400230,1,2003,10,24,21,02,10,00039
3400230,2,2003,11,12,17,28,19,00075
3400230,2,2003,11,15,03,44,15,00049
3400230,1,2003,11,23,07,00,13,00036
3400230,2,2004,02,28,06,37,22,00248
3400230,1,2004,03,11,11,35,11,00033
3400230,1,2004,03,12,00,10,10,00070
3400230,2,2004,04,04,08,02,18,00065
3400230,1,2004,04,07,22,47,11,00045
3400230,1,2004,04,24,02,08,08,00055
3400230,1,2004,05,07,14,02,14,00067
3400230,2,2004,07,17,15,10,24,00160
3400230,2,2004,08,06,03,23,19,00101
3400230,1,2004,08,25,01,49,12,00054
3400230,1,2004,09,06,00,00,12,00026
3400230,3,2004,10,06,23,40,26,00162
3400230,1,2004,10,17,02,20,14,00028
3400230,1,2004,10,17,03,55,14,00025
3400230,3,2004,10,23,17,57,25,00217
3400230,1,2004,10,23,18,00,10,00023
3400230,1,2004,10,23,18,04,13,00037
3400230,2,2004,10,23,18,13,15,00047
3400230,2,2004,10,23,18,35,23,00139
3400230,1,2004,10,23,23,35,12,00041
3400230,1,2004,10,25,06,06,10,00028
3400230,2,2004,10,27,10,42,15,00055
3400230,1,2004,10,30,06,07,11,00067
