station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
4215230,1,1999,08,21,09,45,05,00115
4215230,2,1999,09,09,18,56,18,00118
4215230,1,1999,10,29,14,59,13,00118
4215230,1,2000,07,01,16,03,05,00009
4215230,1,2000,07,15,10,31,07,00011
4215230,1,2000,07,30,21,27,06,00009
4215230,1,2001,01,04,13,18,12,00083
4215230,1,2001,01,06,11,48,06,00017
4215230,1,2001,04,03,23,57,07,00024
4215230,2,2002,01,01,05,19,16,00430
4215230,1,2002,02,18,07,25,08,00203
4215230,1,2003,05,26,18,26,06,00009
4215230,4,2004,01,11,16,57,35,02031
4215230,2,2004,05,07,19,52,15,00231
4215230,2,2004,09,05,23,58,18,00062
4215230,1,2004,09,07,08,31,08,00016
4215230,2,2004,10,23,17,56,24,00123
4215230,1,2004,10,23,18,00,05,00020
4215230,1,2004,10,23,18,03,14,00045
4215230,2,2004,10,23,18,34,24,00182
4215230,1,2004,10,25,06,05,10,00048
4215230,1,2004,10,27,10,41,14,00044
4215230,1,2004,11,04,08,58,08,00034
4215230,1,2004,11,08,11,16,06,00020
4215230,1,2005,07,23,16,35,08,00015
4215230,1,2005,08,16,11,48,12,00017
4215230,1,2005,09,04,05,38,09,00117
4215230,2,2007,03,25,09,42,22,00055
4215230,3,2007,07,16,10,13,29,00264
4215230,2,2007,07,16,15,38,16,00075
4215230,1,2007,07,25,06,52,07,00025
4215230,1,2008,01,08,20,09,09,00068
4215230,1,2008,05,08,01,47,07,00009
4215230,1,2008,06,13,11,21,05,00024
4215230,1,2008,07,19,11,41,05,00007
4215230,3,2009,08,11,05,07,31,00190
4215230,1,2010,03,11,01,10,08,00082
4215230,1,2010,03,11,02,23,11,00187
4215230,1,2010,10,03,09,27,10,00048
4215230,3,2011,03,11,14,49,25,00084
4215230,1,2011,03,11,14,57,10,00055
4215230,2,2011,03,11,15,16,17,00037
4215230,1,2011,03,11,15,19,08,00022
4215230,2,2011,03,12,03,59,23,00332
4215230,1,2011,03,12,04,32,14,00089
4215230,2,2011,03,15,22,32,17,00044
4215230,1,2011,03,21,13,15,07,00023
4215230,1,2011,04,11,17,17,11,00020
4215230,1,2011,05,17,03,05,09,00036
4215230,1,2011,06,24,21,14,11,00478
4215230,1,2011,06,29,19,32,10,00027
4215230,3,2011,06,30,08,16,29,00161
4215230,2,2011,06,30,08,21,21,00076
4215230,1,2011,06,30,13,54,07,00019
4215230,1,2011,07,02,07,28,10,00041
4215230,3,2011,08,01,23,58,27,00116
4215230,1,2011,10,05,19,00,11,00043
4215230,1,2011,10,05,19,06,12,00050
4215230,2,2011,11,19,07,53,15,00263
4215230,1,2011,12,01,22,24,10,00047
4215230,1,2011,12,14,13,01,12,00037
4215230,1,2012,02,14,21,40,07,00046
4215230,1,2012,07,10,12,49,14,00097
4215230,1,2012,12,07,17,20,12,00023
