station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
4120730,2,2001,06,01,00,42,19,00088
4120730,1,2001,06,13,17,06,09,00044
4120730,1,2001,07,20,06,03,14,00047
4120730,1,2001,07,24,00,04,14,00071
4120730,2,2001,11,13,08,48,18,00131
4120730,1,2001,11,17,01,32,11,00045
4120730,1,2001,12,01,11,27,12,00043
4120730,3,2001,12,08,04,07,26,00250
4120730,2,2002,03,28,05,07,18,00108
4120730,2,2002,03,28,15,51,21,00149
4120730,1,2002,10,01,09,06,12,00088
4120730,1,2003,03,13,12,13,13,00040
4120730,2,2003,05,12,00,57,17,00045
4120730,3,2003,05,26,18,26,31,00137
4120730,2,2003,07,11,14,24,17,00072
4120730,2,2003,09,20,00,50,16,00089
4120730,2,2003,09,20,12,55,23,00098
4120730,2,2003,10,15,16,31,19,00070
4120730,2,2003,10,31,10,08,20,00041
4120730,2,2003,11,12,17,28,16,00047
4120730,2,2003,11,15,03,45,19,00038
4120730,2,2004,07,17,15,11,23,00126
4120730,3,2004,09,05,19,08,27,00137
4120730,3,2004,09,05,23,58,29,00163
4120730,2,2004,09,07,08,30,24,00098
4120730,2,2004,10,06,23,41,22,00081
4120730,1,2004,10,17,00,02,09,00059
4120730,3,2004,10,23,17,56,26,00084
4120730,2,2004,10,23,18,04,17,00035
4120730,2,2004,10,23,18,13,17,00032
4120730,3,2004,10,23,18,35,26,00098
4120730,2,2004,10,27,10,41,24,00060
4120730,1,2004,11,08,11,17,12,00028
4120730,2,2004,11,09,00,08,16,00033
4120730,2,2004,11,09,01,48,15,00060
4120730,1,2005,02,08,11,30,11,00034
4120730,2,2005,02,16,04,47,20,00061
4120730,3,2005,04,11,07,22,25,00067
4120730,1,2005,04,12,13,09,13,00072
4120730,1,2005,06,01,20,44,10,00025
4120730,2,2005,06,20,01,16,17,00045
4120730,3,2005,07,23,16,35,28,00169
4120730,2,2005,07,31,14,53,19,00166
4120730,4,2005,08,16,11,48,36,00213
4120730,2,2005,10,16,16,06,15,00047
4120730,2,2005,10,19,20,45,21,00057
4120730,1,2005,11,15,06,41,14,00032
4120730,2,2005,12,02,22,15,20,00045
4120730,2,2005,12,17,03,34,15,00032
4120730,2,2006,02,01,20,36,19,00103
4120730,2,2006,04,21,02,50,22,00116
4120730,1,2006,04,30,13,10,08,00036
4120730,2,2006,05,02,18,24,15,00041
4120730,2,2006,08,31,17,18,15,00051
4120730,1,2006,09,07,10,58,12,00043
4120730,2,2006,10,14,06,38,16,00053
4120730,1,2006,11,24,03,35,09,00056
4120730,1,2006,12,16,19,00,14,00073
4120730,2,2006,12,21,07,57,21,00211
4120730,2,2007,01,16,03,18,18,00035
4120730,1,2007,01,27,16,12,11,00051
4120730,1,2007,03,04,14,16,14,00069
4120730,2,2007,03,25,09,43,23,00055
4120730,2,2007,07,12,05,29,19,00102
4120730,3,2007,07,16,10,14,29,00104
4120730,2,2007,07,24,11,38,18,00151
4120730,2,2007,08,16,04,16,19,00050
4120730,3,2007,10,01,02,21,28,00328
4120730,2,2007,10,06,03,46,15,00064
4120730,1,2008,02,10,09,37,14,00053
4120730,1,2008,04,17,04,21,13,00037
4120730,3,2008,05,08,01,46,27,00103
4120730,2,2008,06,14,08,46,22,00046
4120730,1,2008,07,15,21,37,09,00055
4120730,2,2008,07,15,22,23,16,00206
4120730,3,2008,07,19,11,41,27,00100
4120730,2,2008,07,21,20,32,17,00031
4120730,2,2008,07,24,00,28,21,00070
4120730,2,2008,08,08,12,57,22,00101
4120730,2,2008,09,21,07,17,19,00082
4120730,1,2008,10,23,16,00,09,00047
4120730,2,2009,02,16,22,59,18,00112
4120730,1,2009,02,18,01,44,09,00043
4120730,1,2009,03,13,21,22,12,00065
4120730,1,2009,05,25,20,27,11,00029
4120730,1,2009,06,11,22,15,06,00044
4120730,2,2009,07,16,05,19,22,00192
4120730,1,2009,08,06,06,03,06,00041
4120730,3,2009,08,09,19,56,28,00130
4120730,4,2009,08,11,05,07,40,00964
4120730,1,2009,08,11,18,10,11,00050
4120730,2,2009,08,13,07,50,17,00039
4120730,1,2009,08,13,18,11,13,00045
4120730,2,2009,09,15,01,07,19,00125
4120730,1,2009,12,17,23,45,14,00052
4120730,2,2009,12,18,05,42,19,00091
4120730,1,2009,12,18,08,45,14,00071
4120730,1,2010,01,21,02,59,12,00063
4120730,1,2010,02,17,05,00,12,00046
4120730,2,2010,03,14,17,09,23,00060
4120730,1,2010,03,16,07,31,10,00031
4120730,2,2010,11,30,12,27,20,00054
4120730,2,2011,01,02,09,42,18,00208
4120730,2,2011,01,31,08,03,15,00114
4120730,1,2011,02,05,10,56,14,00036
4120730,3,2011,03,09,11,47,25,00065
4120730,2,2011,03,10,03,18,18,00031
4120730,2,2011,03,10,06,26,19,00043
4120730,A,2011,03,11,14,49,49,01320
4120730,3,2011,03,11,14,53,25,00079
4120730,2,2011,03,11,14,55,17,00034
4120730,2,2011,03,11,14,59,18,00037
4120730,2,2011,03,11,15,09,21,00059
4120730,2,2011,03,11,15,08,23,00107
4120730,2,2011,03,11,15,10,18,00040
4120730,2,2011,03,11,15,14,16,00030
4120730,4,2011,03,11,15,17,40,00403
4120730,2,2011,03,11,15,21,15,00025
4120730,2,2011,03,11,15,28,24,00106
4120730,2,2011,03,11,15,58,19,00032
4120730,2,2011,03,11,16,30,17,00037
4120730,2,2011,03,12,22,17,16,00035
4120730,2,2011,03,13,10,27,17,00033
4120730,1,2011,03,14,09,46,06,00034
4120730,2,2011,03,14,10,03,19,00045
4120730,1,2011,03,14,15,38,11,00059
4120730,2,2011,03,15,22,29,16,00031
4120730,B,2011,03,15,22,31,52,02207
4120730,2,2011,03,15,22,33,16,00111
4120730,3,2011,03,15,22,34,26,00219
4120730,1,2011,03,15,22,37,12,00071
4120730,3,2011,03,15,22,40,26,00310
4120730,2,2011,03,15,22,43,22,00261
4120730,1,2011,03,15,22,47,10,00053
4120730,1,2011,03,15,22,49,06,00033
4120730,2,2011,03,15,23,14,15,00083
4120730,1,2011,03,16,10,45,12,00046
4120730,2,2011,03,16,12,53,20,00049
4120730,2,2011,03,16,22,39,17,00050
4120730,2,2011,03,17,21,33,21,00051
4120730,1,2011,03,17,21,56,13,00031
4120730,2,2011,03,19,18,57,18,00048
4120730,2,2011,03,22,12,39,15,00025
4120730,2,2011,03,22,16,21,15,00028
4120730,2,2011,03,22,18,20,22,00056
4120730,2,2011,03,28,07,26,16,00024
4120730,1,2011,03,29,06,00,07,00034
4120730,1,2011,03,30,05,27,07,00043
4120730,1,2011,03,30,08,02,09,00052
4120730,3,2011,04,07,23,34,28,00130
4120730,3,2011,04,11,17,17,27,00122
4120730,1,2011,04,11,20,43,13,00027
4120730,3,2011,04,12,08,09,25,00076
4120730,2,2011,04,12,14,08,19,00043
4120730,3,2011,04,16,11,19,26,00140
4120730,1,2011,04,19,02,37,10,00034
4120730,2,2011,04,21,22,37,22,00070
4120730,2,2011,04,22,01,12,15,00035
4120730,1,2011,05,12,04,21,11,00044
4120730,1,2011,05,21,01,04,07,00033
4120730,2,2011,05,22,07,07,15,00033
4120730,2,2011,07,10,10,00,23,00059
4120730,2,2011,07,15,21,01,24,00119
4120730,2,2011,07,25,03,53,19,00050
4120730,2,2011,07,31,03,54,23,00078
4120730,3,2011,08,01,23,58,31,00290
4120730,2,2011,08,12,03,23,19,00045
4120730,2,2011,08,19,14,38,19,00044
4120730,1,2011,08,22,17,37,10,00029
4120730,1,2011,08,29,13,34,12,00056
4120730,1,2011,08,31,18,33,09,00030
4120730,1,2011,09,04,05,53,13,00051
4120730,2,2011,09,15,17,01,20,00048
4120730,3,2011,10,10,03,00,26,00331
4120730,1,2011,11,03,19,35,14,00038
4120730,1,2011,11,24,04,26,13,00025
4120730,1,2011,12,03,05,56,13,00027
4120730,1,2011,12,05,06,40,11,00050
4120730,3,2011,12,14,13,01,25,00158
4120730,2,2012,01,01,14,30,24,00099
4120730,3,2012,01,28,07,39,31,00653
4120730,4,2012,01,28,07,43,41,01116
4120730,1,2012,01,28,07,45,13,00114
4120730,2,2012,01,28,07,46,20,00205
4120730,2,2012,01,28,08,04,16,00161
4120730,1,2012,01,28,08,07,06,00057
4120730,2,2012,01,29,16,46,22,00198
4120730,2,2012,02,14,15,23,15,00026
4120730,1,2012,02,26,22,01,10,00069
4120730,2,2012,02,29,23,34,16,00029
4120730,1,2012,03,01,07,33,14,00029
4120730,2,2012,03,14,21,06,23,00093
4120730,2,2012,03,16,04,20,21,00151
4120730,1,2012,04,01,23,05,13,00030
4120730,1,2012,04,03,12,13,10,00034
4120730,2,2012,04,13,19,11,16,00026
4120730,2,2012,04,25,05,22,15,00032
4120730,2,2012,04,29,19,29,17,00034
4120730,1,2012,05,18,17,19,13,00036
