A198201011108444  03  3613   1   14049   2   50     26V   1211  3111àÔèÈåßâ´                  1K
3000000 011108538 1 // ///// ///// N///// E///// Z/////                                         
A198201020351062  07  2705   2   14249   3   50     63J   1213  8333ïÉìáãﬂäC                  3K
3590000 020351176 3 // ///// ///// N///// E///// Z/////                                         
3000000 020353022 1 // ///// ///// N///// E///// Z/////                                         
3600300 020353126 1 // ///// ///// N///// E///// Z/////                                         
A198201021341008  02  3543   1   14048   2   60     39J37V1212  3110êÁótåßñkìåïî              1K
3400000 021341100 2 // ///// ///// N///// E///// Z/////                                         
A198201022147521  02  3633   1   13817   1    0     16V   1211  4145í∑ñÏåßñkïî                1K
4200001 022147539 1 // ///// ///// N///// E///// Z/////                                         
A198201030322515  02  3621   0   14103   1   50     45J44V1212  3111àÔèÈåßâ´                  5K
3000000 030323030 2 // ///// ///// N///// E///// Z/////                                         
3010200 030323000 2 // ///// ///// N///// E///// Z/////                                         
2500200 030323000 1 // ///// ///// N///// E///// Z/////                                         
3110000 030323091 1 // ///// ///// N///// E///// Z/////                                         
3400000 030323005 1 // ///// ///// N///// E///// Z/////                                         
A198201030359013  02  3623   1   14059   1   40     39J37V1211  3111àÔèÈåßâ´                  2K
3000000 030359120 1 // ///// ///// N///// E///// Z/////                                         
3010200 030359000 1 // ///// ///// N///// E///// Z/////                                         
A198201032354179  01  3858   0   14028   0    0     46J43V1211  2 47èHìcåßì‡ó§ìÏïî            1K
2400100 032354000 1 // ///// ///// N///// E///// Z/////                                         
A198201061952515  04  3548   1   14102   2   30     39J38V1212  3110êÁótåßìåï˚â´              1K
3400000 061952574 2 // ///// ///// N///// E///// Z/////                                         
A198201062116299  02  3252   1   13050   2   10     23V   1211  7269åFñ{åßåFñ{ínï˚            1K
7415370 062116034 1 // ///// ///// N///// E///// Z/////                                         
A198201062217127  02  3635   1   14102   1   50     32V   1211  3111àÔèÈåßâ´                  2K
3000000 062217244 1 // ///// ///// N///// E///// Z/////                                         
3010200 062217000 1 // ///// ///// N///// E///// Z/////                                         
A198201071024     99  2823   99  12930   99   0            8 1      è⁄ç◊ïsñæ                  1N
7780900 071024    1 // ///// ///// N///// E///// Z/////                                         
A198201080537534  01  4001   0   14029   1    0     52J52V1213  2 46èHìcåßì‡ó§ñkïî            6K
2321070 080538000 3 // ///// ///// N///// E///// Z/////                                         
2020000 080538112 2 // ///// ///// N///// E///// Z/////                                         
2310000 080538026 2 // ///// ///// N///// E///// Z/////                                         
2400100 080538000 2 // ///// ///// N///// E///// Z/////                                         
2120000 080538059 1 // ///// ///// N///// E///// Z/////                                         
2410000 080537533 1 // ///// ///// N///// E///// Z/////                                         
A198201080617374  02  3457   1   14005   1   80     43D42V1212  3108êÁótåßìÏìåâ´              6K
3420000 080617496 2 // ///// ///// N///// E///// Z/////                                         
3550000 080617525 2 // ///// ///// N///// E///// Z/////                                         
4400000 080617545 2 // ///// ///// N///// E///// Z/////                                         
3410000 080618000 1 // ///// ///// N///// E///// Z/////                                         
3600300 080617529 1 // ///// ///// N///// E///// Z/////                                         
4120970 080619000 1 // ///// ///// N///// E///// Z/////                                         
A198201081424589  01  4220   2   14327   1  100     43D42V1212  1 28è\èüâ´                    3K
1560000 081425160 2 // ///// ///// N///// E///// Z/////                                         
1520000 081425151 1 // ///// ///// N///// E///// Z/////                                         
