A19210101114650   99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 01114650  1 // ///// ///// N///// E///// Z/////                                         
A1921010216064718 140 430992 292 1495070 747 30     70J   5311  8325千島列島南東沖            3K
1060000 02160836  1 // ///// ///// N///// E///// Z/////                                         
1610000 021609250 1 // ///// ///// N///// E///// Z/////                                         
1670000 02160710  1 // ///// ///// N///// E///// Z/////                                         
A19210103100159   99  4259   99  14423   99   0            8 1      詳細不明                  1N
1610000 031001590 1 // ///// ///// N///// E///// Z/////                                         
A19210104194645   99  3639   99  13927   99   0            8 1      詳細不明                  1N
3100071 041946450 1 // ///// ///// N///// E///// Z/////                                         
A19210104221145   99  3639   99  13927   99   0            8 2      詳細不明                  1N
3100071 042211450 2 // ///// ///// N///// E///// Z/////                                         
A19210104233030   99  3639   99  13927   99   0            8 1      詳細不明                  1N
3100071 042330300 1 // ///// ///// N///// E///// Z/////                                         
A19210105190530   99  3639   99  13927   99   0            8 1      詳細不明                  1N
3100071 051905300 1 // ///// ///// N///// E///// Z/////                                         
A19210107192955   99  2420   99  12410   99   0            8 1      詳細不明                  1N
8050000 07192955  1 // ///// ///// N///// E///// Z/////                                         
A1921010803360409 663 351032     1374925     400          5711  4157愛知県東部                1S
4320000 080336227 1 // ///// ///// N///// E///// Z/////                                         
A19210108041008   99  4149   99  14045   99   0            8 1      詳細不明                  1N
1060000 08041008  1 // ///// ///// N///// E///// Z/////                                         
A1921010804535604 011 361422 126 1395563 081 65           5211  3 88茨城県南部                4K
3000000 08045408  1 // ///// ///// N///// E///// Z/////                                         
3011170 08045313  1 // ///// ///// N///// E///// Z/////                                         
3110000 08045832  1 // ///// ///// N///// E///// Z/////                                         
3400000 080454133 1 // ///// ///// N///// E///// Z/////                                         
A19210109034022   99  4320   99  14535   99   0            8 1      詳細不明                  1N
1670000 09034022  1 // ///// ///// N///// E///// Z/////                                         
A1921011003554637 052 351563 150 1414855 194 21     61J   5212  3113関東東方沖                6K
2211770 100356330 2 // ///// ///// N///// E///// Z/////                                         
3600300 100356290 2 // ///// ///// N///// E///// Z/////                                         
3011170 10035628  1 // ///// ///// N///// E///// Z/////                                         
3300000 100356420 1 // ///// ///// N///// E///// Z/////                                         
4110000 100357120 1 // ///// ///// N///// E///// Z/////                                         
4410070 100356260 1 // ///// ///// N///// E///// Z/////                                         
A19210110225200   99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 10225200  1 // ///// ///// N///// E///// Z/////                                         
A1921011110344797 020 354796 134 1402844 155 56     41J   5711  3 92千葉県北東部              3S
3000000 11103501  1 // ///// ///// N///// E///// Z/////                                         
3011170 11103458  1 // ///// ///// N///// E///// Z/////                                         
3400000 111034544 1 // ///// ///// N///// E///// Z/////                                         
A19210111113501   99  3623   99  14028   99   0            8 1      詳細不明                  1N
3000000 111135010 1 // ///// ///// N///// E///// Z/////                                         
A19210111231200   99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 11231200  1 // ///// ///// N///// E///// Z/////                                         
A19210112030829   99  4259   99  14423   99   0            8 1      詳細不明                  2N
1610000 120308290 1 // ///// ///// N///// E///// Z/////                                         
1670000 12030840  1 // ///// ///// N///// E///// Z/////                                         
A19210112130738   99  3623   99  14028   99   0            8 1      詳細不明                  1N
3000000 12130738  1 // ///// ///// N///// E///// Z/////                                         
A1921011223531850 226 332999 309 1315604 297 350    49J   5513  6244伊予灘                    9K
5920800 122354540 3 // ///// ///// N///// E///// Z/////                                         
5920000 12235424  2 // ///// ///// N///// E///// Z/////                                         
6310000 130010010 2 // ///// ///// N///// E///// Z/////                                         
7210000 12235901  2 // ///// ///// N///// E///// Z/////                                         
6200170 122353440 1 // ///// ///// N///// E///// Z/////                                         
6210000 12235336  1 // ///// ///// N///// E///// Z/////                                         
7020000 122353360 1 // ///// ///// N///// E///// Z/////                                         
7100200 12235357  1 // ///// ///// N///// E///// Z/////                                         
7510000 122353430 1 // ///// ///// N///// E///// Z/////                                         
A19210113104650   99  3540   99  13833   99   0            8 1      詳細不明                  1N
4110000 131046500 1 // ///// ///// N///// E///// Z/////                                         
A19210114024010   99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 140240100 1 // ///// ///// N///// E///// Z/////                                         
A19210114065714   99  2612   99  12741   99   0            8 1      詳細不明                  1N
8010000 140657140 1 // ///// ///// N///// E///// Z/////                                         
A19210115042820   99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 15042820  1 // ///// ///// N///// E///// Z/////                                         
A1921011601531372 215 362221 590 1400164 412 560          5511  3 88茨城県南部                2K
3000000 16015322  1 // ///// ///// N///// E///// Z/////                                         
3011170 16015326  1 // ///// ///// N///// E///// Z/////                                         
A19210116094321   99  3635   99  13638   99   0            8 1      詳細不明                  1N
3910000 16094321  1 // ///// ///// N///// E///// Z/////                                         
A19210116155212   99  3639   99  13927   99   0            8 1      詳細不明                  1N
3100071 161552120 1 // ///// ///// N///// E///// Z/////                                         
A19210116160924   99  3639   99  13927   99   0            8 2      詳細不明                  1N
3100071 161609240 2 // ///// ///// N///// E///// Z/////                                         
A19210117140939   99  3454   99  13204   99   0            8 1      詳細不明                  1N
5710000 17140939  1 // ///// ///// N///// E///// Z/////                                         
A19210118075958   99  3639   99  13927   99   0            8 1      詳細不明                  1N
3100071 180759580 1 // ///// ///// N///// E///// Z/////                                         
A19210119002553   99  4259   99  14423   99   0            8 1      詳細不明                  1N
1610000 190025530 1 // ///// ///// N///// E///// Z/////                                         
A192101190743435  99  3506   99  13851   99   0            8 2      詳細不明                  1N
4410070 190743435 2 // ///// ///// N///// E///// Z/////                                         
A19210120102136   99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 20102136  1 // ///// ///// N///// E///// Z/////                                         
A19210122161023   99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 22161023  1 // ///// ///// N///// E///// Z/////                                         
A19210123232105   99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 23232105  1 // ///// ///// N///// E///// Z/////                                         
A1921012519275182 265 423069  94 1404602 4241480    53D   5511  1 14内浦湾                    5K
1010000 25192818  1 // ///// ///// N///// E///// Z/////                                         
1060000 25192810  1 // ///// ///// N///// E///// Z/////                                         
1560000 25191635  1 // ///// ///// N///// E///// Z/////                                         
1670000 25192850  1 // ///// ///// N///// E///// Z/////                                         
3000000 25192907  1 // ///// ///// N///// E///// Z/////                                         
A19210125223356   99  3441   99  13511   99   0            8 1      詳細不明                  1N
5310700 252233568 1 // ///// ///// N///// E///// Z/////                                         
A19210126213938   99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 26213938  1 // ///// ///// N///// E///// Z/////                                         
A19210127082900   99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 27082900  1 // ///// ///// N///// E///// Z/////                                         
A19210128053352   99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 28053352  1 // ///// ///// N///// E///// Z/////                                         
A19210129194619   99  3623   99  14028   99   0            8 1      詳細不明                  2N
3000000 29194619  1 // ///// ///// N///// E///// Z/////                                         
3100071 291946300 1 // ///// ///// N///// E///// Z/////                                         
A19210201063455   99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 01063455  1 // ///// ///// N///// E///// Z/////                                         
A19210204060500   99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 04060500  1 // ///// ///// N///// E///// Z/////                                         
A19210205012553   99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 05012553  1 // ///// ///// N///// E///// Z/////                                         
A19210205205447   99  3351   99  13247   99   0            8 1      詳細不明                  1N
6210000 052054478 1 // ///// ///// N///// E///// Z/////                                         
A19210206030031   99  3623   99  14028   99   0            8 1      詳細不明                  1N
3000000 06030031  1 // ///// ///// N///// E///// Z/////                                         
A1921020609055739 117 371164 238 14006571264 20           5712  2 55福島県中通り              2S
2211770 060906130 2 // ///// ///// N///// E///// Z/////                                         
2500000 060906100 1 // ///// ///// N///// E///// Z/////                                         
A19210207193355   99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 07193355  1 // ///// ///// N///// E///// Z/////                                         
A1921020811364763 287 361047 577 1401064 419 580          5511  3 88茨城県南部                4K
3000000 08113654  1 // ///// ///// N///// E///// Z/////                                         
3011170 08113659  1 // ///// ///// N///// E///// Z/////                                         
3100071 081137300 1 // ///// ///// N///// E///// Z/////                                         
3110000 08113600  1 // ///// ///// N///// E///// Z/////                                         
A19210209094029   99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 09094029  1 // ///// ///// N///// E///// Z/////                                         
A19210209124713   99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 09124713  1 // ///// ///// N///// E///// Z/////                                         
A19210209211735   99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 09211735  1 // ///// ///// N///// E///// Z/////                                         
A19210209221606   99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 09221606  1 // ///// ///// N///// E///// Z/////                                         
A19210210153315   99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 10153315  1 // ///// ///// N///// E///// Z/////                                         
A19210214014523   99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 14014523  1 // ///// ///// N///// E///// Z/////                                         
A1921021401483102  43 241448  18 1230021  071000          5711  7289与那国島近海              1S
8050000 14015000  1 // ///// ///// N///// E///// Z/////                                         
