A196301030311304  07  34290  23  140315  25  45     44J   1211  3106êÁótåßìÏìåâ´              1K
3420200 030312000 1 // ///// ///// N///// E///// Z/////                                         
A196301031205003  06  29155  18  131051  39   8     59J   1211  7296âÇî¸ëÂìáñkìåâ´            2K
7700000 031205398 1 // ///// ///// N///// E///// Z/////                                         
7770200 031205240 1 // ///// ///// N///// E///// Z/////                                         
A196301060004481  04  43206  12  144372  14 1287 36 40D   1112  1  8ã˙òHínï˚íÜìÏïî            3K
1610000 060005069 2 // ///// ///// N///// E///// Z/////                                         
1670000 060005086 2 // ///// ///// N///// E///// Z/////                                         
1570400 060005151 1 // ///// ///// N///// E///// Z/////                                         
A196301060501164  04  41597  19  142331  14  616 45 37D   1111  1 30âYâÕâ´                    1K
1570400 060501293 1 // ///// ///// N///// E///// Z/////                                         
A196301060559361  03  36048  10  139541  13  618 41 41D   1112  3 88àÔèÈåßìÏïî                6K
3110000 060559478 2 // ///// ///// N///// E///// Z/////                                         
3010200 060559465 1 // ///// ///// N///// E///// Z/////                                         
3011170  60559    1 // ///// ///// N///// E///// Z/////                                         
3011171  60559    1 // ///// ///// N///// E///// Z/////                                         
3320000  60559488 1 // ///// ///// N///// E///// Z/////                                         
3500000 060559482 1 // ///// ///// N///// E///// Z/////                                         
A196301060817280  04  36084  20  139480  41  65     36d   1211  3 88àÔèÈåßìÏïî                1K
3011171  60817    1 // ///// ///// N///// E///// Z/////                                         
A196301061704322  03  41295  12  142487  19  22     44J   1211  2 60ê¬êXåßìåï˚â´              1K
1520000 061704453 1 // ///// ///// N///// E///// Z/////                                         
A196301082157107  06  34459  19  139122  18   0           1711  3102à…ì§ëÂìáãﬂäC              1S
3550000 082157137 1 // ///// ///// N///// E///// Z/////                                         
A196301082158279  09  34419  27  139128  18   1           1212  3102à…ì§ëÂìáãﬂäC              1K
3550000 082158310 2 // ///// ///// N///// E///// Z/////                                         
A196301082204334  04  34471  16  139149  12   4     39J   1213  3102à…ì§ëÂìáãﬂäC              1K
3550000 082204358 3 // ///// ///// N///// E///// Z/////                                         
A196301082205499  04  34466  14  139157  10   14 34 39J   1113  3102à…ì§ëÂìáãﬂäC              1K
3550000 082205536 3 // ///// ///// N///// E///// Z/////                                         
A196301082331     99  3445   99  13922   99   0            8 1      è⁄ç◊ïsñæ                  1N
3550000 082331255 1 // ///// ///// N///// E///// Z/////                                         
A196301090014201  04  33392  11  134492  11  103 44 45J   1111  6249ãIà…êÖìπ                  5K
4620000 090014417 1 // ///// ///// N///// E///// Z/////                                         
5350000 090014322 1 // ///// ///// N///// E///// Z/////                                         
5500000 090014342 1 // ///// ///// N///// E///// Z/////                                         
