A1976010215475494 045 430791 206 1472145 211  5     52J   5211  1 26ñkäCìπìåï˚â´              1K
1610000 021548028 1 // ///// ///// N///// E///// Z/////                                         
A1976010314545381 019 323487 119 1303424 052 20           5211  7268åFñ{åßìVëêÅEà∞ñkínï˚      1K
7321701 031455005 1 // ///// ///// N///// E///// Z/////                                         
A1976010321184834 019 405181 098 1420207 174 597134245J   5112  2 60ê¬êXåßìåï˚â´              4K
2020000 032119002 2 // ///// ///// N///// E///// Z/////                                         
2030000 032118483 2 // ///// ///// N///// E///// Z/////                                         
2000000 032119047 1 // ///// ///// N///// E///// Z/////                                         
2100000 032119242 1 // ///// ///// N///// E///// Z/////                                         
A197601040230     99  3414   99  13510   99   0            8 1      è⁄ç◊ïsñæ                  1N
5500000 040230000 1 // ///// ///// N///// E///// Z/////                                         
A1976010409054266 013 395848 024 1421977 082 348211337J   5111  2 62ä‚éËåßâ´                  1K
2100000 040905059 1 // ///// ///// N///// E///// Z/////                                         
A1976010417432911 049 385711 200 1382751 245 25     44J46V5211  8321ì˙ñ{äCíÜïî                1K
3751000 041743465 1 // ///// ///// N///// E///// Z/////                                         
A1976010505524699 017 330143 076 1321864 068 464132243J   5112  6245ñLå„êÖìπ                  2K
6220000 050552553 2 // ///// ///// N///// E///// Z/////                                         
7510000 050552058 1 // ///// ///// N///// E///// Z/////                                         
A197601051451     99  4349   99  14355   99   0            8 1      è⁄ç◊ïsñæ                  1N
1410070 051451    1 // ///// ///// N///// E///// Z/////                                         
A197601051546     99  4349   99  14355   99   0            8 1      è⁄ç◊ïsñæ                  1N
1410070 051546    1 // ///// ///// N///// E///// Z/////                                         
A1976010616011173 011 325904 049 1305575 046  3     43J   5213  7270åFñ{åßåFñ{ínï˚            9K
7415370 061601173 3 // ///// ///// N///// E///// Z/////                                         
7401200 061601148 2 // ///// ///// N///// E///// Z/////                                         
7020000 061601301 1 // ///// ///// N///// E///// Z/////                                         
7100200 061601261 1 // ///// ///// N///// E///// Z/////                                         
7210000 061601235 1 // ///// ///// N///// E///// Z/////                                         
7321701 061601228 1 // ///// ///// N///// E///// Z/////                                         
7420000 061601113 1 // ///// ///// N///// E///// Z/////                                         
7432001 061601113 1 // ///// ///// N///// E///// Z/////                                         
7530000 061601113 1 // ///// ///// N///// E///// Z/////                                         
A1976010716013065 016 350599 065 1382699 072 222924934J   5111  4157ê√â™åßíÜïî                1K
4421800 071601384 1 // ///// ///// N///// E///// Z/////                                         
A1976010716503873 069 394863 161 1433293 353 35     49J   5211  2 63éOó§â´                    2K
2020000 071651072 1 // ///// ///// N///// E///// Z/////                                         
2130470 071651    1 // ///// ///// N///// E///// Z/////                                         
A1976010723253918 029 420172 214 1422859 142 66           5211  1 30âYâÕâ´                    1K
1570400 072325534 1 // ///// ///// N///// E///// Z/////                                         
A1976010803321087 032 261983 142 1275749 202 497847852J   5113  7294â´ìÍñ{ìáãﬂäC              3K
8000000 080332208 3 // ///// ///// N///// E///// Z/////                                         
8010000 080332198 3 // ///// ///// N///// E///// Z/////                                         
8020100 080332088 3 // ///// ///// N///// E///// Z/////                                         
A1976010806274130 078 353367 156 1411881 377 31     41J42V5212  3109êÁótåßìåï˚â´              1K
3400000 080627504 2 // ///// ///// N///// E///// Z/////                                         
A197601081704     99  2423   99  12345   99   0            8 2      è⁄ç◊ïsñæ                  1N
8070070 081704    2 // ///// ///// N///// E///// Z/////                                         
A197601081728     99  2423   99  12345   99   0            8 2      è⁄ç◊ïsñæ                  1N
8070070 081728    2 // ///// ///// N///// E///// Z/////                                         
A197601090929     99  3414   99  13510   99   0            8 1      è⁄ç◊ïsñæ                  1N
5500000 090929000 1 // ///// ///// N///// E///// Z/////                                         
A197601100220     99  4031   99  14132   99   0            8 1      è⁄ç◊ïsñæ                  1N
2020000 100220000 1 // ///// ///// N///// E///// Z/////                                         
A197601101951     99  2423   99  12345   99   0            8 2      è⁄ç◊ïsñæ                  1N
8070070 101951    2 // ///// ///// N///// E///// Z/////                                         
A197601110549     99  3235   99  13140   99   0            8 1      è⁄ç◊ïsñæ                  1N
7600000 110549    1 // ///// ///// N///// E///// Z/////                                         
A197601111948     99  3253   99  13105   99   0            8 1      è⁄ç◊ïsñæ                  1N
7401200 111948    1 // ///// ///// N///// E///// Z/////                                         
