A198801010403558  01  33308  04  132202  04  591 16 49J47V1112  6244à…ó\ìÂ                    6K
6210000 010404080 2 // ///// ///// N///// E///// Z/////                                         
6220000 010404000 2 // ///// ///// N///// E///// Z/////                                         
7020000 010404175 2 // ///// ///// N///// E///// Z/////                                         
5920000 010404134 1 // ///// ///// N///// E///// Z/////                                         
7040000 010404000 1 // ///// ///// N///// E///// Z/////                                         
7510000 010404099 1 // ///// ///// N///// E///// Z/////                                         
A198801020543530  02  38158  05  142030  11  508 28 36V   1111  2 65ã{èÈåßâ´                  1K
2110000 020544199 1 // ///// ///// N///// E///// Z/////                                         
A198801020948266  02  35247  06  140234  10  381 29 39J35V1112  3 94êÁótåßñkìåïî              1K
3410000 020948000 2 // ///// ///// N///// E///// Z/////                                         
A198801022142036  02  43139  07  142297  07 1746 21 61D58V1113  1  3è„êÏínï˚ìÏïî             28K
1520000 022142336 3 // ///// ///// N///// E///// Z/////                                         
1560000 022142293 3 // ///// ///// N///// E///// Z/////                                         
1570400 022142000 3 // ///// ///// N///// E///// Z/////                                         
1610000 022142342 3 // ///// ///// N///// E///// Z/////                                         
2000000 022142489 3 // ///// ///// N///// E///// Z/////                                         
2020000 022142488 3 // ///// ///// N///// E///// Z/////                                         
2030000 022142000 3 // ///// ///// N///// E///// Z/////                                         
2110000 022143069 3 // ///// ///// N///// E///// Z/////                                         
2120000 022143004 3 // ///// ///// N///// E///// Z/////                                         
1060000 022142397 2 // ///// ///// N///// E///// Z/////                                         
1150000 022142000 2 // ///// ///// N///// E///// Z/////                                         
1220100 022142000 2 // ///// ///// N///// E///// Z/////                                         
1460000 022142349 2 // ///// ///// N///// E///// Z/////                                         
1460100 022142000 2 // ///// ///// N///// E///// Z/////                                         
1670000 022142427 2 // ///// ///// N///// E///// Z/////                                         
2100000 022142584 2 // ///// ///// N///// E///// Z/////                                         
1010000 022142303 1 // ///// ///// N///// E///// Z/////                                         
1061000 022142000 1 // ///// ///// N///// E///// Z/////                                         
1160500 022142000 1 // ///// ///// N///// E///// Z/////                                         
1260000 022142282 1 // ///// ///// N///// E///// Z/////                                         
1310000 022142305 1 // ///// ///// N///// E///// Z/////                                         
2010300 022142000 1 // ///// ///// N///// E///// Z/////                                         
2220500 022143151 1 // ///// ///// N///// E///// Z/////                                         
2400100 022143000 1 // ///// ///// N///// E///// Z/////                                         
