A2001010100333765 005 342052 015 1390861 025  0     19V   5211  3103êVìáÅEê_í√ìáãﬂäC          1K
3560112 010033396 1 10 33411 00056 N00039 E00047 Z00044 F051F051F050F050F120F098                
A2001010100494386 003 352612 012 1335307 009  69203826V   5112  6221íπéÊåßíÜïî                3K
5621132 010049456 2 20 ///// 00406 N00384 E00204 Z00154 P002P///P001P///P001P///                
5621130 010049473 1 08 ///// 00098 N00095 E00082 Z00027 P001P///P001P///P001P///                
5621230 010049472 1 12 ///// 00173 N00110 E00146 Z00063 P001P///P001P///P002P///                
A2001010105123516 014 405400 037 1420572 104 534526236V   5111  2 60ê¬êXåßìåï˚â´              1K
2021500 010512521 1 05 13016 00042 N00030 E00033 Z00025 F064F064F066F066F063F063                
A2001010109354727 013 361194 033 1394750 041 550512531V   5111  3 88àÔèÈåßìÏïî                3K
3210032 010936094 1 07 ///// 00065 N00027 E00065 Z00010 P001P///P001P///P001P///                
3300800 010936054 1 05 36056 00027 N00024 E00021 Z00011 F049F049F039F039F074F185                
3301030 010936054 1 05 36061 00028 N00027 E00021 Z00008 P001P001P001P001P002P205                
A2001010114282906 015 294560 081 1295844 163 205018028V   5111  7285ÉgÉJÉâóÒìáãﬂäC            1K
7740000 011428343 1 06 28365 00055 N00048 E00039 Z00021 F126F126F135F135F188P205                
A2001010116001549 002 351593 009 1332155 009 100603830V   5112  6222íπéÊåßêºïî                3K
5631130 011600195 2 17 ///// 00230 N00193 E00217 Z00096 P001P///P001P///P001P///                
5631530 011600216 1 05 ///// 00055 N00042 E00049 Z00039 P001P///P001P///P001P///                
5631531 011600208 1 10 ///// 00186 N00074 E00167 Z00059 P001P///P001P///P001P///                
A2001010204243721 002 351484 008 1332243 008 133303426V   5111  6222íπéÊåßêºïî                2K
5631130 020424422 1 06 ///// 00081 N00047 E00071 Z00046 P001P///P001P///P001P///                
5631430 020424407 1 06 ///// 00160 N00104 E00072 Z00159 P001P///P001P///P001P///                
A2001010209260630 005 361385 015 1392266 021 236808328V   5111  3 90çÈã åßñkïî                1K
3210333 020926150 1 07 ///// 00099 N00073 E00077 Z00020 P001P///P001P///P001P///                
A2001010210304236 012 350081 033 1391740 041 154608032D28V5111  3100à…ì§îºìáìåï˚â´            2K
4400000 021030469 1 10 30501 00058 N00057 E00051 Z00018 F129F129F033F033F101F137                
4400430 021030550 1 05 ///// 00062 N00023 E00059 Z00027 F095F///F102F///F219F///                
A2001010213462146 007 383323 018 1412038 031 757106131D35V5111  2 50ã{èÈåßíÜïî                5K
2130400 021346343 1 07 46442 00105 N00100 E00093 Z00033 F191F191F152F152F142P205                
2200200 021346433 1 11 46439 00067 N00057 E00065 Z00020 F063F063F057F057F320F320                
2205200 021346351 1 07 46449 00059 N00028 E00055 Z00021 F099F099F084F084F198P205                
2205300 021346412 1 08 46415 00091 N00079 E00076 Z00030 F108F108F117F117F191F229                
2205500 021346411 1 07 46418 00094 N00059 E00086 Z00027 F075F075F121F121F162F175                
