A195501011330     99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 011330000 1 // ///// ///// N///// E///// Z/////                                         
A1955010119110042 019 373523 071 1381096 093  1     49J   5212  4165新潟県上中越沖            4K
3751000 011911090 2 // ///// ///// N///// E///// Z/////                                         
3900100 011911211 2 // ///// ///// N///// E///// Z/////                                         
3700200 011911124 1 // ///// ///// N///// E///// Z/////                                         
3724800 011911162 1 // ///// ///// N///// E///// Z/////                                         
A195501021141345  10  3611   2   14111   5   40           1211  3111茨城県沖                  1K
3400000 021141000 1 // ///// ///// N///// E///// Z/////                                         
A1955010216234254 017 350919 107 1393015 143109     42D   5211  3 99相模湾                    3K
3500000 021624003 1 // ///// ///// N///// E///// Z/////                                         
3550000 021623581 1 // ///// ///// N///// E///// Z/////                                         
4400000 021623583 1 // ///// ///// N///// E///// Z/////                                         
A1955010404004473 029 344658 203 1374308 123 32           5211  4159静岡県西部                1K
4433000 040400000 1 // ///// ///// N///// E///// Z/////                                         
A1955010420002491 040 303729 115 1311499 163  1     48J   5211  7298種子島近海                1K
7620000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A1955010421075929 035 330158 109 1405246 181 29           5212  8330八丈島東方沖              1K
3580000 042108161 2 // ///// ///// N///// E///// Z/////                                         
A1955010422525815 076 355860 123 1410443 344  1           5211  3111茨城県沖                  1K
3400000 042253043 1 // ///// ///// N///// E///// Z/////                                         
A1955010614042467 034 412244 132 1433461 209 42     52J   5211  1 29十勝沖                    2K
1520000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
1610000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A195501070309     99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 070309000 1 // ///// ///// N///// E///// Z/////                                         
A195501072316     99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 072316000 1 // ///// ///// N///// E///// Z/////                                         
A195501080859     99  3939   99  14158   99   0            8 1      詳細不明                  1N
2100000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A195501082147     99  2447   99  12517   99   0            8 2      詳細不明                  1N
8040600 ///////// 2 // ///// ///// N///// E///// Z/////                                         
A1955010900490205 035 382691 117 1413977 314 67     46D   5212  2 66宮城県沖                  7K
2220500 ///////// 2 // ///// ///// N///// E///// Z/////                                         
2100000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
2120000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
2132770 090049190 1 // ///// ///// N///// E///// Z/////                                         
2220100 ///////// 1 // ///// ///// N///// E///// Z/////                                         
2500000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
2500200 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A1955010909392627 083 350007 295 1345123 270  7           5211  5186兵庫県南東部              1K
5320000 090939000 1 // ///// ///// N///// E///// Z/////                                         
A1955010919012068 027 360209 150 1400814 217 72     39D   5211  3 87茨城県南部                3K
3010200 091901000 1 // ///// ///// N///// E///// Z/////                                         
3110000 091901000 1 // ///// ///// N///// E///// Z/////                                         
3500000 091901347 1 // ///// ///// N///// E///// Z/////                                         
A195501100112     99  2447   99  12517   99   0            8 2      詳細不明                  1N
8040600 ///////// 2 // ///// ///// N///// E///// Z/////                                         
A195501101847     99  3424   99  13228   99   0            8 1      詳細不明                  3N
5920000 101847000 1 // ///// ///// N///// E///// Z/////                                         
5920800 101847000 1 // ///// ///// N///// E///// Z/////                                         
7000000 101847    1 // ///// ///// N///// E///// Z/////                                         
A1955011100255849 030 400319 087 1424471 153 323248443J   5112  2 61岩手県沖                  2K
2100000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
2020000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A195501110722     99  4259   99  14424   99   0            8 1      詳細不明                  1N
1610000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A195501111037     99  2823   99  12930   99   0            8 2      詳細不明                  1N
7780900 111037    2 // ///// ///// N///// E///// Z/////                                         
A1955011116354621 018 360993 107 1394977 125 54     49J   5213  3 88茨城県南部               12K
3010200 111635533 3 // ///// ///// N///// E///// Z/////                                         
3000000 111635585 2 // ///// ///// N///// E///// Z/////                                         
3100000 111636000 2 // ///// ///// N///// E///// Z/////                                         
3110000 111635564 2 // ///// ///// N///// E///// Z/////                                         
3210000 111636001 2 // ///// ///// N///// E///// Z/////                                         
3300000 111635564 2 // ///// ///// N///// E///// Z/////                                         
3320000 111635591 2 // ///// ///// N///// E///// Z/////                                         
3500000 111635577 2 // ///// ///// N///// E///// Z/////                                         
3600300 111635590 2 // ///// ///// N///// E///// Z/////                                         
3550000 111636088 1 // ///// ///// N///// E///// Z/////                                         
4110000 111636070 1 // ///// ///// N///// E///// Z/////                                         
4400000 111636062 1 // ///// ///// N///// E///// Z/////                                         
A1955011118133262 015 360885 091 1394635 109 52     39J   5212  3 88茨城県南部                7K
3000000 111813449 2 // ///// ///// N///// E///// Z/////                                         
3110000 111813000 2 // ///// ///// N///// E///// Z/////                                         
3010200 111813000 1 // ///// ///// N///// E///// Z/////                                         
3100000 111814000 1 // ///// ///// N///// E///// Z/////                                         
3300000 111813415 1 // ///// ///// N///// E///// Z/////                                         
3320000 111813447 1 // ///// ///// N///// E///// Z/////                                         
3500000 111813425 1 // ///// ///// N///// E///// Z/////                                         
A195501121135     99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 121135000 1 // ///// ///// N///// E///// Z/////                                         
A1955011216183394 031 371174 080 1412247 235 80     49D   5212  2 69福島県沖                 14K
2220100 ///////// 2 // ///// ///// N///// E///// Z/////                                         
2220500 ///////// 2 // ///// ///// N///// E///// Z/////                                         
2500000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
2500200 ///////// 2 // ///// ///// N///// E///// Z/////                                         
2510000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
2521770 121618545 2 // ///// ///// N///// E///// Z/////                                         
3000000 121618553 2 // ///// ///// N///// E///// Z/////                                         
3010200 121618574 2 // ///// ///// N///// E///// Z/////                                         
3110000 121618574 2 // ///// ///// N///// E///// Z/////                                         
2100000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
3100000 121618000 1 // ///// ///// N///// E///// Z/////                                         
3210000 121619073 1 // ///// ///// N///// E///// Z/////                                         
3400000 121619002 1 // ///// ///// N///// E///// Z/////                                         
3500000 121619066 1 // ///// ///// N///// E///// Z/////                                         
A195501122248     99  2612   99  12741   99   0            8 3      詳細不明                  1N
8010000 ///////// 3 // ///// ///// N///// E///// Z/////                                         
A195501122249     99  2726   99  12842   99   0            8 2      詳細不明                  1N
7790300 122249    2 // ///// ///// N///// E///// Z/////                                         
A1955011301143340 026 360618 081 1401133 096 6897213      5111  3 87茨城県南部                1K
3010200 130114000 1 // ///// ///// N///// E///// Z/////                                         
A195501130447     99  3414   99  13510   99   0            8 1      詳細不明                  1N
