A194401010505     99  4254   99  14046   99   0            8 1      詳細不明                  1N
1160500 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A194401011037     99  4254   99  14046   99   0            8 1      詳細不明                  1N
1160500 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A194401020359     99  4254   99  14046   99   0            8 1      詳細不明                  1N
1160500 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A194401021100     99  4254   99  14046   99   0            8 1      詳細不明                  1N
1160500 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A194401021919     99  4254   99  14046   99   0            8 1      詳細不明                  1N
1160500 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A194401022226     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 022226    1 // ///// ///// N///// E///// Z/////                                         
A194401030424     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 030424    1 // ///// ///// N///// E///// Z/////                                         
A194401030858     99  4254   99  14046   99   0            8 1      詳細不明                  1N
1160500 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A194401031546     99  4254   99  14046   99   0            8 1      詳細不明                  1N
1160500 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A194401032015     99  3501   99  13544   99   0            8 2      詳細不明                  1N
5110300 032015000 2 // ///// ///// N///// E///// Z/////                                         
A194401032154     99  4254   99  14046   99   0            8 1      詳細不明                  1N
1160500 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A194401032327     99  3445   99  13922   99   0            8 2      詳細不明                  1N
3550000 032327254 2 // ///// ///// N///// E///// Z/////                                         
A1944010323271587 018 351244 070 1385914 095  0     51J   1214  3 98静岡県東部                6K
4410100 032327182 4 // ///// ///// N///// E///// Z/////                                         
4400000 032330000 2 // ///// ///// N///// E///// Z/////                                         
3500000 032327317 1 // ///// ///// N///// E///// Z/////                                         
3600300 032327285 1 // ///// ///// N///// E///// Z/////                                         
4120970 032327225 1 // ///// ///// N///// E///// Z/////                                         
4220000 032327247 1 // ///// ///// N///// E///// Z/////                                         
A194401040205     99  4254   99  14046   99   0            8 1      詳細不明                  1N
1160500 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A1944010402585628 135 423676 280 1402264 664  9     44J   1711  1 15渡島地方北部              1S
1160500 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A194401040302     99  4254   99  14046   99   0            8 1      詳細不明                  1N
1160500 ///////// 1 // ///// ///// N///// E///// Z/////                                         
A194401040315     99  4254   99  14046   99   0            8 1      詳細不明                  1N
1160500 ///////// 1 // ///// ///// N///// E///// Z/////                                         
