A1970010100473793 056 362718 157 1403886 249 488939034J   5111  3 86茨城県沖                  1K
3000000 010047000 1 // ///// ///// N///// E///// Z/////                                         
A197001010118014  99  3633   99  13812   99   0            8 1      詳細不明                  1N
4200001 010118014 1 // ///// ///// N///// E///// Z/////                                         
A1970010104015169 044 282952 320 1290573 678  0     61J   52152 7296奄美大島近海              4K
7780900 ///////// 5 // ///// ///// N///// E///// Z/////                                         
7770200 010402302 3 // ///// ///// N///// E///// Z/////                                         
7790300 010401543 3 // ///// ///// N///// E///// Z/////                                         
7700000 010402470 1 // ///// ///// N///// E///// Z/////                                         
A197001010408     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 010408    1 // ///// ///// N///// E///// Z/////                                         
A197001010435     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 010435    1 // ///// ///// N///// E///// Z/////                                         
A197001010628     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 010628    1 // ///// ///// N///// E///// Z/////                                         
A197001010927     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 010927    1 // ///// ///// N///// E///// Z/////                                         
A1970010110495114 109 281693 606 12959981309  0     54J   5214  7296奄美大島近海              1K
7780900 011049526 4 // ///// ///// N///// E///// Z/////                                         
A197001011153     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 011153    1 // ///// ///// N///// E///// Z/////                                         
A197001011736     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 011736    1 // ///// ///// N///// E///// Z/////                                         
A1970010119412377 042 291741 280 1285054 299126     43d   5212  7285トカラ列島近海            1S
7780900 011942    2 // ///// ///// N///// E///// Z/////                                         
A197001012202     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 012202    1 // ///// ///// N///// E///// Z/////                                         
A197001020250     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 020250    1 // ///// ///// N///// E///// Z/////                                         
A197001020706     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 020706    1 // ///// ///// N///// E///// Z/////                                         
A197001021001     99  2823   99  12930   99   0            8 3      詳細不明                  1N
7780900 021001    3 // ///// ///// N///// E///// Z/////                                         
A197001021035     99  3640   99  13812   99   0            8 1      詳細不明                  2N
4200000 021035000 1 // ///// ///// N///// E///// Z/////                                         
4200001 021035296 1 // ///// ///// N///// E///// Z/////                                         
A1970010218163555 017 330566 177 1322774 133 4554292      5111  6235豊後水道                  1K
6220000 021816000 1 // ///// ///// N///// E///// Z/////                                         
A197001022203     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 022203    1 // ///// ///// N///// E///// Z/////                                         
A197001022311     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 022311    1 // ///// ///// N///// E///// Z/////                                         
A197001030010     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 030010    1 // ///// ///// N///// E///// Z/////                                         
A197001030214     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 030214    1 // ///// ///// N///// E///// Z/////                                         
A1970010303572986 016 324446 061 1304631 081  59234135J   5111  7269熊本県熊本地方            1K
7415370 030357    1 // ///// ///// N///// E///// Z/////                                         
A197001031738     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 031738    1 // ///// ///// N///// E///// Z/////                                         
A197001032216     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 032216    1 // ///// ///// N///// E///// Z/////                                         
A197001040003328  99  3633   99  13812   99   0            8 1      詳細不明                  1N
4200001 040003328 1 // ///// ///// N///// E///// Z/////                                         
A197001040622     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 040622    1 // ///// ///// N///// E///// Z/////                                         
A197001040812     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 040812    1 // ///// ///// N///// E///// Z/////                                         
A197001041054     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 041054    1 // ///// ///// N///// E///// Z/////                                         
A1970010505421224 049 390092 106 1422645 281 51     48J   5212  2 62岩手県沖                 10K
2110000 050542245 2 // ///// ///// N///// E///// Z/////                                         
2120000 050542336 2 // ///// ///// N///// E///// Z/////                                         
2120070 050542    2 // ///// ///// N///// E///// Z/////                                         
2120270 050542    2 // ///// ///// N///// E///// Z/////                                         
2130470 050542    2 // ///// ///// N///// E///// Z/////                                         
2205271 050542    2 // ///// ///// N///// E///// Z/////                                         
2020000 050542394 1 // ///// ///// N///// E///// Z/////                                         
2100000 050542263 1 // ///// ///// N///// E///// Z/////                                         
2132670 050542    1 // ///// ///// N///// E///// Z/////                                         
2220500 050542314 1 // ///// ///// N///// E///// Z/////                                         
A197001050810     99  3844   99  14102   99   0            8 2      詳細不明                  1N
2205271 050810    2 // ///// ///// N///// E///// Z/////                                         
A197001051117     99  2823   99  12930   99   0            8 1      詳細不明                  1N
7780900 051117    1 // ///// ///// N///// E///// Z/////                                         
A1970010520304820 050 400787 079 1421977 253 204834742J   5111  2 61岩手県沖                  1K
2100000 052030592 1 // ///// ///// N///// E///// Z/////                                         
