3601341 140217251 3 25 17360 00182 N00145 E00133 Z00060                                         
3601641 140217309 3 25 17357 00214 N00210 E00165 Z00059                                         
3601741 140217333 3 25 17346 00163 N00111 E00157 Z00056                                         
4400000 140217281 3 27 17455 00180 N00150 E00179 Z00048                                         
3000000 140217269 2 16 17428 00072 N00043 E00064 Z00020                                         
3010000 140217220 2 17 17411 00064 N00049 E00062 Z00045                                         
3010200 140217233 2 21 17386 00104 N00078 E00097 Z00047                                         
3011200 140217247 2 20 17384 00094 N00093 E00067 Z00014                                         
3015300 140217208 2 17 17338 00065 N00062 E00043 Z00038                                         
3015600 140217258 2 22 17444 00083 N00083 E00077 Z00025                                         
3016100 140217247 2 19 17384 00076 N00072 E00051 Z00030                                         
3100000 140217316 2 20 17485 00095 N00058 E00092 Z00017                                         
3100070 140217308 2 21 17505 00132 N00108 E00096 Z00030                                         
3110200 140217268 2 16 17421 00102 N00101 E00072 Z00023                                         
3111400 140217260 2 19 17430 00074 N00059 E00058 Z00016                                         
3200000 140217300 2 17 17570 00058 N00049 E00053 Z00025                                         
3210200 140217291 2 17 17435 00053 N00032 E00048 Z00029                                         
3215300 140217326 2 15 17383 00041 N00038 E00041 Z00021                                         
3300000 140217291 2 15 17433 00042 N00034 E00038 Z00023                                         
3300031 140217277 2 18 17414 00076 N00042 E00074 Z00019                                         
3300032 140217312 2 19 17402 00084 N00084 E00050 Z00022                                         
3300130 140217269 2 19 17419 00067 N00046 E00051 Z00030                                         
3300131 140217280 2 19 17416 00061 N00053 E00044 Z00037                                         
3300230 140217321 2 18 17496 00052 N00047 E00049 Z00020                                         
3300300 140217294 2 19 17443 00090 N00074 E00070 Z00028                                         
3300430 140217259 2 20 17411 00101 N00098 E00059 Z00044                                         
3300530 140217290 2 19 17416 00059 N00058 E00052 Z00019                                         
3300630 140217385 2 24 17416 00113 N00093 E00111 Z00028                                         
3300632 140217264 2 20 17400 00078 N00057 E00068 Z00024                                         
3300732 140217410 2 15 17462 00039 N00030 E00034 Z00020                                         
3300733 140217285 2 15 17423 00046 N00045 E00034 Z00023                                         
3300831 140217365 2 21 17371 00082 N00062 E00079 Z00033                                         
3300832 140217376 2 22 17380 00114 N00065 E00112 Z00046                                         
3301530 140217258 2 23 17387 00101 N00095 E00075 Z00033                                         
3301830 140217290 2 23 17440 00130 N00128 E00081 Z00026                                         
3310000 140217250 2 15 17370 00093 N00085 E00044 Z00022                                         
3310430 140217252 2 16 17377 00054 N00038 E00052 Z00026                                         
3310730 140217252 2 24 17353 00129 N00095 E00127 Z00070                                         
3310830 140217263 2 24 17387 00132 N00076 E00132 Z00058                                         
3311230 140217228 2 22 17344 00103 N00087 E00071 Z00039                                         
3311330 140217247 2 23 17349 00089 N00085 E00064 Z00024                                         
3311430 140217233 2 22 17382 00073 N00067 E00058 Z00036                                         
3311830 140217258 2 24 17358 00112 N00105 E00078 Z00039                                         
3311930 140217322 2 22 17352 00105 N00073 E00105 Z00045                                         
3312130 140217366 2 22 17374 00115 N00062 E00105 Z00036                                         
3312230 140217256 2 16 17383 00054 N00031 E00052 Z00018                                         
3312730 140217262 2 21 17362 00063 N00063 E00051 Z00022                                         
3312930 140217242 2 24 17365 00089 N00072 E00087 Z00061                                         
3313230 140217224 2 24 17347 00113 N00099 E00112 Z00040                                         
3313330 140217363 2 23 17378 00120 N00117 E00060 Z00026                                         
3313530 140217268 2 21 17366 00105 N00087 E00082 Z00055                                         
3313930 140217271 2 22 17391 00100 N00066 E00100 Z00024                                         
3314330 140217307 2 20 17453 00059 N00049 E00048 Z00034                                         
3315100 140217235 2 24 17348 00172 N00170 E00088 Z00059                                         
3315130 140217257 2 20 17348 00095 N00094 E00055 Z00029                                         
3315430 140217258 2 22 17361 00118 N00069 E00104 Z00048                                         
3315530 140217269 2 16 17388 00053 N00039 E00047 Z00021                                         
3315531 140217298 2 15 17359 00047 N00041 E00047 Z00023                                         
3400000 140217228 2 15 17382 00037 N00036 E00031 Z00034                                         
3400300 140217205 2 22 17317 00137 N00108 E00129 Z00051                                         
3401200 140217216 2 24 17333 00136 N00104 E00102 Z00047                                         
3403100 140217203 2 21 17318 00090 N00074 E00088 Z00054                                         
3403400 140217223 2 24 17333 00152 N00132 E00145 Z00053                                         
3411000 140217212 2 24 17331 00176 N00138 E00144 Z00040                                         
3411300 140217200 2 21 17328 00117 N00082 E00094 Z00080                                         
3420000 140217254 2 22 17402 00097 N00084 E00065 Z00059                                         
3420100 140217220 2 23 17379 00141 N00126 E00113 Z00039                                         
3420200 140217218 2 20 17341 00105 N00104 E00072 Z00048                                         
3420300 140217232 2 21 17381 00081 N00079 E00072 Z00030                                         
3510000 140217252 2 15 17369 00076 N00057 E00064 Z00028                                         
3511200 140217272 2 21 17360 00145 N00115 E00133 Z00032                                         
3550000 140217300 2 16 17428 00059 N00051 E00040 Z00032                                         
3550002 140217286 2 20 17426 00108 N00104 E00086 Z00041                                         
3570000 140217352 2 15 17560 00048 N00040 E00047 Z00016                                         
3600040 140217241 2 24 17419 00173 N00173 E00121 Z00082                                         
3600041 140217315 2 23 17318 00159 N00097 E00139 Z00026                                         
3600240 140217328 2 18 17346 00066 N00061 E00050 Z00035                                         
3600341 140217244 2 21 17349 00086 N00059 E00083 Z00041                                         
3600440 140217334 2 24 17346 00132 N00097 E00123 Z00039                                         
3600540 140217331 2 17 17352 00074 N00059 E00072 Z00020                                         
3600640 140217332 2 21 17147 00267 N00140 E00131 Z00210                                         
3600641 140217336 2 22 17356 00145 N00109 E00129 Z00050                                         
3600740 140217333 2 23 17388 00178 N00170 E00095 Z00039                                         
3600741 140217334 2 22 17388 00142 N00141 E00083 Z00033                                         
3600840 140217329 2 19 17330 00071 N00055 E00065 Z00053                                         
3600841 140217320 2 24 17327 00149 N00145 E00107 Z00134                                         
3600940 140217340 2 17 17342 00093 N00083 E00083 Z00043                                         
3600941 140217346 2 18 17352 00070 N00055 E00054 Z00037                                         
3601040 140217339 2 23 17396 00158 N00113 E00141 Z00062                                         
3601041 140217343 2 17 17395 00070 N00053 E00068 Z00034                                         
3601140 140217336 2 23 17354 00226 N00180 E00165 Z00068                                         
3601141 140217338 2 22 17402 00137 N00099 E00126 Z00049                                         
3601440 140217342 2 15 17342 00064 N00049 E00058 Z00029                                         
3601441 140217343 2 20 17420 00080 N00075 E00075 Z00039                                         
3601540 140217345 2 18 17408 00078 N00078 E00051 Z00024                                         
3601541 140217355 2 19 17380 00095 N00065 E00074 Z00030                                         
3601640 140217341 2 24 17355 00176 N00131 E00151 Z00046                                         
3601740 140217335 2 24 17345 00111 N00072 E00110 Z00041                                         
3602000 140217224 2 17 17330 00122 N00096 E00095 Z00024                                         
3602500 140217235 2 20 17362 00083 N00080 E00060 Z00031                                         
3602900 140217256 2 24 17365 00124 N00082 E00118 Z00035                                         
3610200 140217294 2 18 17404 00083 N00078 E00068 Z00049                                         
3612000 140217250 2 20 17361 00127 N00123 E00100 Z00047                                         
