A1951010123070166 041 361524 133 1401646 195 5703386      1111  3 88茨城県南部                1K
3000000 012307101 1 // ///// ///// N///// E///// Z/////                                         
A1951010200015711 052 340631 165 1350570 198 12           1211  5190紀伊水道                  2K
5500000 020002000 1 // ///// ///// N///// E///// Z/////                                         
5510800 020002000 1 // ///// ///// N///// E///// Z/////                                         
A195101020207     99  3414   99  13510   99   0            8 1      詳細不明                  1N
5500000 020207000 1 // ///// ///// N///// E///// Z/////                                         
A1951010207591577 049 305277 378 1302155 777142     43d   1211  7298種子島近海                1K
7770200 020759    1 // ///// ///// N///// E///// Z/////                                         
A1951010209504392 086 361463 277 1404756 380 49           1211  3111茨城県沖                  1K
3000000 020950532 1 // ///// ///// N///// E///// Z/////                                         
A1951010305254909 063 353083 289 1400916 391 53           1211  3 93千葉県北西部              1K
3500000 030525598 1 // ///// ///// N///// E///// Z/////                                         
A195101031913     99  3706   99  13815   99   0            8 1      詳細不明                  1N
3700200 031913297 1 // ///// ///// N///// E///// Z/////                                         
A195101041638     99  3609   99  13715   99   0            8 1      詳細不明                  1N
4300000 041638000 1 // ///// ///// N///// E///// Z/////                                         
A195101042252     99  3439   99  13355   99   0            8 1      詳細不明                  1N
5814600 042252000 1 // ///// ///// N///// E///// Z/////                                         
A1951010518433660 054 403147 154 1423712 326 13           1212  2 60青森県東方沖              1K
2020000 ///////// 2 // ///// ///// N///// E///// Z/////                                         
A1951010600575838 065 351349 251 1365290 311  7           1212  4161愛知県西部                1K
4510000 060057597 2 // ///// ///// N///// E///// Z/////                                         
A1951010607331079 070 320060 286 1311638 403  8     37J   1712  7277宮崎県南部平野部          1S
7620000 060733    2 // ///// ///// N///// E///// Z/////                                         
A1951010616284498 065 341624 421 1350429 283 12           1712  5190和歌山県北部              1S
5500000 061628000 2 // ///// ///// N///// E///// Z/////                                         
A195101062158     99  3414   99  13510   99   0            8 2      詳細不明                  1N
5500000 062158000 2 // ///// ///// N///// E///// Z/////                                         
A195101070612     99  3249   99  13043   99   0            8 1      詳細不明                  1N
7415370 070612    1 // ///// ///// N///// E///// Z/////                                         
A195101090331     99  3614   99  14012   99   0            8 3      詳細不明                  1N
3010200 090331000 3 // ///// ///// N///// E///// Z/////                                         
A1951010903322686 033 352704 152 1400424 224 64     61J   12141 3 93千葉県北西部             36K
3400000 090332429 4 // ///// ///// N///// E///// Z/////                                         
3410000 090332000 4 // ///// ///// N///// E///// Z/////                                         
3420000 090332000 4 // ///// ///// N///// E///// Z/////                                         
3500000 090332385 4 // ///// ///// N///// E///// Z/////                                         
3600300 090332395 4 // ///// ///// N///// E///// Z/////                                         
3000000 090332392 3 // ///// ///// N///// E///// Z/////                                         
3200070 090332    3 // ///// ///// N///// E///// Z/////                                         
3300000 090332447 3 // ///// ///// N///// E///// Z/////                                         
3320000 090332455 3 // ///// ///// N///// E///// Z/////                                         
3420070 090332391 3 // ///// ///// N///// E///// Z/////                                         
3420200 090332000 3 // ///// ///// N///// E///// Z/////                                         
3550000 090332439 3 // ///// ///// N///// E///// Z/////                                         
3570000 090332000 3 // ///// ///// N///// E///// Z/////                                         
4120970 090332464 3 // ///// ///// N///// E///// Z/////                                         
4210170 090332    3 // ///// ///// N///// E///// Z/////                                         
4400000 090332506 3 // ///// ///// N///// E///// Z/////                                         
4410100 090332444 3 // ///// ///// N///// E///// Z/////                                         
4421800 090332530 3 // ///// ///// N///// E///// Z/////                                         
2500200 ///////// 2 // ///// ///// N///// E///// Z/////                                         
3011170 090332416 2 // ///// ///// N///// E///// Z/////                                         
3100000 090332000 2 // ///// ///// N///// E///// Z/////                                         
3110000 090332466 2 // ///// ///// N///// E///// Z/////                                         
3210000 090332473 2 // ///// ///// N///// E///// Z/////                                         
3560170 090332    2 // ///// ///// N///// E///// Z/////                                         
3580000 090333031 2 // ///// ///// N///// E///// Z/////                                         
4110000 090332448 2 // ///// ///// N///// E///// Z/////                                         
4210300 090334000 2 // ///// ///// N///// E///// Z/////                                         
4220000 090332580 2 // ///// ///// N///// E///// Z/////                                         
2500000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
2510000 ///////// 1 // ///// ///// N///// E///// Z/////                                         
2521770 090333040 1 // ///// ///// N///// E///// Z/////                                         
3100071 090332000 1 // ///// ///// N///// E///// Z/////                                         
4200000 090333000 1 // ///// ///// N///// E///// Z/////                                         
4211600 090332517 1 // ///// ///// N///// E///// Z/////                                         
4400500 090332496 1 // ///// ///// N///// E///// Z/////                                         
4432800 090332258 1 // ///// ///// N///// E///// Z/////                                         
A1951010906325690 065 352151 194 1400754 385 57     40J   1211  3 95千葉県南部                1K
3500000 090633079 1 // ///// ///// N///// E///// Z/////                                         
A1951011002180641 037 351971 126 1400673 221 53     44J   1211  3 95千葉県南部                5K
3500000 100218174 1 // ///// ///// N///// E///// Z/////                                         
3550000 100218206 1 // ///// ///// N///// E///// Z/////                                         
3600300 100218000 1 // ///// ///// N///// E///// Z/////                                         
