station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
1460001,1,2009,06,05,12,31,09,00014
1460001,1,2010,01,15,03,47,08,00037
1460001,1,2010,06,28,06,03,11,00048
1460001,1,2010,09,13,14,48,08,00031
1460001,1,2010,10,14,22,59,07,00030
1460001,1,2011,03,09,11,47,11,00017
1460001,2,2011,03,11,14,49,19,00049
1460001,2,2011,03,11,15,10,17,00042
1460001,1,2011,03,11,15,28,14,00038
1460001,1,2011,03,11,20,38,05,00014
1460001,1,2011,04,07,23,34,10,00022
1460001,2,2011,06,23,06,51,16,00046
1460001,1,2011,09,17,04,27,10,00023
1460001,1,2011,11,24,19,26,07,00018
1460001,1,2012,03,14,18,10,08,00020
1460001,1,2012,05,24,00,02,13,00050
1460001,2,2012,08,25,23,16,15,00064
1460001,2,2012,12,07,17,20,17,00056
1460001,2,2013,02,02,23,18,16,00062
1460001,1,2013,10,26,02,12,05,00015
1460001,1,2013,11,28,02,46,05,00022
1460001,1,2014,07,08,18,05,08,00025
1460001,1,2014,08,10,12,43,09,00026
1460001,1,2014,10,11,11,36,07,00015
1460001,1,2014,11,03,11,28,06,00034
1460001,1,2015,06,08,15,01,05,00024
1460001,2,2016,01,14,12,25,23,00149
1460001,2,2016,06,16,14,21,17,00170
1460001,1,2016,09,26,14,14,06,00020
1460001,1,2017,09,10,17,45,10,00020
1460001,1,2018,01,24,19,51,14,00037
1460001,3,2018,09,06,03,08,33,00411
1460001,1,2018,09,06,03,17,05,00022
1460001,1,2018,09,06,03,20,11,00043
1460001,1,2018,09,06,06,11,13,00063
1460001,1,2018,09,09,22,55,09,00037
1460001,1,2018,09,14,06,54,07,00035
1460001,1,2018,09,17,02,51,07,00043
1460001,1,2018,09,30,17,54,10,00042
1460001,1,2018,10,01,11,22,06,00023
1460001,1,2018,10,05,08,59,05,00027
1460001,1,2018,10,09,02,45,07,00030
1460001,1,2018,12,30,04,09,07,00022
1460001,1,2019,01,26,17,24,05,00018
1460001,2,2019,02,21,21,22,21,00091
1460001,1,2019,04,28,02,25,07,00021
1460001,1,2019,08,29,08,47,06,00014
1460001,1,2020,04,12,22,12,05,00027
1460001,2,2020,12,21,02,24,15,00032
