station,intensity,year,month,day,hour,minute,intensity_equip,acceleration_max_comb
8000430,2,2003,03,13,03,04,20,00124
8000430,1,2003,03,29,07,11,07,00043
8000430,1,2004,06,20,18,17,09,00043
8000430,2,2006,02,27,18,10,16,00080
8000430,3,2007,04,21,04,38,27,00154
8000430,1,2007,05,25,05,54,11,00032
8000430,1,2007,06,20,15,20,11,00099
8000430,1,2007,08,01,00,08,12,00030
8000430,1,2007,08,07,09,02,14,00038
8000430,2,2007,08,09,00,20,19,00083
8000430,3,2007,10,17,19,58,27,00196
8000430,2,2007,10,27,19,41,15,00100
8000430,1,2007,12,19,11,15,07,00085
8000430,2,2007,12,22,07,05,15,00070
8000430,4,2008,07,08,16,42,37,00731
8000430,2,2008,08,09,20,54,15,00047
8000430,2,2008,12,11,14,35,18,00068
8000430,2,2009,03,27,04,20,22,00128
8000430,1,2009,08,20,13,49,12,00059
8000430,1,2009,08,21,20,35,13,00140
8000430,1,2009,09,02,18,30,05,00032
8000430,2,2009,09,29,04,23,16,00039
8000430,4,2010,02,27,05,31,36,00494
8000430,1,2010,02,28,19,32,09,00033
8000430,1,2010,03,05,17,01,12,00051
8000430,2,2010,05,26,17,53,18,00085
8000430,1,2010,06,10,18,40,07,00041
8000430,2,2010,07,12,17,16,24,00185
8000430,1,2010,11,07,04,34,10,00075
8000430,2,2011,05,06,08,21,15,00036
8000430,3,2011,07,21,04,18,26,00230
8000430,1,2011,07,25,06,29,13,00063
8000430,1,2011,07,25,20,36,07,00033
8000430,1,2011,07,29,16,48,06,00031
8000430,2,2011,09,30,03,27,23,00226
8000430,2,2011,11,08,10,37,16,00115
8000430,4,2011,11,08,11,59,35,00477
8000430,2,2012,05,21,12,19,19,00147
8000430,1,2013,01,01,18,19,11,00042
8000430,2,2013,01,28,05,57,19,00076
8000430,2,2013,03,06,05,33,19,00086
8000430,2,2013,06,13,22,25,20,00083
8000430,2,2013,12,19,22,56,22,00175
8000430,1,2014,01,28,20,49,11,00071
8000430,3,2014,03,03,05,11,31,00375
8000430,2,2014,03,03,11,27,22,00117
8000430,2,2014,10,15,07,52,17,00105
8000430,1,2014,10,22,05,56,09,00044
8000430,3,2014,10,22,09,15,25,00141
8000430,2,2015,01,14,10,15,15,00069
8000430,3,2015,03,16,23,24,26,00228
8000430,1,2015,03,31,05,07,12,00052
8000430,2,2015,05,22,14,44,16,00078
8000430,1,2015,07,12,03,40,14,00046
8000430,2,2015,08,07,01,01,16,00094
8000430,1,2015,10,01,22,42,12,00072
8000430,2,2015,10,04,00,51,21,00137
8000430,1,2015,11,03,01,43,10,00051
8000430,1,2015,12,14,08,20,06,00038
8000430,2,2016,01,09,23,13,15,00033
8000430,1,2016,02,12,21,59,06,00041
8000430,1,2016,03,19,08,28,13,00028
8000430,2,2016,05,03,22,43,21,00158
8000430,1,2016,05,19,20,50,09,00034
8000430,2,2016,05,27,12,45,22,00092
8000430,1,2016,06,15,00,03,10,00028
8000430,2,2016,07,26,00,12,19,00087
8000430,1,2016,08,14,11,46,08,00032
8000430,1,2016,09,18,19,22,05,00042
8000430,3,2016,09,26,14,20,28,00202
8000430,1,2016,10,09,03,28,14,00063
8000430,2,2017,01,13,21,28,17,00077
8000430,1,2017,03,16,15,49,14,00103
8000430,3,2017,03,25,01,43,30,00307
8000430,1,2017,06,11,11,16,08,00043
8000430,2,2017,07,26,19,33,22,00088
8000430,1,2017,08,08,14,50,10,00026
8000430,2,2017,08,16,21,52,20,00065
8000430,1,2017,08,21,02,00,11,00042
8000430,2,2017,09,05,15,56,15,00102
8000430,1,2017,09,05,18,51,10,00065
8000430,1,2017,11,23,05,30,10,00042
8000430,1,2017,11,24,03,03,11,00031
8000430,2,2018,03,06,21,19,21,00163
8000430,1,2018,03,12,19,21,14,00052
8000430,1,2018,05,25,19,07,12,00041
8000430,1,2018,06,22,08,31,05,00046
8000430,2,2018,09,15,09,09,16,00051
8000430,2,2018,09,16,01,25,15,00038
8000430,2,2018,09,21,00,18,16,00141
8000430,2,2019,01,24,21,15,18,00118
8000430,1,2019,04,08,13,13,10,00034
8000430,1,2019,04,28,00,30,09,00042
8000430,2,2019,07,13,09,59,16,00063
8000430,2,2019,07,22,06,13,16,00091
8000430,2,2019,07,22,06,16,15,00114
8000430,1,2019,07,22,06,37,08,00044
8000430,1,2019,07,28,18,06,09,00057
8000430,1,2019,11,19,02,38,10,00038
8000430,2,2019,12,18,08,35,19,00077
8000430,2,2020,01,16,18,36,16,00067
8000430,1,2020,04,08,14,56,11,00036
8000430,1,2020,04,15,16,19,14,00042
8000430,2,2020,04,17,06,23,16,00037
8000430,1,2020,04,20,17,12,09,00038
8000430,1,2020,05,06,01,39,07,00034
8000430,2,2020,05,23,04,33,20,00121
8000430,3,2020,06,14,00,52,28,00230
8000430,2,2020,09,08,11,58,22,00145
8000430,1,2020,09,23,16,10,07,00039
8000430,1,2020,11,15,07,58,12,00047
