station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
4433430,1,1998,07,01,02,23,36. ,09,00016
4433430,1,1998,08,12,15,13,37. ,05,00019
4433430,1,1998,08,16,03,31,41. ,09,00018
4433430,1,1998,08,22,03,56,14. ,07,00014
4433430,1,1998,08,29,08,47,25. ,10,00021
4433430,1,1998,11,07,15,49,25. ,11,00195
4433430,1,1998,11,09,09,12,35. ,11,00037
4433430,2,1999,03,16,16,43,31. ,17,00045
4433430,2,1999,03,28,01,36,52. ,20,00055
4433430,2,1999,05,07,21,48,48. ,17,00058
4433430,2,1999,08,21,05,33,54. ,19,00058
4433430,1,1999,11,07,03,35,06. ,09,00020
4433430,2,1999,11,29,21,34,27. ,20,00107
4433430,1,2000,02,11,20,57,24. ,05,00008
4433430,1,2000,03,29,15,56,30. ,09,00027
4433430,1,2000,06,03,17,56,08. ,05,00009
4433430,2,2000,06,07,06,17,53. ,16,00034
4433430,1,2000,07,20,06,56,18. ,08,00039
4433430,1,2000,07,21,03,40,37. ,10,00016
4433430,1,2000,07,24,06,53,19. ,06,00010
4433430,1,2000,07,26,03,37,16. ,07,00013
4433430,1,2000,07,30,09,18,34. ,05,00010
4433430,2,2000,07,30,21,26,13. ,19,00046
4433430,1,2000,07,30,21,49,28. ,07,00013
4433430,1,2000,08,18,10,52,50. ,09,00015
4433430,1,2000,08,20,16,24,37. ,05,00011
4433430,2,2000,09,11,07,50,04. ,19,00044
4433430,2,2000,10,06,13,31,57. ,17,00035
4433430,3,2000,10,31,01,43,25. ,25,00106
4433430,2,2001,01,06,11,48,40. ,17,00058
4433430,3,2001,02,23,07,23,54. ,32,00979
4433430,3,2001,04,03,23,57,22. ,33,00336
4433430,1,2001,04,04,00,04,49. ,12,00062
4433430,1,2001,05,31,01,52,19. ,05,00027
4433430,2,2001,06,01,00,42,02. ,24,00176
4433430,1,2001,06,01,11,16,58. ,13,00044
4433430,2,2001,06,03,11,33,59. ,17,00068
4433430,1,2001,06,03,21,01,24. ,05,00022
4433430,1,2001,08,25,22,22,21. ,07,00014
4433430,1,2001,09,27,18,15,06. ,13,00062
4433430,1,2001,12,08,04,08,28. ,06,00011
4433430,1,2001,12,09,13,07,14. ,06,00011
4433430,1,2002,04,11,23,16,27. ,11,00073
4433430,1,2002,05,12,18,17,55. ,10,00058
4433430,1,2002,09,22,09,36,44. ,08,00043
4433430,1,2003,01,19,03,31,26. ,05,00013
4433430,1,2003,01,19,04,51,00. ,12,00025
4433430,1,2003,03,04,23,43,45. ,08,00070
4433430,1,2003,05,18,03,24,00. ,11,00025
4433430,1,2003,05,26,18,27,04. ,10,00015
4433430,1,2003,06,05,02,06,20. ,14,00176
4433430,1,2003,07,09,02,14,48. ,06,00021
4433430,1,2003,09,20,12,56,20. ,05,00009
4433430,1,2003,10,05,00,29,56. ,05,00019
4433430,2,2004,01,06,14,51,19. ,16,00039
4433430,1,2004,07,27,00,55,08. ,09,00029
4433430,3,2004,09,05,19,07,16. ,25,00142
4433430,3,2004,09,05,23,57,34. ,28,00175
4433430,2,2004,09,07,08,29,38. ,19,00071
4433430,1,2004,09,08,03,36,40. ,11,00028
4433430,1,2004,09,08,23,58,44. ,14,00033
4433430,2,2004,10,05,08,34,08. ,16,00038
4433430,1,2004,10,06,23,41,24. ,07,00012
4433430,2,2004,10,23,17,56,30. ,15,00029
4433430,1,2004,10,23,19,46,53. ,06,00010
4433430,1,2004,10,27,10,41,43. ,09,00015
4433430,2,2004,11,09,00,07,25. ,15,00047
4433430,1,2005,01,09,18,59,16. ,10,00021
4433430,1,2005,06,01,05,34,02. ,05,00035
4433430,1,2005,06,20,14,04,53. ,06,00015
4433430,1,2005,07,23,16,35,40. ,10,00014
4433430,2,2005,08,16,11,48,06. ,18,00036
4433430,1,2005,10,19,20,45,53. ,07,00011
4433430,1,2005,12,24,11,02,22. ,10,00053
4433430,1,2006,01,09,14,48,57. ,07,00044
4433430,1,2006,03,16,06,24,46. ,08,00027
4433430,2,2006,04,21,02,51,20. ,19,00049
4433430,1,2006,04,21,03,21,02. ,07,00011
4433430,1,2006,05,02,18,25,14. ,08,00012
4433430,1,2006,06,12,05,03,57. ,05,00009
4433430,1,2006,07,16,16,39,59. ,07,00024
4433430,1,2006,12,14,21,55,47. ,07,00028
4433430,1,2006,12,19,18,33,05. ,10,00033
4433430,1,2007,01,16,03,18,15. ,06,00009
4433430,2,2007,03,25,09,42,28. ,22,00059
4433430,2,2007,04,15,12,19,27. ,18,00059
4433430,1,2007,04,15,18,34,55. ,10,00024
4433430,1,2007,06,01,11,42,24. ,08,00045
4433430,2,2007,07,16,10,13,45. ,19,00046
4433430,1,2007,07,16,17,24,32. ,12,00025
4433430,1,2007,07,20,02,33,07. ,05,00032
4433430,1,2007,08,31,10,50,28. ,13,00266
4433430,1,2007,10,01,02,21,11. ,09,00019
4433430,1,2008,01,27,10,32,42. ,07,00038
4433430,1,2008,04,20,01,00,18. ,13,00096
4433430,1,2008,05,08,01,47,07. ,09,00014
4433430,2,2008,06,13,11,21,58. ,16,00047
4433430,1,2008,07,19,11,41,38. ,07,00011
4433430,1,2009,02,18,06,47,16. ,14,00033
4433430,2,2009,05,25,20,26,26. ,21,00148
4433430,1,2009,07,27,09,44,23. ,10,00062
4433430,2,2009,08,09,19,56,29. ,15,00031
4433430,4,2009,08,11,05,07,04. ,37,00509
4433430,1,2009,08,11,06,27,16. ,05,00014
4433430,1,2009,08,13,18,11,10. ,11,00032
4433430,1,2009,08,13,18,13,01. ,05,00015
4433430,1,2009,12,10,05,55,30. ,05,00026
4433430,1,2009,12,17,23,46,03. ,07,00019
4433430,2,2010,01,10,01,44,55. ,18,00091
4433430,2,2010,07,21,06,20,12. ,18,00046
4433430,1,2010,08,26,05,54,42. ,07,00042
4433430,1,2010,09,10,09,35,06. ,08,00046
4433430,1,2010,11,02,04,01,32. ,14,00073
4433430,1,2010,12,28,22,07,47. ,08,00042
4433430,1,2011,02,27,05,38,46. ,12,00032
4433430,3,2011,03,11,14,50,10. ,29,00159
4433430,1,2011,03,11,14,53,31. ,11,00019
4433430,2,2011,03,11,15,16,52. ,18,00037
4433430,1,2011,03,11,15,28,57. ,08,00013
4433430,1,2011,03,12,04,00,31. ,13,00031
4433430,1,2011,03,12,04,33,11. ,08,00013
4433430,3,2011,03,15,22,32,09. ,32,00225
4433430,1,2011,03,15,22,41,11. ,06,00014
4433430,1,2011,03,19,18,58,25. ,07,00011
4433430,1,2011,04,07,23,35,00. ,11,00020
4433430,2,2011,04,11,17,17,42. ,15,00027
4433430,1,2011,04,12,14,09,35. ,07,00012
4433430,1,2011,04,16,11,20,47. ,09,00014
4433430,1,2011,06,30,08,17,00. ,11,00020
4433430,1,2011,07,05,19,19,26. ,06,00011
4433430,1,2011,07,10,05,57,49. ,08,00025
4433430,1,2011,07,15,21,01,53. ,06,00010
4433430,1,2011,07,31,03,55,00. ,08,00014
4433430,3,2011,08,01,23,57,51. ,25,00148
4433430,1,2011,08,12,04,37,57. ,13,00041
