station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
5702938,1,2015,10,22,23,16,53. ,11,00083
5702938,1,2016,01,21,07,14,13. ,14,00070
5702938,1,2016,04,14,21,28,10. ,07,00013
5702938,2,2016,04,16,01,27,00. ,20,00057
5702938,1,2016,04,16,01,47,28. ,07,00014
5702938,1,2016,06,20,09,08,39. ,11,00054
5702938,3,2016,10,21,14,07,38. ,34,00366
5702938,1,2016,10,21,14,53,37. ,07,00020
5702938,1,2016,10,21,18,00,13. ,06,00032
5702938,1,2017,05,10,05,18,48. ,07,00048
5702938,1,2018,02,06,08,33,41. ,05,00050
5702938,A,2018,04,09,01,32,37. ,45,02124
5702938,3,2018,04,09,01,43,59. ,25,00244
5702938,2,2018,04,09,01,56,52. ,20,00132
5702938,2,2018,04,09,02,03,56. ,17,00083
5702938,2,2018,04,09,02,11,01. ,24,00157
5702938,1,2018,04,09,02,30,38. ,12,00046
5702938,1,2018,04,09,03,46,36. ,08,00044
5702938,1,2018,04,09,04,40,04. ,11,00068
5702938,2,2018,04,09,05,05,49. ,15,00056
5702938,1,2018,04,09,06,38,58. ,14,00072
5702938,1,2018,04,13,10,59,19. ,12,00054
5702938,2,2018,04,23,01,01,56. ,21,00211
5702938,1,2018,04,28,03,42,46. ,05,00035
5702938,2,2018,06,18,07,59,18. ,19,00067
5702938,2,2018,06,26,17,00,17. ,21,00175
5702938,1,2018,09,03,06,48,34. ,08,00026
5702938,1,2019,03,13,13,49,51. ,06,00018
5702938,1,2019,11,26,15,09,51. ,09,00025
5702938,1,2020,03,18,09,44,39. ,10,00079
