station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
4010830,1,1999,02,12,03,17,07. ,05,00033
4010830,3,1999,03,16,16,43,43. ,29,00238
4010830,2,1999,08,21,05,33,57. ,24,00101
4010830,3,1999,11,07,03,34,13. ,29,00262
4010830,1,2000,02,27,00,03,40. ,06,00046
4010830,1,2000,04,15,02,42,07. ,09,00018
4010830,1,2000,05,16,04,09,48. ,07,00028
4010830,2,2000,06,05,09,54,48. ,20,00165
4010830,3,2000,06,07,06,17,10. ,30,00186
4010830,1,2000,07,15,10,32,03. ,14,00019
4010830,2,2000,10,06,13,31,04. ,23,00104
4010830,2,2000,10,31,01,43,19. ,22,00079
4010830,2,2001,01,06,11,48,33. ,18,00081
4010830,2,2001,01,12,08,00,43. ,22,00078
4010830,2,2001,02,23,07,24,38. ,20,00064
4010830,2,2001,03,24,15,29,09. ,15,00029
4010830,1,2001,04,03,23,58,02. ,14,00028
4010830,2,2001,04,16,19,05,28. ,22,00211
4010830,1,2001,08,25,22,21,40. ,10,00037
4010830,1,2001,09,02,17,34,43. ,10,00079
4010830,2,2001,12,28,03,28,06. ,22,00077
4010830,1,2002,09,04,18,06,29. ,13,00052
4010830,1,2002,11,19,18,36,29. ,07,00028
4010830,2,2003,03,13,21,04,59. ,23,00159
4010830,1,2003,09,11,00,30,10. ,12,00056
4010830,1,2003,10,05,00,29,55. ,12,00036
4010830,1,2004,01,06,14,51,38. ,11,00024
4010830,3,2004,09,05,19,07,44. ,28,00123
4010830,4,2004,09,05,23,59,09. ,35,00261
4010830,3,2004,09,07,08,30,25. ,26,00098
4010830,1,2004,09,08,03,37,21. ,14,00029
4010830,2,2004,09,08,23,59,26. ,19,00049
4010830,2,2005,03,20,10,56,31. ,16,00021
4010830,2,2005,08,16,11,49,12. ,16,00023
4010830,1,2006,01,15,19,54,30. ,07,00028
4010830,2,2006,02,16,23,11,01. ,16,00109
4010830,1,2006,02,18,16,21,26. ,12,00055
4010830,1,2006,12,17,08,22,50. ,07,00082
4010830,2,2007,01,22,02,16,22. ,20,00165
4010830,3,2007,03,25,09,42,33. ,30,00188
4010830,1,2007,03,26,07,17,34. ,09,00017
4010830,3,2007,04,15,12,19,46. ,26,00116
4010830,1,2007,07,16,10,15,01. ,14,00023
4010830,1,2007,08,31,23,37,11. ,14,00074
4010830,2,2008,08,08,04,35,20. ,23,00209
4010830,2,2008,08,30,18,28,34. ,23,00193
4010830,1,2008,09,03,15,41,02. ,10,00059
4010830,1,2008,09,07,07,53,02. ,10,00098
4010830,1,2008,10,01,09,25,16. ,11,00039
4010830,1,2008,11,03,11,35,39. ,12,00086
4010830,3,2009,02,18,06,47,15. ,25,00189
4010830,1,2009,03,28,19,41,08. ,07,00058
4010830,3,2009,08,11,05,07,56. ,28,00114
4010830,1,2009,11,22,23,49,26. ,13,00209
4010830,2,2009,11,22,23,52,32. ,18,00174
