station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
7110630,1,2002,10,13,19,07,15. ,05,00019
7110630,1,2002,11,04,13,36,53. ,08,00017
7110630,1,2004,09,06,10,03,53. ,13,00095
7110630,1,2004,11,04,03,13,49. ,07,00035
7110630,1,2005,01,12,14,05,46. ,12,00087
7110630,A,2005,03,20,10,53,52. ,46,01995
7110630,1,2005,03,20,11,04,00. ,06,00033
7110630,1,2005,03,20,11,40,21. ,09,00040
7110630,1,2005,03,20,11,50,22. ,07,00034
7110630,1,2005,03,20,19,52,27. ,07,00029
7110630,1,2005,03,20,20,08,43. ,06,00039
7110630,1,2005,03,20,20,38,34. ,09,00033
7110630,1,2005,03,21,06,17,18. ,14,00076
7110630,1,2005,03,21,23,59,41. ,12,00044
7110630,2,2005,03,22,15,55,46. ,17,00099
7110630,1,2005,03,24,23,39,02. ,05,00026
7110630,1,2005,03,25,21,03,43. ,07,00031
7110630,2,2005,04,01,21,52,28. ,17,00076
7110630,1,2005,04,10,20,34,54. ,13,00037
7110630,4,2005,04,20,06,11,37. ,38,01033
7110630,2,2005,04,20,06,23,05. ,22,00200
7110630,2,2005,04,20,06,45,08. ,15,00067
7110630,3,2005,04,20,09,09,52. ,26,00310
7110630,1,2005,04,28,03,43,33. ,08,00035
7110630,3,2005,05,02,01,24,07. ,30,00387
7110630,1,2005,05,31,11,05,45. ,06,00009
7110630,1,2005,06,03,04,17,26. ,09,00027
7110630,1,2005,07,05,05,10,21. ,07,00033
7110630,1,2005,09,12,20,19,08. ,06,00023
7110630,1,2005,12,09,02,16,08. ,08,00043
7110630,2,2006,06,12,05,01,51. ,22,00074
7110630,2,2006,07,11,03,09,31. ,15,00105
7110630,2,2006,09,26,07,04,21. ,17,00056
7110630,1,2007,06,06,23,43,20. ,05,00022
7110630,1,2008,03,31,03,45,43. ,08,00048
7110630,1,2008,09,03,23,32,25. ,06,00028
7110630,2,2009,06,25,23,04,08. ,15,00060
7110630,1,2009,08,17,20,40,29. ,11,00072
7110630,1,2011,01,03,08,22,43. ,05,00030
7110630,3,2014,03,14,02,07,10. ,25,00133
7110630,1,2014,11,17,19,38,20. ,09,00053
7110630,1,2015,05,27,16,11,35. ,05,00030
7110630,1,2015,05,30,20,27,32. ,13,00021
7110630,1,2015,07,13,02,52,28. ,14,00043
7110630,1,2015,11,14,05,53,24. ,11,00019
7110630,3,2016,04,14,21,26,56. ,29,00308
7110630,1,2016,04,14,21,43,03. ,05,00019
7110630,2,2016,04,14,22,07,57. ,17,00094
7110630,1,2016,04,14,22,22,56. ,13,00045
7110630,1,2016,04,14,22,39,06. ,10,00035
7110630,1,2016,04,14,23,30,33. ,05,00019
7110630,1,2016,04,14,23,44,03. ,14,00058
7110630,2,2016,04,15,00,04,10. ,21,00106
7110630,1,2016,04,15,00,06,59. ,14,00039
7110630,1,2016,04,15,01,53,39. ,11,00026
7110630,1,2016,04,15,05,11,14. ,07,00021
7110630,4,2016,04,16,01,25,27. ,38,00683
7110630,1,2016,04,16,01,27,31. ,10,00024
7110630,1,2016,04,16,01,28,39. ,05,00021
7110630,2,2016,04,16,01,30,50. ,24,00160
7110630,1,2016,04,16,01,35,24. ,09,00039
7110630,2,2016,04,16,01,44,32. ,15,00061
7110630,3,2016,04,16,01,46,16. ,26,00162
7110630,2,2016,04,16,03,03,30. ,21,00114
7110630,2,2016,04,16,03,56,11. ,22,00162
7110630,1,2016,04,16,07,12,05. ,05,00024
7110630,1,2016,04,16,08,21,19. ,05,00020
7110630,2,2016,04,16,09,48,53. ,18,00093
7110630,1,2016,04,16,11,03,27. ,08,00035
7110630,2,2016,04,16,16,02,24. ,15,00050
7110630,2,2016,04,18,20,42,18. ,17,00105
7110630,1,2016,04,19,17,52,57. ,09,00028
7110630,1,2016,04,19,20,47,45. ,08,00018
7110630,1,2016,04,25,00,44,47. ,07,00023
7110630,1,2016,04,28,15,31,28. ,05,00022
7110630,1,2016,05,05,10,31,48. ,11,00039
7110630,2,2016,05,05,10,40,43. ,15,00070
7110630,1,2016,06,18,20,47,34. ,07,00017
7110630,1,2016,08,15,13,37,21. ,05,00019
7110630,1,2016,08,31,19,46,39. ,12,00047
7110630,2,2016,09,01,06,34,25. ,15,00060
7110630,1,2016,10,21,14,08,58. ,14,00025
7110630,1,2016,11,06,20,17,58. ,14,00090
7110630,1,2016,11,18,10,19,15. ,13,00062
7110630,1,2018,04,09,01,33,38. ,10,00034
7110630,1,2018,07,09,03,53,26. ,14,00051
7110630,1,2018,09,03,06,48,17. ,10,00053
7110630,1,2019,01,03,18,10,56. ,12,00052
7110630,1,2020,03,03,08,16,34. ,10,00061
