station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
3720337,1,2011,02,10,22,04,05. ,05,00012
3720337,2,2011,03,09,11,46,10. ,20,00056
3720337,1,2011,03,10,06,25,20. ,09,00013
3720337,4,2011,03,11,14,49,00. ,35,00307
3720337,2,2011,03,11,14,53,00. ,19,00056
3720337,1,2011,03,11,14,55,00. ,14,00039
3720337,1,2011,03,11,14,58,00. ,06,00015
3720337,1,2011,03,11,14,59,00. ,14,00032
3720337,1,2011,03,11,15,05,00. ,08,00051
3720337,1,2011,03,11,15,06,00. ,05,00016
3720337,2,2011,03,11,15,07,00. ,16,00035
3720337,1,2011,03,11,15,09,00. ,13,00026
3720337,2,2011,03,11,15,10,00. ,24,00081
3720337,2,2011,03,11,15,14,00. ,18,00055
3720337,2,2011,03,11,15,17,00. ,20,00058
3720337,1,2011,03,11,15,20,00. ,14,00025
3720337,1,2011,03,11,15,21,00. ,08,00011
3720337,2,2011,03,11,15,24,09. ,15,00031
3720337,2,2011,03,11,15,28,00. ,19,00047
3720337,1,2011,03,11,15,51,00. ,06,00013
3720337,1,2011,03,11,16,15,48. ,14,00032
3720337,1,2011,03,11,16,18,40. ,06,00019
3720337,1,2011,03,11,16,27,23. ,05,00016
3720337,2,2011,03,11,16,29,20. ,19,00050
3720337,2,2011,03,11,16,30,20. ,20,00052
3720337,1,2011,03,11,17,06,10. ,08,00014
3720337,2,2011,03,11,17,13,50. ,15,00026
3720337,1,2011,03,11,17,20,20. ,14,00026
3720337,2,2011,03,11,17,31,41. ,15,00043
3720337,2,2011,03,11,17,41,18. ,20,00071
3720337,2,2011,03,11,18,16,40. ,19,00124
3720337,1,2011,03,11,19,22,15. ,05,00015
3720337,1,2011,03,11,20,31,23. ,13,00051
3720337,2,2011,03,11,20,37,25. ,18,00043
3720337,1,2011,03,11,21,14,10. ,08,00018
3720337,1,2011,03,11,21,16,10. ,08,00017
3720337,1,2011,03,12,00,21,40. ,09,00011
3720337,1,2011,03,12,02,31,42. ,08,00025
3720337,3,2011,03,12,03,59,47. ,28,00160
3720337,1,2011,03,12,04,03,40. ,08,00017
3720337,1,2011,03,12,04,04,40. ,14,00023
3720337,2,2011,03,12,04,32,41. ,17,00060
3720337,2,2011,03,12,04,47,22. ,22,00121
3720337,1,2011,03,12,10,48,34. ,07,00021
3720337,1,2011,03,12,19,54,39. ,12,00027
3720337,1,2011,03,12,22,16,18. ,12,00024
3720337,1,2011,03,12,23,44,23. ,13,00023
3720337,1,2011,03,13,07,13,47. ,09,00017
3720337,1,2011,03,13,08,25,40. ,14,00032
3720337,1,2011,03,14,10,03,50. ,09,00017
3720337,1,2011,03,14,15,13,26. ,10,00056
3720337,1,2011,03,15,22,28,57. ,11,00027
3720337,1,2011,03,16,04,02,34. ,08,00022
3720337,1,2011,03,16,12,53,37. ,09,00013
3720337,1,2011,03,17,21,56,01. ,12,00026
3720337,2,2011,03,19,18,57,26. ,18,00046
3720337,1,2011,03,20,10,31,23. ,12,00033
3720337,1,2011,03,22,18,20,01. ,12,00029
3720337,1,2011,03,23,07,13,04. ,10,00028
3720337,1,2011,03,23,07,35,44. ,08,00023
