station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
2001430,1,1999,03,19,02,56,37. ,13,00029
2001430,1,1999,04,08,22,12,35. ,10,00017
2001430,2,1999,05,13,03,00,48. ,20,00074
2001430,2,1999,10,03,06,09,47. ,15,00025
2001430,1,1999,10,03,18,24,28. ,09,00115
2001430,1,1999,11,15,10,36,07. ,08,00018
2001430,3,2000,01,28,23,23,14. ,25,00071
2001430,1,2000,03,28,20,05,35. ,05,00008
2001430,1,2000,04,12,00,09,20. ,09,00029
2001430,1,2000,12,22,19,15,44. ,14,00030
2001430,1,2001,04,03,04,54,55. ,11,00022
2001430,1,2001,04,27,02,50,59. ,09,00016
2001430,3,2001,12,02,22,02,25. ,27,00100
2001430,1,2002,02,14,10,13,08. ,10,00022
2001430,1,2002,02,21,04,51,30. ,09,00231
2001430,2,2002,04,04,08,42,58. ,17,00046
2001430,1,2002,06,29,02,21,38. ,10,00016
2001430,1,2002,07,30,01,19,49. ,07,00018
2001430,1,2002,08,12,06,56,23. ,07,00013
2001430,1,2002,10,12,20,01,53. ,06,00007
2001430,2,2002,10,14,23,13,12. ,20,00060
2001430,1,2002,10,25,05,01,13. ,06,00023
2001430,2,2002,11,03,12,38,36. ,15,00029
2001430,1,2002,11,17,13,57,32. ,13,00038
2001430,1,2002,12,01,18,58,31. ,09,00018
2001430,1,2003,02,19,14,03,24. ,12,00019
2001430,1,2003,03,03,07,48,29. ,10,00021
2001430,1,2003,04,17,03,00,38. ,12,00022
2001430,3,2003,05,26,18,25,14. ,30,00140
2001430,2,2003,07,26,07,14,38. ,15,00026
2001430,1,2003,07,27,15,28,32. ,12,00016
2001430,4,2003,09,26,04,52,10. ,35,00272
2001430,3,2003,09,26,06,08,57. ,33,00215
2001430,1,2003,09,29,11,38,35. ,12,00020
2001430,1,2003,10,11,09,10,25. ,08,00024
2001430,2,2003,10,31,10,08,16. ,21,00041
2001430,2,2004,08,10,15,14,20. ,16,00031
2001430,1,2004,10,23,17,58,26. ,09,00019
2001430,1,2004,11,06,04,23,36. ,13,00049
2001430,1,2004,11,11,19,04,57. ,08,00011
2001430,3,2004,11,29,03,34,05. ,25,00073
2001430,2,2004,12,06,23,17,02. ,19,00038
2001430,1,2005,01,06,22,01,27. ,10,00023
2001430,2,2005,01,18,23,10,52. ,15,00032
2001430,2,2005,02,26,21,38,24. ,16,00031
2001430,3,2005,08,16,11,48,20. ,26,00085
2001430,1,2005,08,24,19,16,58. ,11,00022
2001430,1,2005,08,31,03,12,43. ,10,00019
2001430,2,2005,10,18,01,14,15. ,20,00084
2001430,2,2005,10,18,01,15,48. ,16,00063
2001430,2,2005,11,15,06,40,49. ,16,00030
2001430,2,2005,12,02,22,14,46. ,17,00032
2001430,1,2005,12,17,03,33,59. ,10,00015
2001430,1,2006,06,10,00,40,42. ,11,00180
2001430,1,2006,07,06,02,09,57. ,09,00014
2001430,2,2007,01,13,13,29,10. ,18,00042
2001430,1,2007,02,17,09,04,19. ,12,00017
2001430,1,2007,04,19,00,09,07. ,08,00012
2001430,1,2007,06,26,21,08,43. ,09,00025
2001430,1,2007,07,01,13,14,03. ,10,00017
2001430,1,2007,07,16,10,15,37. ,10,00014
2001430,1,2007,07,16,23,20,29. ,11,00015
2001430,1,2007,08,22,16,26,52. ,14,00024
2001430,2,2008,04,29,14,26,50. ,22,00075
2001430,2,2008,05,08,01,47,44. ,16,00025
2001430,3,2008,06,14,08,44,21. ,30,00178
2001430,2,2008,06,14,08,47,20. ,16,00034
2001430,1,2008,06,14,09,21,14. ,10,00016
2001430,2,2008,07,19,11,41,17. ,16,00032
2001430,3,2008,07,24,00,26,49. ,28,00125
2001430,1,2008,07,24,11,28,41. ,09,00028
2001430,2,2008,09,11,09,22,12. ,22,00060
2001430,2,2008,09,22,16,32,41. ,22,00055
2001430,1,2008,11,10,06,06,02. ,08,00107
2001430,1,2008,12,04,08,18,57. ,08,00012
2001430,1,2009,01,16,02,54,59. ,08,00013
2001430,2,2009,02,15,18,25,05. ,16,00028
2001430,2,2009,06,05,12,31,47. ,18,00034
2001430,1,2009,06,23,16,39,02. ,07,00012
2001430,2,2009,08,24,14,26,59. ,23,00073
2001430,1,2009,10,10,17,43,41. ,11,00025
2001430,1,2009,10,14,09,41,16. ,05,00087
2001430,1,2009,12,24,09,24,54. ,05,00009
2001430,1,2010,01,24,16,19,43. ,07,00022
2001430,1,2010,02,18,10,15,14. ,09,00044
2001430,2,2010,03,14,17,09,25. ,18,00039
2001430,1,2010,06,13,12,34,37. ,12,00019
2001430,1,2010,06,18,11,26,40. ,10,00014
2001430,1,2010,06,19,19,01,45. ,05,00011
2001430,1,2010,06,28,06,04,09. ,14,00030
2001430,2,2010,07,05,06,57,20. ,20,00040
2001430,1,2010,07,31,06,23,15. ,12,00183
2001430,2,2010,08,10,14,51,45. ,18,00033
2001430,1,2010,08,31,11,31,06. ,10,00022
2001430,2,2010,09,13,14,48,29. ,21,00074
2001430,1,2010,10,14,23,00,21. ,09,00014
2001430,1,2010,12,06,16,31,37. ,11,00019
