station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
3310740,3,2004,04,04,08,02,25. ,26,00124
3310740,2,2004,05,29,12,48,19. ,21,00050
3310740,3,2004,07,10,20,07,16. ,25,00130
3310740,2,2004,07,17,15,10,46. ,24,00099
3310740,2,2004,08,06,03,23,49. ,22,00108
3310740,2,2004,09,01,11,50,12. ,17,00041
3310740,2,2004,09,05,19,08,15. ,15,00031
3310740,2,2004,09,05,23,58,35. ,17,00035
3310740,2,2004,09,07,08,31,06. ,19,00041
3310740,4,2004,10,06,23,40,54. ,40,00594
3310740,2,2004,10,17,02,19,47. ,22,00063
3310740,2,2004,10,17,03,55,12. ,21,00057
3310740,4,2004,10,23,17,56,31. ,38,00419
3310740,2,2004,10,23,18,00,30. ,20,00057
3310740,3,2004,10,23,18,03,44. ,28,00139
3310740,3,2004,10,23,18,12,31. ,26,00120
3310740,4,2004,10,23,18,34,37. ,38,00353
3310740,2,2004,10,23,18,37,31. ,19,00050
3310740,2,2004,10,23,18,58,14. ,20,00059
3310740,2,2004,10,23,19,37,35. ,22,00067
3310740,2,2004,10,23,19,46,45. ,20,00065
3310740,2,2004,10,23,19,47,40. ,16,00031
3310740,2,2004,10,23,23,35,30. ,23,00107
3310740,2,2004,10,25,00,28,57. ,21,00067
3310740,2,2004,10,25,06,05,37. ,24,00077
3310740,3,2004,10,27,10,41,20. ,31,00158
3310740,2,2004,11,01,04,36,37. ,17,00038
3310740,2,2004,11,08,11,16,41. ,20,00063
3310740,2,2005,01,01,05,14,21. ,15,00038
3310740,2,2005,02,08,11,29,43. ,21,00086
3310740,4,2005,02,16,04,46,44. ,37,00672
3310740,2,2005,02,23,21,59,01. ,17,00077
3310740,2,2005,04,04,02,58,09. ,16,00039
3310740,4,2005,04,11,07,22,33. ,35,00321
3310740,2,2005,05,07,04,52,49. ,17,00049
3310740,2,2005,05,08,15,05,08. ,16,00065
3310740,2,2005,05,15,15,55,48. ,16,00045
3310740,2,2005,05,19,10,14,52. ,23,00071
