station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
3403531,1,2000,03,06,16,30,18. ,14,00114
3403531,2,2000,04,10,06,31,00. ,15,00081
3403531,2,2000,04,12,03,05,24. ,16,00066
3403531,1,2000,04,12,04,36,50. ,14,00073
3403531,1,2000,05,16,19,40,51. ,05,00039
3403531,4,2000,06,03,17,54,54. ,41,00962
3403531,1,2000,07,11,02,01,48. ,05,00050
3403531,1,2000,07,12,01,29,37. ,06,00062
3403531,1,2000,07,19,05,02,16. ,14,00084
3403531,2,2000,07,21,14,17,03. ,17,00037
3403531,2,2000,08,06,16,30,22. ,16,00047
3403531,1,2000,08,19,21,42,10. ,10,00026
3403531,2,2000,09,01,06,13,29. ,15,00086
3403531,1,2000,09,22,07,43,42. ,14,00088
3403531,1,2000,11,27,21,53,59. ,11,00045
3403531,2,2000,12,05,01,47,51. ,24,00116
3403531,1,2001,02,18,23,05,15. ,09,00056
3403531,2,2001,03,12,11,58,44. ,15,00060
3403531,1,2001,04,10,10,04,24. ,12,00050
3403531,2,2001,04,17,09,40,06. ,20,00103
3403531,3,2001,05,25,15,55,13. ,25,00236
3403531,1,2001,05,31,08,59,47. ,07,00037
3403531,1,2001,07,08,12,34,29. ,09,00043
3403531,1,2001,07,20,06,03,01. ,09,00045
3403531,1,2001,09,18,04,24,18. ,11,00040
3403531,1,2001,11,17,01,32,21. ,12,00055
3403531,1,2001,12,02,22,03,36. ,10,00036
3403531,2,2002,01,15,22,00,02. ,16,00055
3403531,1,2002,02,03,05,03,34. ,08,00050
3403531,2,2002,02,11,10,10,11. ,22,00097
3403531,2,2002,02,12,22,45,10. ,17,00075
3403531,2,2002,05,04,20,35,15. ,24,00381
3403531,1,2002,05,10,05,27,17. ,11,00090
3403531,1,2002,05,19,05,00,40. ,10,00029
3403531,2,2002,06,14,11,43,04. ,21,00132
3403531,3,2002,06,20,08,34,08. ,27,00218
3403531,1,2002,07,13,21,46,11. ,09,00043
3403531,2,2002,10,16,13,04,49. ,16,00085
3403531,2,2002,10,21,01,06,29. ,15,00064
3403531,1,2003,01,09,13,14,54. ,08,00032
3403531,1,2003,01,21,13,19,53. ,07,00033
3403531,1,2003,01,31,09,29,04. ,08,00043
3403531,1,2003,02,20,06,19,46. ,13,00050
3403531,1,2003,03,13,12,13,22. ,08,00041
3403531,1,2003,04,08,03,29,24. ,14,00030
3403531,1,2003,04,08,04,17,48. ,07,00040
3403531,1,2003,04,25,07,40,58. ,06,00030
3403531,1,2003,05,10,11,46,19. ,10,00033
3403531,2,2003,05,12,00,57,24. ,17,00065
3403531,1,2003,05,12,00,59,36. ,12,00044
3403531,3,2003,05,17,23,33,20. ,32,00512
3403531,2,2003,05,17,23,49,33. ,15,00060
3403531,2,2003,05,26,18,25,52. ,23,00101
3403531,1,2003,06,06,11,35,01. ,10,00031
3403531,2,2003,08,04,20,57,41. ,21,00134
3403531,1,2003,09,09,09,01,51. ,11,00045
3403531,3,2003,09,20,12,55,05. ,25,00142
3403531,2,2003,10,15,16,30,51. ,23,00127
3403531,2,2003,11,12,17,28,47. ,18,00064
3403531,2,2003,11,15,03,44,21. ,21,00120
3403531,2,2003,11,23,07,00,36. ,21,00122
3403531,1,2004,01,17,04,36,15. ,08,00054
3403531,2,2004,02,28,06,37,38. ,19,00222
3403531,1,2004,03,10,13,45,18. ,09,00035
3403531,2,2004,03,11,11,35,22. ,15,00097
3403531,1,2004,03,12,00,10,21. ,07,00103
3403531,2,2004,04,04,08,02,26. ,22,00127
3403531,1,2004,04,09,01,23,18. ,06,00083
3403531,1,2004,07,10,20,07,31. ,06,00034
3403531,2,2004,07,17,15,10,46. ,20,00113
3403531,1,2004,08,01,05,01,43. ,10,00036
3403531,1,2004,08,06,03,23,53. ,10,00034
3403531,1,2004,09,06,00,02,37. ,14,00045
3403531,3,2004,10,06,23,40,55. ,26,00149
3403531,2,2004,10,17,02,19,51. ,20,00073
3403531,2,2004,10,17,03,55,15. ,18,00049
3403531,2,2004,10,23,17,57,09. ,19,00055
3403531,1,2004,10,23,18,00,48. ,11,00026
3403531,2,2004,10,23,18,35,14. ,18,00045
3403531,1,2004,11,14,10,11,46. ,09,00091
3403531,1,2005,01,01,05,14,28. ,09,00041
3403531,1,2005,02,08,11,29,53. ,08,00031
3403531,2,2005,02,16,04,46,48. ,22,00164
3403531,1,2005,03,12,14,01,29. ,13,00130
3403531,4,2005,04,11,07,22,23. ,42,00842
3403531,1,2005,04,11,15,35,16. ,10,00033
3403531,1,2005,04,25,10,19,54. ,09,00067
3403531,2,2005,05,15,19,01,30. ,16,00063
3403531,2,2005,05,19,10,14,44. ,24,00115
3403531,2,2005,05,30,07,34,48. ,20,00108
3403531,4,2005,06,20,01,15,21. ,36,00586
3403531,1,2005,06,20,01,24,56. ,10,00049
3403531,1,2005,07,11,23,49,17. ,12,00047
3403531,1,2005,07,17,19,51,08. ,12,00100
3403531,2,2005,07,22,09,27,16. ,19,00091
3403531,3,2005,07,23,16,35,08. ,28,00176
3403531,1,2005,07,23,16,37,45. ,12,00036
3403531,1,2005,07,24,18,13,14. ,13,00064
3403531,1,2005,07,28,19,16,02. ,10,00045
3403531,2,2005,08,08,00,07,21. ,16,00052
3403531,3,2005,08,16,11,47,40. ,26,00100
3403531,1,2005,09,09,16,15,43. ,14,00055
3403531,1,2005,10,01,14,06,52. ,08,00055
3403531,2,2005,10,16,16,06,02. ,15,00061
3403531,3,2005,10,19,20,45,03. ,26,00212
3403531,1,2005,10,22,22,13,33. ,08,00032
3403531,1,2005,11,15,06,40,52. ,11,00034
3403531,1,2005,11,16,06,18,26. ,08,00039
3403531,1,2005,12,28,18,46,29. ,06,00047
3403531,1,2006,01,14,15,30,34. ,05,00033
3403531,1,2006,02,01,20,36,31. ,10,00025
3403531,2,2006,02,03,13,38,12. ,15,00048
3403531,1,2006,02,03,13,40,00. ,11,00027
3403531,1,2006,04,14,16,33,54. ,09,00074
3403531,1,2006,08,31,17,18,47. ,09,00025
3403531,1,2006,09,07,03,06,49. ,11,00028
3403531,2,2006,09,07,10,57,56. ,15,00050
3403531,2,2006,10,14,06,38,21. ,22,00097
3403531,3,2006,12,04,06,08,34. ,27,00286
3403531,2,2006,12,31,08,30,25. ,16,00074
3403531,1,2007,01,16,03,18,51. ,12,00033
3403531,1,2007,06,02,14,43,37. ,11,00069
3403531,2,2007,07,03,23,31,29. ,15,00065
3403531,3,2007,08,16,04,15,13. ,29,00397
3403531,1,2007,08,16,07,48,00. ,08,00031
3403531,2,2007,08,16,08,20,44. ,16,00079
3403531,1,2007,08,16,09,22,24. ,14,00066
3403531,1,2007,08,18,04,14,57. ,14,00079
3403531,1,2007,08,18,13,36,49. ,11,00041
3403531,2,2007,08,18,16,55,16. ,21,00173
3403531,2,2007,08,18,17,07,08. ,16,00118
3403531,1,2007,08,18,23,16,11. ,09,00068
3403531,2,2007,10,07,22,36,18. ,16,00056
3403531,1,2007,11,30,18,37,24. ,10,00043
3403531,1,2008,02,10,09,37,50. ,08,00027
3403531,2,2008,03,08,01,55,25. ,17,00110
3403531,1,2008,03,24,12,41,06. ,07,00022
3403531,1,2008,04,04,19,02,17. ,12,00048
3403531,2,2008,04,25,18,52,54. ,21,00120
3403531,2,2008,05,01,07,34,13. ,21,00318
3403531,2,2008,05,08,01,02,28. ,24,00112
3403531,2,2008,05,08,01,04,20. ,16,00039
3403531,2,2008,05,08,01,17,17. ,17,00042
3403531,3,2008,05,08,01,45,42. ,31,00241
3403531,2,2008,05,09,08,21,52. ,17,00032
3403531,2,2008,06,14,08,45,27. ,16,00038
3403531,1,2008,07,05,16,49,35. ,11,00062
3403531,2,2008,07,19,11,40,45. ,19,00049
3403531,2,2008,07,24,00,28,05. ,19,00086
3403531,1,2008,08,20,15,13,41. ,11,00064
3403531,2,2008,08,22,20,00,14. ,18,00165
3403531,1,2008,09,11,12,14,32. ,05,00024
3403531,1,2008,09,21,07,17,33. ,13,00047
3403531,1,2008,10,08,15,08,10. ,08,00038
3403531,1,2008,10,12,10,04,55. ,10,00057
3403531,1,2008,10,14,12,37,58. ,13,00081
3403531,1,2008,10,16,09,23,32. ,10,00082
3403531,1,2008,11,22,21,13,49. ,06,00049
3403531,1,2008,12,20,19,30,49. ,13,00024
3403531,1,2008,12,31,00,48,49. ,11,00035
3403531,2,2009,01,29,08,56,19. ,17,00140
3403531,1,2009,01,29,09,06,03. ,10,00053
3403531,1,2009,02,01,06,52,31. ,14,00056
3403531,1,2009,02,17,04,54,47. ,08,00030
3403531,1,2009,03,04,19,04,50. ,10,00034
3403531,1,2009,04,08,10,13,32. ,08,00056
3403531,1,2009,04,14,01,59,08. ,11,00036
3403531,2,2009,04,21,07,54,41. ,16,00107
3403531,1,2009,04,28,06,38,05. ,10,00037
3403531,2,2009,06,06,14,52,58. ,21,00087
3403531,1,2009,06,10,13,07,01. ,08,00021
3403531,3,2009,08,09,19,57,50. ,25,00155
3403531,1,2009,08,11,05,08,14. ,12,00024
3403531,1,2009,08,13,07,50,13. ,11,00033
3403531,1,2009,08,17,02,21,23. ,14,00064
3403531,1,2009,08,17,11,00,18. ,10,00040
3403531,2,2009,09,01,21,02,41. ,16,00056
3403531,1,2009,10,23,10,29,09. ,05,00023
3403531,1,2009,12,18,05,42,04. ,11,00041
3403531,1,2010,02,17,05,00,00. ,08,00040
3403531,1,2010,03,13,21,47,27. ,07,00029
3403531,2,2010,03,14,17,09,11. ,18,00056
