station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
4010030,2,1999,03,16,16,43,50. ,21,00089
4010030,2,1999,08,21,05,34,01. ,19,00056
4010030,3,1999,11,07,03,34,18. ,27,00336
4010030,1,1999,11,10,22,25,04. ,05,00036
4010030,3,2000,06,05,09,54,44. ,29,00537
4010030,3,2000,06,07,06,17,08. ,31,00244
4010030,1,2000,06,09,18,33,03. ,06,00084
4010030,1,2000,07,15,10,32,11. ,12,00015
4010030,2,2000,10,06,13,31,07. ,23,00085
4010030,3,2000,10,31,01,43,19. ,28,00144
4010030,2,2001,01,06,11,48,43. ,19,00075
4010030,2,2001,01,12,08,00,31. ,22,00071
4010030,2,2001,02,23,07,24,35. ,16,00036
4010030,2,2001,03,24,15,29,12. ,17,00038
4010030,1,2001,04,03,23,58,21. ,13,00023
4010030,2,2001,04,16,19,05,33. ,17,00112
4010030,1,2001,09,02,17,34,44. ,09,00049
4010030,1,2002,09,04,18,06,27. ,09,00046
4010030,1,2002,11,19,18,36,26. ,08,00048
4010030,2,2003,03,13,21,05,03. ,20,00413
4010030,1,2003,06,21,07,41,21. ,11,00196
4010030,3,2004,09,05,19,07,45. ,28,00161
4010030,3,2004,09,05,23,58,14. ,31,00230
4010030,2,2004,09,07,08,30,24. ,19,00058
4010030,1,2004,09,08,03,37,23. ,11,00020
4010030,1,2004,09,08,23,59,27. ,14,00033
4010030,2,2005,03,20,10,56,33. ,16,00024
4010030,2,2005,08,16,11,49,11. ,15,00024
4010030,2,2006,02,16,23,10,52. ,15,00406
4010030,1,2006,02,18,16,21,22. ,09,00116
4010030,2,2007,01,22,02,16,17. ,22,00231
4010030,3,2007,03,25,09,42,31. ,25,00111
4010030,2,2007,04,15,12,19,58. ,18,00066
4010030,1,2007,07,16,10,15,01. ,14,00023
4010030,1,2007,08,31,23,37,11. ,10,00048
4010030,1,2007,09,22,11,44,29. ,08,00038
4010030,1,2008,08,08,04,35,26. ,14,00069
4010030,1,2008,08,30,18,28,40. ,14,00064
4010030,1,2008,10,01,09,25,13. ,08,00041
4010030,3,2009,02,18,06,47,12. ,29,00284
4010030,3,2009,08,11,05,08,14. ,27,00108
4010030,1,2009,11,22,23,52,36. ,13,00089
4010030,2,2010,01,09,11,12,28. ,15,00221
4010030,2,2010,07,21,06,19,43. ,18,00067
4010030,1,2010,09,05,22,06,22. ,11,00195
4010030,1,2011,02,27,05,38,36. ,13,00025
4010030,2,2011,03,11,14,50,20. ,23,00062
4010030,1,2011,03,11,14,52,20. ,05,00009
4010030,2,2011,03,11,15,18,00. ,17,00028
4010030,1,2011,03,11,15,28,00. ,05,00009
4010030,2,2011,03,15,22,32,30. ,18,00035
4010030,1,2011,04,11,17,18,20. ,08,00011
4010030,2,2011,08,01,23,59,00. ,19,00038
4010030,1,2011,11,18,03,58,03. ,13,00051
4010030,2,2011,12,14,13,01,27. ,20,00098
4010030,1,2012,05,05,18,57,16. ,11,00036
4010030,1,2012,12,07,17,21,10. ,10,00014
4010030,2,2013,04,13,05,33,51. ,16,00033
4010030,1,2013,07,17,20,32,18. ,06,00027
4010030,1,2013,08,03,09,56,59. ,08,00015
4010030,1,2013,10,26,02,12,10. ,08,00010
4010030,2,2014,03,14,02,08,35. ,18,00060
4010030,1,2014,08,06,01,17,38. ,08,00035
4010030,1,2014,09,14,15,57,47. ,08,00080
4010030,1,2014,11,22,22,09,00. ,09,00013
4010030,1,2014,12,03,23,20,21. ,05,00019
4010030,1,2014,12,26,22,30,42. ,06,00031
4010030,2,2015,03,04,00,04,34. ,18,00081
4010030,1,2016,03,07,05,58,49. ,11,00151
4010030,2,2016,04,01,11,40,00. ,23,00062
4010030,2,2016,04,16,01,27,51. ,17,00038
4010030,3,2016,10,21,14,07,57. ,29,00187
4010030,1,2016,11,19,11,48,53. ,14,00036
4010030,1,2017,05,27,22,50,15. ,14,00052
4010030,2,2017,06,25,07,02,41. ,15,00034
4010030,1,2017,07,27,00,46,54. ,05,00056
4010030,1,2018,04,09,01,34,00. ,08,00015
4010030,1,2018,04,14,15,14,06. ,05,00014
4010030,3,2018,06,18,07,58,51. ,28,00186
4010030,1,2018,10,07,10,15,01. ,12,00028
4010030,1,2018,10,27,20,52,28. ,06,00016
4010030,1,2018,11,02,16,54,53. ,10,00027
4010030,1,2018,11,05,08,20,13. ,06,00018
4010030,1,2019,03,09,01,08,15. ,13,00059
4010030,2,2019,03,13,13,49,46. ,18,00052
4010030,1,2020,03,13,02,19,39. ,10,00018
4010030,1,2020,06,17,15,03,19. ,05,00012
4010030,1,2020,09,02,02,50,31. ,08,00021
4010030,1,2020,09,04,09,11,04. ,11,00029
4010030,1,2020,09,27,13,14,29. ,08,00021
4010030,1,2020,10,19,03,28,12. ,08,00030
