station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
2311430,1,1997,12,23,01,33,17. ,06,00010
2311430,1,1998,05,14,19,55,29. ,06,00009
2311430,2,1998,05,15,03,57,54. ,17,00029
2311430,1,1998,05,31,03,19,51. ,14,00022
2311430,2,1998,09,03,16,58,40. ,18,00061
2311430,1,1998,09,15,16,24,45. ,08,00019
2311430,1,1998,10,14,05,42,50. ,11,00016
2311430,1,1998,11,24,04,49,08. ,07,00013
2311430,1,1999,01,22,07,03,51. ,07,00013
2311430,4,1999,02,26,14,18,23. ,40,02051
2311430,1,1999,02,28,08,58,09. ,10,00089
2311430,2,1999,02,28,10,37,00. ,23,00322
2311430,3,1999,03,08,17,46,39. ,28,00402
2311430,1,1999,03,11,20,06,46. ,07,00025
2311430,1,1999,10,03,06,10,03. ,09,00014
2311430,2,1999,11,15,10,35,35. ,16,00029
2311430,1,2000,01,10,17,34,01. ,05,00021
2311430,1,2000,01,28,23,23,48. ,14,00024
2311430,1,2000,03,20,06,27,04. ,07,00011
2311430,1,2000,07,21,03,40,32. ,14,00025
2311430,1,2000,08,06,16,32,00. ,11,00016
2311430,1,2000,08,27,16,54,53. ,11,00052
2311430,1,2000,10,03,13,14,56. ,14,00022
2311430,1,2000,12,22,19,16,26. ,07,00013
2311430,1,2001,02,25,06,55,18. ,13,00021
2311430,1,2001,04,03,04,55,38. ,07,00015
2311430,2,2001,08,14,05,12,44. ,18,00034
2311430,1,2001,10,02,17,21,19. ,05,00010
2311430,3,2001,12,02,22,02,19. ,30,00145
2311430,1,2002,01,27,16,10,14. ,12,00030
2311430,1,2002,02,12,22,46,10. ,06,00010
2311430,1,2002,05,12,10,29,58. ,14,00035
2311430,1,2002,06,29,02,22,12. ,06,00009
2311430,1,2002,07,24,05,06,56. ,10,00014
2311430,1,2002,10,12,20,00,56. ,11,00015
2311430,1,2002,10,14,23,14,07. ,09,00017
2311430,1,2002,10,25,05,00,55. ,12,00072
2311430,2,2002,11,03,12,38,17. ,20,00054
2311430,1,2002,11,17,13,58,02. ,09,00011
2311430,1,2003,02,19,14,03,51. ,09,00014
2311430,2,2003,03,03,07,47,44. ,15,00033
2311430,1,2003,04,17,03,01,13. ,09,00012
2311430,2,2003,07,26,00,13,35. ,17,00041
2311430,3,2003,07,26,07,13,55. ,28,00106
2311430,1,2003,07,26,07,15,50. ,12,00019
2311430,1,2003,07,26,07,16,50. ,06,00011
2311430,1,2003,07,26,10,23,06. ,06,00014
2311430,1,2003,07,26,16,57,24. ,13,00022
2311430,1,2003,07,27,15,27,22. ,10,00037
2311430,3,2003,09,26,04,52,30. ,25,00076
