station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
7712270,2,1966,11,01,20,32,  . ,//,/////
7712270,3,1966,11,02,09,22,  . ,//,/////
7712270,3,1967,03,02,12,25,  . ,//,/////
7712270,4,1967,05,19,08,39,  . ,//,/////
7712270,1,1967,05,28,13,01,  . ,//,/////
7712270,2,1968,02,07,15,28,  . ,//,/////
7712270,3,1968,02,15,02,03,  . ,//,/////
7712270,2,1968,02,21,10,45,  . ,//,/////
7712270,2,1968,02,22,19,19,  . ,//,/////
7712270,3,1968,03,25,00,58,  . ,//,/////
7712270,2,1968,03,25,01,20,  . ,//,/////
7712270,4,1968,04,01,09,42,  . ,//,/////
7712270,3,1968,04,01,16,13,  . ,//,/////
7712270,1,1968,05,29,03,47,  . ,//,/////
7712270,2,1968,05,29,03,51,  . ,//,/////
7712270,3,1968,08,06,01,17,  . ,//,/////
7712270,3,1968,09,07,04,22,  . ,//,/////
7712270,1,1968,11,14,21,12,  . ,//,/////
7712270,2,1969,04,21,16,19,  . ,//,/////
7712270,4,1969,09,18,03,41,  . ,//,/////
7712270,2,1969,09,18,03,51,  . ,//,/////
7712270,2,1970,07,26,07,41,  . ,//,/////
7712270,3,1970,07,26,16,10,  . ,//,/////
7712270,3,1971,05,25,22,00,  . ,//,/////
7712270,3,1971,05,26,15,13,  . ,//,/////
7712270,3,1971,05,29,17,52,  . ,//,/////
7712270,2,1971,10,14,01,23,  . ,//,/////
7712270,1,1971,11,27,22,47,  . ,//,/////
7712270,1,1972,02,21,23,55,  . ,//,/////
7712270,2,1972,06,22,15,09,  . ,//,/////
7712270,3,1972,09,02,10,50,  . ,//,/////
7712270,2,1973,07,03,19,57,  . ,//,/////
7712270,1,1973,07,30,23,16,  . ,//,/////
7712270,2,1974,01,10,19,52,  . ,//,/////
7712270,2,1974,01,31,16,04,  . ,//,/////
7712270,2,1974,01,31,21,05,  . ,//,/////
7712270,1,1974,02,01,05,59,  . ,//,/////
7712270,3,1974,03,08,18,25,  . ,//,/////
7712270,2,1974,05,17,20,25,  . ,//,/////
7712270,1,1974,06,08,04,23,  . ,//,/////
7712270,1,1974,06,12,05,01,  . ,//,/////
7712270,1,1974,06,27,13,49,  . ,//,/////
7712270,2,1974,10,31,01,07,  . ,//,/////
7712270,1,1974,12,21,04,39,  . ,//,/////
7712270,1,1974,12,22,03,41,  . ,//,/////
7712270,1,1975,08,01,06,12,  . ,//,/////
7712270,1,1975,12,09,09,35,  . ,//,/////
7712270,2,1976,11,15,16,07,  . ,//,/////
