station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
2330038,2,2014,04,03,08,23,18. ,19,00132
2330038,1,2014,04,05,10,17,02. ,10,00033
2330038,2,2014,06,08,14,25,00. ,15,00059
2330038,2,2014,06,15,02,31,58. ,18,00063
2330038,1,2014,07,05,07,42,32. ,14,00050
2330038,1,2014,07,12,04,23,25. ,09,00017
2330038,1,2014,09,10,10,10,18. ,06,00023
2330038,1,2014,10,03,09,58,26. ,12,00033
2330038,1,2014,10,11,11,37,15. ,05,00011
2330038,1,2014,12,30,19,23,20. ,11,00065
2330038,3,2015,02,17,08,07,16. ,25,00162
2330038,2,2015,02,17,13,47,22. ,16,00049
2330038,1,2015,02,20,13,26,44. ,12,00015
2330038,1,2015,02,24,11,30,06. ,05,00011
2330038,1,2015,04,30,01,10,55. ,05,00015
2330038,3,2015,05,13,06,13,22. ,25,00171
2330038,1,2015,05,17,06,42,02. ,09,00054
2330038,1,2015,05,30,20,27,42. ,12,00015
2330038,1,2015,06,11,13,52,36. ,10,00019
2330038,2,2015,07,10,03,33,18. ,19,00045
2330038,1,2015,12,26,01,42,51. ,05,00035
2330038,1,2016,01,14,12,27,03. ,10,00019
2330038,2,2016,02,02,14,32,43. ,15,00047
2330038,1,2016,04,20,21,20,40. ,05,00015
2330038,1,2016,08,15,16,05,44. ,07,00019
2330038,1,2016,08,20,18,03,13. ,05,00007
2330038,1,2016,08,21,00,59,44. ,05,00007
2330038,1,2016,10,16,16,37,43. ,14,00048
2330038,1,2016,11,12,06,43,28. ,13,00041
2330038,2,2016,11,22,06,00,38. ,15,00036
2330038,1,2017,01,28,22,41,08. ,09,00030
2330038,1,2017,02,28,16,50,01. ,05,00017
2330038,1,2017,04,01,21,51,32. ,05,00048
2330038,1,2017,07,20,09,12,28. ,06,00018
2330038,2,2017,09,08,22,23,27. ,15,00085
2330038,2,2017,09,27,05,23,04. ,15,00042
2330038,1,2017,10,06,23,57,57. ,05,00011
2330038,1,2017,12,16,02,59,20. ,11,00053
2330038,1,2018,01,24,19,52,28. ,10,00025
2330038,1,2018,05,07,05,01,16. ,12,00047
2330038,1,2018,10,26,03,36,46. ,13,00041
2330038,1,2018,12,20,18,46,54. ,06,00140
2330038,1,2019,01,26,17,23,52. ,11,00043
2330038,1,2019,03,07,04,26,34. ,07,00027
2330038,1,2019,05,18,10,18,34. ,09,00046
2330038,4,2019,06,18,22,22,43. ,35,00537
2330038,1,2019,07,17,18,00,51. ,07,00034
2330038,1,2019,08,04,19,23,54. ,14,00037
2330038,1,2019,12,19,15,22,25. ,07,00019
2330038,2,2020,04,20,05,39,36. ,16,00063
2330038,2,2020,09,12,11,44,47. ,17,00071
2330038,2,2020,12,21,02,24,25. ,17,00046
