station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
6112430,4,2000,10,06,13,30,42. ,43,01372
6112430,1,2000,10,06,13,36,46. ,08,00049
6112430,1,2000,10,06,14,53,28. ,12,00030
6112430,1,2000,10,06,23,14,01. ,12,00031
6112430,1,2000,10,07,05,00,11. ,10,00028
6112430,2,2000,10,08,13,18,30. ,16,00079
6112430,1,2000,10,08,20,51,58. ,14,00033
6112430,1,2000,11,03,16,34,38. ,13,00027
6112430,1,2000,12,07,23,10,11. ,10,00040
6112430,1,2001,01,09,13,38,31. ,12,00053
6112430,2,2001,01,12,08,00,51. ,17,00065
6112430,2,2001,01,25,19,45,51. ,19,00146
6112430,1,2001,02,08,14,12,26. ,07,00035
6112430,4,2001,03,24,15,28,11. ,42,01592
6112430,1,2001,03,25,19,19,39. ,12,00061
6112430,1,2001,03,26,02,16,30. ,09,00074
6112430,2,2001,03,26,05,41,10. ,20,00116
6112430,1,2001,04,03,21,15,26. ,08,00045
6112430,2,2001,04,25,23,41,00. ,17,00055
6112430,1,2001,08,24,21,45,02. ,07,00033
6112430,1,2002,01,24,16,09,16. ,12,00027
6112430,2,2002,03,25,22,58,36. ,16,00094
6112430,1,2002,07,04,12,38,38. ,10,00110
6112430,3,2002,09,16,10,11,28. ,26,00140
6112430,1,2002,10,13,19,07,17. ,14,00062
6112430,2,2002,11,04,13,37,18. ,18,00054
6112430,2,2003,08,14,23,46,09. ,20,00185
6112430,1,2003,08,31,10,41,50. ,05,00041
6112430,2,2003,12,13,12,32,54. ,15,00150
6112430,1,2004,04,20,22,27,17. ,12,00051
6112430,2,2004,09,05,19,07,53. ,24,00190
6112430,2,2004,09,05,23,58,23. ,22,00133
6112430,1,2004,09,07,08,31,00. ,14,00039
6112430,1,2004,09,21,10,13,44. ,07,00037
6112430,1,2004,10,27,21,28,14. ,07,00036
6112430,1,2005,03,08,03,46,10. ,08,00066
6112430,2,2005,03,20,10,55,18. ,24,00083
6112430,3,2005,05,27,03,17,28. ,28,00541
6112430,1,2005,11,01,12,48,13. ,07,00049
6112430,1,2005,11,22,00,38,25. ,12,00047
6112430,1,2006,03,27,11,51,40. ,13,00026
6112430,2,2006,05,08,12,45,51. ,18,00194
6112430,3,2006,06,12,05,02,06. ,31,00291
6112430,2,2006,09,26,07,04,35. ,18,00076
6112430,4,2007,04,26,09,03,02. ,36,01073
6112430,1,2007,05,13,08,14,31. ,10,00031
6112430,1,2008,03,08,03,52,48. ,11,00073
6112430,1,2008,08,10,16,21,20. ,05,00086
6112430,1,2008,08,24,05,45,32. ,08,00045
6112430,1,2009,04,21,01,55,31. ,07,00095
6112430,1,2009,09,03,22,28,10. ,12,00063
6112430,1,2010,07,23,14,26,15. ,12,00056
6112430,3,2011,01,16,20,33,33. ,25,00798
6112430,1,2011,02,21,15,46,51. ,08,00050
6112430,1,2011,05,07,21,48,06. ,05,00047
