station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
2132735,1,2012,01,06,01,47,42. ,10,00040
2132735,2,2012,01,09,07,13,23. ,19,00144
2132735,2,2012,01,12,12,21,52. ,17,00083
2132735,2,2012,01,12,14,38,08. ,20,00113
2132735,1,2012,01,14,18,58,41. ,13,00055
2132735,1,2012,01,18,17,56,10. ,07,00032
2132735,1,2012,01,19,04,33,25. ,11,00056
2132735,1,2012,01,19,10,11,33. ,07,00048
2132735,1,2012,01,19,16,42,36. ,13,00061
2132735,1,2012,01,23,07,52,47. ,08,00045
2132735,2,2012,01,26,05,43,28. ,17,00103
2132735,2,2012,01,28,09,23,01. ,24,00173
2132735,2,2012,01,28,21,45,11. ,15,00063
2132735,1,2012,02,01,23,09,56. ,07,00031
2132735,1,2012,02,03,19,00,20. ,12,00064
2132735,1,2012,02,09,16,01,21. ,10,00037
2132735,2,2012,02,12,04,56,09. ,16,00085
2132735,1,2012,02,14,19,49,38. ,08,00030
2132735,1,2012,02,16,14,10,10. ,14,00082
2132735,2,2012,02,24,04,28,17. ,21,00211
2132735,1,2012,02,29,18,01,04. ,09,00032
2132735,1,2012,03,03,22,26,44. ,11,00058
2132735,2,2012,03,05,15,25,12. ,17,00072
2132735,1,2012,03,08,12,23,56. ,12,00066
2132735,1,2012,03,10,10,34,07. ,08,00036
2132735,3,2012,03,14,18,09,35. ,27,00234
2132735,2,2012,03,14,19,50,55. ,16,00069
2132735,1,2012,03,17,22,48,12. ,11,00055
2132735,2,2012,03,18,09,36,49. ,22,00181
2132735,1,2012,03,25,21,23,31. ,06,00027
2132735,2,2012,03,25,22,23,24. ,21,00163
2132735,1,2012,03,26,11,34,39. ,08,00034
2132735,4,2012,03,27,20,01,07. ,42,01055
2132735,1,2012,03,28,10,54,36. ,10,00052
2132735,2,2012,03,30,02,24,37. ,16,00090
2132735,2,2012,03,30,05,38,49. ,19,00105
2132735,1,2012,03,30,13,39,22. ,13,00056
2132735,1,2012,03,30,18,41,31. ,13,00065
2132735,1,2012,04,01,07,30,47. ,08,00038
2132735,2,2012,04,01,23,05,23. ,19,00087
2132735,1,2012,04,02,21,53,25. ,09,00036
2132735,1,2012,04,03,20,53,12. ,10,00039
2132735,2,2012,04,12,05,29,50. ,20,00101
2132735,2,2012,04,12,23,51,30. ,23,00097
2132735,2,2012,04,13,19,11,06. ,16,00039
2132735,1,2012,04,14,20,09,28. ,07,00029
2132735,1,2012,04,17,23,30,22. ,09,00036
2132735,1,2012,04,26,05,46,11. ,08,00030
2132735,1,2012,04,27,14,38,08. ,11,00038
2132735,3,2012,04,30,00,02,44. ,26,00222
2132735,1,2012,05,03,16,16,10. ,08,00045
2132735,1,2012,05,06,05,13,07. ,13,00069
2132735,1,2012,05,06,15,07,42. ,06,00034
2132735,2,2012,05,09,06,47,11. ,16,00119
2132735,2,2012,05,10,09,28,54. ,20,00092
2132735,2,2012,05,10,15,41,54. ,17,00102
2132735,1,2012,05,13,07,09,15. ,07,00035
2132735,2,2012,05,16,01,01,18. ,24,00281
2132735,2,2012,05,20,04,06,23. ,17,00042
2132735,2,2012,05,20,16,21,50. ,22,00088
2132735,1,2012,05,20,17,22,03. ,12,00029
2132735,2,2012,05,24,00,03,34. ,22,00093
2132735,1,2012,06,10,17,38,37. ,06,00028
2132735,2,2012,06,15,16,32,27. ,15,00083
2132735,3,2012,06,18,05,32,37. ,32,00638
2132735,1,2012,06,24,10,29,44. ,11,00039
2132735,1,2012,06,26,22,43,16. ,09,00041
2132735,1,2012,06,28,14,52,47. ,10,00036
2132735,2,2012,06,30,16,12,22. ,21,00138
2132735,1,2012,07,02,11,07,00. ,12,00051
2132735,1,2012,07,09,13,02,24. ,12,00066
2132735,2,2012,07,21,12,02,05. ,15,00065
2132735,1,2012,07,23,06,58,28. ,06,00040
2132735,3,2012,07,30,07,05,27. ,28,00350
2132735,2,2012,08,03,19,21,45. ,21,00139
2132735,1,2012,08,08,01,11,52. ,13,00070
2132735,2,2012,08,14,12,04,28. ,18,00045
2132735,1,2012,08,25,23,17,57. ,13,00037
2132735,2,2012,08,26,03,38,01. ,20,00115
2132735,1,2012,08,29,02,51,03. ,14,00121
2132735,1,2012,08,29,08,18,08. ,07,00046
2132735,1,2012,08,30,02,43,58. ,07,00033
2132735,3,2012,08,30,04,05,31. ,28,00307
2132735,2,2012,09,18,04,10,08. ,16,00081
2132735,1,2012,09,30,10,40,04. ,08,00033
2132735,1,2012,10,01,07,39,48. ,11,00046
2132735,3,2012,10,02,07,22,44. ,25,00129
2132735,2,2012,10,03,18,40,35. ,23,00173
2132735,1,2012,10,03,20,05,26. ,12,00067
2132735,1,2012,10,19,18,13,25. ,13,00069
2132735,2,2012,10,22,10,43,49. ,17,00095
2132735,1,2012,10,22,18,27,47. ,10,00042
2132735,2,2012,10,25,19,32,47. ,24,00208
2132735,1,2012,10,26,19,36,48. ,14,00074
2132735,1,2012,10,31,13,28,27. ,08,00034
2132735,1,2012,11,03,07,35,08. ,09,00034
2132735,1,2012,11,05,13,31,35. ,08,00028
2132735,2,2012,11,10,07,35,30. ,21,00137
2132735,2,2012,11,22,02,43,06. ,15,00088
2132735,2,2012,11,23,08,27,18. ,21,00199
2132735,1,2012,11,23,21,17,19. ,08,00038
2132735,2,2012,11,24,05,21,50. ,22,00151
2132735,2,2012,11,24,10,30,20. ,18,00105
2132735,4,2012,12,07,17,19,07. ,41,01172
2132735,2,2012,12,07,17,32,21. ,16,00074
2132735,1,2012,12,15,05,37,54. ,12,00061
2132735,1,2012,12,15,13,27,54. ,14,00053
2132735,1,2012,12,18,19,26,21. ,09,00051
2132735,3,2012,12,21,17,07,35. ,26,00232
2132735,1,2012,12,29,16,20,39. ,07,00028
2132735,2,2012,12,29,23,59,55. ,23,00193
2132735,1,2013,01,06,01,47,34. ,09,00053
2132735,2,2013,01,08,16,52,16. ,16,00074
2132735,1,2013,01,10,21,49,10. ,13,00055
2132735,3,2013,01,13,12,18,03. ,25,00221
2132735,1,2013,01,31,10,31,53. ,10,00060
2132735,1,2013,02,01,10,27,36. ,11,00066
2132735,3,2013,02,02,23,19,40. ,27,00190
2132735,1,2013,02,05,22,31,33. ,13,00070
2132735,1,2013,02,11,12,46,13. ,13,00068
2132735,2,2013,02,13,11,21,57. ,17,00117
2132735,1,2013,02,16,10,30,42. ,07,00040
2132735,1,2013,02,16,10,33,43. ,10,00055
