station,intensity,year,month,day,hour,minute,second,intensity_equip,acceleration_max_comb
2030032,1,2007,02,17,09,04,02. ,09,00024
2030032,1,2007,04,12,22,00,42. ,05,00022
2030032,1,2007,04,19,00,08,25. ,11,00028
2030032,1,2007,05,16,05,21,37. ,05,00021
2030032,1,2007,05,19,01,00,34. ,11,00040
2030032,1,2007,06,23,07,20,59. ,06,00021
2030032,1,2007,07,01,13,13,49. ,09,00029
2030032,1,2007,07,16,23,20,29. ,08,00017
2030032,1,2007,08,22,16,26,46. ,08,00022
2030032,1,2008,04,17,04,20,59. ,05,00017
2030032,2,2008,04,29,14,26,29. ,23,00140
2030032,1,2008,05,08,01,47,47. ,11,00013
2030032,1,2008,05,10,09,01,29. ,10,00040
2030032,1,2008,05,31,23,29,31. ,09,00024
2030032,1,2008,06,05,02,03,40. ,05,00015
2030032,2,2008,06,14,08,44,31. ,15,00038
2030032,1,2008,07,19,11,41,30. ,07,00013
2030032,4,2008,07,24,00,26,49. ,36,00541
2030032,1,2008,07,24,11,28,45. ,14,00038
2030032,1,2008,08,09,00,53,46. ,12,00043
2030032,1,2008,09,11,09,22,02. ,14,00043
2030032,1,2008,09,22,16,32,37. ,08,00014
2030032,1,2008,09,27,01,54,19. ,07,00024
2030032,1,2008,11,17,19,10,35. ,07,00024
2030032,2,2009,02,15,18,25,16. ,15,00050
2030032,1,2009,02,28,09,36,49. ,09,00028
2030032,1,2009,04,25,22,55,15. ,13,00044
2030032,2,2009,06,05,12,31,37. ,15,00047
2030032,1,2009,08,24,14,26,59. ,09,00016
2030032,1,2009,10,10,17,43,29. ,11,00048
2030032,1,2009,11,21,07,05,22. ,11,00100
2030032,1,2009,12,17,04,04,29. ,05,00018
2030032,1,2009,12,24,09,24,53. ,05,00010
2030032,1,2010,01,24,16,19,27. ,11,00036
2030032,1,2010,03,14,17,09,48. ,11,00020
2030032,1,2010,05,06,05,46,30. ,11,00074
2030032,1,2010,05,08,09,15,17. ,05,00038
2030032,1,2010,05,08,11,14,17. ,09,00053
2030032,1,2010,06,19,19,01,32. ,10,00035
2030032,2,2010,06,28,06,03,55. ,17,00099
2030032,2,2010,07,05,06,56,52. ,16,00056
2030032,2,2010,07,13,21,00,48. ,16,00152
2030032,1,2010,08,10,14,51,59. ,09,00019
2030032,2,2010,09,13,14,48,16. ,21,00134
2030032,1,2010,09,28,01,15,33. ,05,00018
2030032,1,2010,10,14,22,59,56. ,08,00021
2030032,2,2010,12,06,16,31,26. ,16,00048
2030032,2,2011,03,09,11,46,39. ,19,00060
2030032,1,2011,03,10,06,25,50. ,07,00014
2030032,3,2011,03,11,14,48,30. ,32,00287
2030032,1,2011,03,11,14,53,50. ,10,00017
2030032,2,2011,03,11,15,07,21. ,20,00102
2030032,3,2011,03,11,15,09,27. ,34,00389
2030032,1,2011,03,11,15,15,18. ,13,00036
2030032,1,2011,03,11,15,18,28. ,10,00017
2030032,1,2011,03,11,15,24,19. ,12,00032
2030032,3,2011,03,11,15,28,00. ,25,00139
2030032,1,2011,03,11,15,41,50. ,09,00027
2030032,2,2011,03,11,15,50,43. ,16,00050
2030032,1,2011,03,11,16,05,28. ,10,00025
2030032,1,2011,03,11,16,27,30. ,10,00033
2030032,2,2011,03,11,16,30,04. ,18,00075
2030032,1,2011,03,11,16,39,39. ,09,00024
2030032,1,2011,03,12,12,02,52. ,09,00022
2030032,1,2011,03,12,15,19,50. ,07,00023
2030032,1,2011,03,12,19,54,42. ,14,00040
2030032,1,2011,03,12,22,17,45. ,07,00017
2030032,2,2011,03,12,23,44,12. ,19,00077
2030032,1,2011,03,13,07,32,33. ,11,00026
2030032,1,2011,03,13,08,26,37. ,06,00012
2030032,1,2011,03,14,15,45,03. ,06,00019
2030032,1,2011,03,16,00,25,00. ,12,00042
2030032,1,2011,03,16,15,29,55. ,11,00032
2030032,2,2011,03,17,13,14,31. ,22,00105
2030032,2,2011,03,17,18,00,28. ,17,00059
2030032,1,2011,03,17,18,06,47. ,11,00030
2030032,1,2011,03,19,08,34,09. ,09,00019
2030032,1,2011,03,20,10,10,54. ,07,00018
2030032,1,2011,03,23,09,07,51. ,07,00016
2030032,1,2011,03,24,17,22,09. ,10,00025
2030032,2,2011,03,25,19,17,38. ,21,00193
2030032,1,2011,03,25,20,37,47. ,09,00025
2030032,1,2011,03,27,12,21,05. ,10,00028
2030032,1,2011,03,27,22,42,55. ,07,00018
2030032,1,2011,03,28,07,25,25. ,14,00026
2030032,2,2011,03,31,16,16,39. ,15,00036
2030032,1,2011,04,01,19,50,16. ,08,00028
2030032,1,2011,04,01,20,58,55. ,10,00024
2030032,1,2011,04,02,02,04,56. ,11,00027
2030032,3,2011,04,07,23,34,30. ,27,00156
2030032,1,2011,04,11,17,18,36. ,08,00012
2030032,1,2011,05,03,06,26,43. ,10,00027
2030032,1,2011,05,04,14,42,02. ,13,00043
2030032,1,2011,05,08,05,53,08. ,14,00038
2030032,1,2011,05,14,07,06,29. ,05,00043
2030032,2,2011,05,20,04,30,28. ,15,00200
2030032,1,2011,05,22,21,08,33. ,12,00111
2030032,2,2011,06,14,23,57,02. ,15,00048
2030032,1,2011,06,22,23,29,55. ,14,00041
2030032,3,2011,06,23,06,51,25. ,31,00300
2030032,1,2011,06,25,02,40,17. ,07,00022
2030032,2,2011,07,10,09,58,49. ,15,00043
2030032,2,2011,07,23,13,35,33. ,16,00047
2030032,1,2011,07,25,03,53,14. ,08,00015
2030032,1,2011,07,31,03,55,49. ,12,00020
2030032,1,2011,08,01,02,36,49. ,09,00029
2030032,2,2011,08,01,22,45,38. ,17,00069
2030032,1,2011,08,05,19,54,08. ,09,00028
2030032,2,2011,08,17,04,36,06. ,17,00062
2030032,1,2011,08,19,14,38,32. ,06,00014
2030032,2,2011,09,17,04,27,35. ,17,00047
2030032,1,2011,09,17,06,09,06. ,13,00031
2030032,1,2011,09,17,07,41,51. ,13,00028
2030032,2,2011,09,17,16,34,52. ,15,00045
2030032,1,2011,09,18,16,05,26. ,09,00019
2030032,1,2011,10,07,11,51,55. ,07,00029
2030032,1,2011,10,21,17,04,05. ,09,00033
2030032,1,2011,11,24,19,26,24. ,14,00044
2030032,1,2011,12,20,15,27,14. ,11,00034
2030032,1,2012,01,14,18,58,43. ,09,00027
2030032,2,2012,01,28,09,23,02. ,18,00051
2030032,1,2012,01,28,21,45,11. ,13,00037
2030032,2,2012,03,05,15,25,12. ,15,00058
2030032,2,2012,03,14,18,10,00. ,20,00124
2030032,1,2012,03,14,19,50,48. ,13,00043
2030032,1,2012,03,19,11,56,41. ,08,00025
2030032,1,2012,03,26,11,34,34. ,08,00022
2030032,2,2012,03,27,20,01,37. ,21,00091
2030032,1,2012,04,27,03,41,51. ,09,00030
2030032,1,2012,04,30,00,03,14. ,11,00028
2030032,1,2012,05,20,16,21,58. ,10,00023
2030032,3,2012,05,24,00,02,45. ,31,00323
2030032,1,2012,06,18,05,33,37. ,11,00029
2030032,1,2012,07,30,07,06,18. ,08,00020
2030032,1,2012,08,14,12,03,43. ,14,00034
2030032,1,2012,08,17,16,25,07. ,09,00035
2030032,2,2012,08,25,23,17,18. ,15,00047
2030032,2,2012,10,02,07,22,57. ,16,00047
2030032,3,2012,12,07,17,19,31. ,30,00294
2030032,2,2013,01,08,16,52,17. ,17,00062
2030032,3,2013,02,02,23,18,29. ,25,00133
2030032,1,2013,04,02,03,54,37. ,09,00023
2030032,2,2013,04,19,12,09,32. ,15,00047
2030032,2,2013,05,16,08,47,04. ,20,00090
2030032,1,2013,05,24,14,50,57. ,08,00011
2030032,1,2013,07,16,07,46,54. ,09,00029
2030032,1,2013,07,26,04,05,54. ,08,00025
2030032,1,2013,08,01,02,31,52. ,14,00101
